inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,storage_cost,last_restocked_date
497,299,SUPP_322,241,5,10,0.94,2025-12-01
498,299,SUPP_198,432,50,30,1.75,2025-07-13
499,300,SUPP_141,45,1,6,14.37,2025-09-14
500,300,SUPP_295,24,7,20,15.13,2025-09-06
501,300,SUPP_90,0,0,19,11.94,2025-04-22
502,301,SUPP_339,446,7,24,4.07,2025-11-30
503,302,SUPP_48,0,0,6,21.02,2025-10-17
504,303,SUPP_363,8,1,0,2.72,2025-07-22
505,303,SUPP_92,7,2,0,1.94,2025-10-05
506,304,SUPP_369,187,28,8,5.47,2025-10-18
507,305,SUPP_315,239,9,11,4.45,2025-09-29
508,306,SUPP_429,19,4,0,10.22,2025-08-02
509,306,SUPP_311,0,0,0,11.67,2025-08-21
510,306,SUPP_434,12,0,0,9.1,2025-08-22
511,307,SUPP_356,260,44,14,4.98,2025-11-19
512,308,SUPP_415,334,7,22,0.78,2025-11-09
513,309,SUPP_149,27,0,8,39.46,2025-11-01
514,309,SUPP_182,2,2,28,22.57,2025-12-04
515,310,SUPP_126,405,36,5,2.28,2025-07-25
516,311,SUPP_406,20,10,0,8.13,2025-09-02
517,312,SUPP_487,15,4,0,26.66,2025-11-26
518,312,SUPP_160,14,0,0,4.91,2025-08-14
519,313,SUPP_268,0,0,12,21.4,2025-09-25
520,313,SUPP_232,0,0,10,15.08,2025-11-22
521,313,SUPP_135,0,0,24,24.19,2025-05-08
522,314,SUPP_298,102,21,22,7.86,2025-12-12
523,315,SUPP_2,390,49,9,2.12,2025-11-18
524,315,SUPP_132,385,10,29,3.08,2025-12-17
525,315,SUPP_112,227,20,21,0.79,2025-10-08
526,316,SUPP_55,0,0,12,0.64,2025-11-07
527,317,SUPP_6,0,0,21,1.6,2025-09-11
528,318,SUPP_97,0,0,19,22.67,2025-10-01
529,319,SUPP_229,0,0,19,2.41,2025-03-22
530,320,SUPP_437,9,0,0,3.07,2025-08-15
531,321,SUPP_113,116,17,7,0.14,2025-12-10
532,322,SUPP_67,55,10,23,0.59,2025-11-27
533,323,SUPP_7,2,0,0,0.41,2025-06-28
534,323,SUPP_217,18,0,0,0.48,2025-06-29
535,324,SUPP_271,163,7,12,22.62,2025-07-31
536,324,SUPP_299,0,0,24,20.33,2025-09-28
537,324,SUPP_82,11,5,26,15.27,2025-08-12
538,325,SUPP_433,259,35,24,41.7,2025-10-09
539,326,SUPP_401,0,0,14,1.75,2025-08-08
540,326,SUPP_100,0,0,16,1.86,2025-01-23
541,327,SUPP_19,154,35,18,3.58,2025-06-28
542,327,SUPP_270,483,34,11,3.23,2025-08-01
543,328,SUPP_444,435,22,13,12.09,2025-09-07
544,329,SUPP_103,0,0,15,23.85,2025-10-15
545,330,SUPP_470,5,0,24,0.37,2025-12-08
546,331,SUPP_32,0,0,9,14.91,2025-01-27
547,332,SUPP_358,0,0,8,12.99,2025-11-12
548,332,SUPP_12,0,0,28,6.52,2025-03-26
549,332,SUPP_167,0,0,25,6.0,2025-10-12
550,333,SUPP_97,0,0,13,0.29,2025-03-27
551,334,SUPP_68,0,0,22,0.8,2025-05-13
552,335,SUPP_96,0,0,30,10.41,2025-11-20
553,335,SUPP_343,0,0,17,2.92,2025-05-06
554,335,SUPP_213,0,0,30,3.03,2025-09-03
555,336,SUPP_423,0,0,10,6.6,2025-08-12
556,337,SUPP_142,0,0,13,0.46,2025-04-03
557,337,SUPP_477,0,0,22,1.81,2025-01-11
558,338,SUPP_391,3,3,0,6.49,2025-11-19
559,338,SUPP_96,5,4,0,5.44,2025-11-30
560,338,SUPP_77,1,0,0,1.86,2025-10-20
561,339,SUPP_67,263,18,15,4.71,2025-07-15
562,339,SUPP_229,408,32,23,7.59,2025-11-17
563,340,SUPP_283,52,4,29,43.7,2025-08-27
564,340,SUPP_405,427,18,26,20.64,2025-09-17
565,340,SUPP_428,207,48,21,41.47,2025-09-21
566,341,SUPP_36,47,0,8,3.93,2025-11-01
567,342,SUPP_334,7,3,0,18.72,2025-10-24
568,343,SUPP_96,350,16,10,2.54,2025-08-31
569,343,SUPP_94,403,5,24,5.49,2025-09-03
570,344,SUPP_284,269,43,28,3.41,2025-12-17
571,344,SUPP_242,77,5,24,6.49,2025-12-24
572,345,SUPP_150,89,6,30,0.56,2025-11-06
573,345,SUPP_320,47,23,21,0.8,2025-10-13
574,346,SUPP_415,0,0,24,7.6,2025-11-09
575,346,SUPP_383,0,0,18,3.04,2025-10-22
576,347,SUPP_120,3,0,0,2.25,2025-07-31
577,348,SUPP_449,6,3,0,22.8,2025-07-31
578,348,SUPP_90,7,2,0,22.29,2025-11-08
579,349,SUPP_133,0,0,29,1.38,2025-05-16
580,349,SUPP_196,0,0,10,1.77,2025-11-05
581,349,SUPP_89,158,40,10,1.15,2025-12-20
582,350,SUPP_6,5,5,27,1.19,2025-10-21
583,350,SUPP_72,434,29,11,0.62,2025-09-21
584,351,SUPP_433,230,24,17,3.72,2025-12-09
585,352,SUPP_262,10,3,0,35.02,2025-09-03
586,352,SUPP_423,1,0,0,23.67,2025-12-03
587,352,SUPP_72,10,2,0,15.23,2025-10-26
588,353,SUPP_216,13,5,0,18.51,2025-07-29
589,354,SUPP_441,0,0,28,2.1,2025-01-02
590,355,SUPP_396,0,0,18,46.85,2025-09-10
591,356,SUPP_47,0,0,20,18.26,2025-02-01
592,356,SUPP_316,0,0,24,17.83,2025-03-03
593,357,SUPP_200,199,14,19,1.81,2025-11-02
594,358,SUPP_95,10,0,0,2.94,2025-12-15
595,359,SUPP_405,165,16,18,38.79,2025-11-12
596,359,SUPP_398,401,0,19,22.91,2025-08-05
597,360,SUPP_302,13,2,0,25.92,2025-10-23
598,361,SUPP_289,0,0,14,1.13,2025-01-14
599,361,SUPP_301,0,0,10,0.29,2025-08-04
600,361,SUPP_240,0,0,22,0.28,2025-07-25
601,362,SUPP_333,6,1,15,1.45,2025-11-08
602,362,SUPP_465,400,33,21,2.26,2025-12-02
603,362,SUPP_9,86,27,27,1.66,2025-07-08
604,363,SUPP_83,0,0,28,2.14,2025-09-09
605,363,SUPP_355,0,0,10,8.6,2025-08-13
606,363,SUPP_254,0,0,29,4.58,2025-10-16
607,364,SUPP_462,19,8,0,3.54,2025-07-08
608,364,SUPP_427,17,3,0,2.59,2025-10-03
609,365,SUPP_231,0,0,9,13.73,2025-10-23
610,365,SUPP_251,0,0,29,13.31,2025-01-19
611,365,SUPP_175,0,0,24,10.23,2025-05-07
612,366,SUPP_166,327,26,12,0.96,2025-10-27
613,366,SUPP_278,397,8,22,1.62,2025-12-12
614,367,SUPP_76,98,28,13,5.46,2025-07-09
615,368,SUPP_304,103,18,7,4.24,2025-12-16
616,368,SUPP_129,0,0,25,6.58,2025-11-08
617,369,SUPP_467,0,0,0,1.05,2025-06-12
618,370,SUPP_377,380,37,30,3.93,2025-11-12
619,370,SUPP_50,143,32,16,2.43,2025-09-04
620,371,SUPP_213,401,19,19,8.09,2025-11-17
621,371,SUPP_25,361,11,14,2.31,2025-07-14
622,372,SUPP_349,79,0,16,35.4,2025-10-15
623,373,SUPP_210,0,0,17,10.49,2025-09-16
624,374,SUPP_431,6,3,0,6.17,2025-09-18
625,375,SUPP_459,0,0,6,1.74,2025-06-21
626,375,SUPP_29,0,0,18,2.9,2025-06-14
627,376,SUPP_88,6,2,0,1.77,2025-08-14
628,376,SUPP_95,16,3,0,3.15,2025-12-13
629,377,SUPP_161,273,31,11,39.4,2025-07-25
630,377,SUPP_114,10,2,29,10.24,2025-07-13
631,378,SUPP_354,3,1,12,34.6,2025-12-18
632,379,SUPP_478,343,25,28,0.33,2025-08-06
633,380,SUPP_196,0,0,26,1.18,2025-08-28
634,380,SUPP_150,3,2,15,1.0,2025-09-05
635,381,SUPP_48,14,6,0,6.89,2025-10-23
636,382,SUPP_452,76,12,30,0.13,2025-10-14
637,383,SUPP_411,0,0,5,2.68,2025-09-30
638,384,SUPP_169,0,0,15,23.36,2025-02-11
639,384,SUPP_410,0,0,17,12.78,2025-07-22
640,385,SUPP_190,48,13,28,24.11,2025-12-13
641,386,SUPP_27,0,0,11,14.42,2025-02-06
642,387,SUPP_41,268,42,11,8.56,2025-11-28
643,388,SUPP_446,17,6,0,2.78,2025-08-14
644,389,SUPP_199,463,48,5,3.23,2025-10-22
645,389,SUPP_436,207,8,6,10.61,2025-09-20
646,390,SUPP_124,389,27,7,1.51,2025-10-05
647,390,SUPP_239,62,6,29,8.38,2025-10-04
648,391,SUPP_97,0,0,18,2.93,2025-05-16
649,392,SUPP_313,172,38,16,5.65,2025-11-08
650,393,SUPP_354,384,6,30,4.47,2025-08-16
651,393,SUPP_39,219,4,16,2.99,2025-07-03
652,394,SUPP_149,7,3,0,3.04,2025-08-13
653,395,SUPP_14,12,4,27,29.49,2025-08-10
654,396,SUPP_51,2,2,0,1.27,2025-10-22
655,396,SUPP_87,9,3,0,1.72,2025-07-02
656,396,SUPP_175,17,0,0,2.03,2025-09-25
657,397,SUPP_168,226,20,17,0.5,2025-07-17
658,397,SUPP_473,188,25,20,1.45,2025-07-20
659,398,SUPP_21,413,44,5,1.85,2025-07-22
660,399,SUPP_321,0,0,10,2.28,2025-09-27
661,400,SUPP_3,4,4,0,2.14,2025-11-08
662,400,SUPP_107,10,5,0,2.94,2025-07-30
663,400,SUPP_17,14,6,0,1.78,2025-07-29
664,401,SUPP_304,127,41,25,0.76,2025-10-25
665,401,SUPP_243,311,39,20,1.51,2025-10-12
666,402,SUPP_338,55,9,14,3.8,2025-07-09
667,402,SUPP_420,109,47,19,7.22,2025-10-01
668,403,SUPP_388,10,3,7,2.14,2025-07-21
669,404,SUPP_471,4,0,16,9.25,2025-11-20
670,405,SUPP_276,403,42,20,15.92,2025-08-20
671,406,SUPP_447,336,2,27,2.06,2025-10-03
672,406,SUPP_478,406,14,25,1.39,2025-11-05
673,407,SUPP_195,51,24,11,3.32,2025-06-29
674,408,SUPP_415,0,0,26,3.21,2025-04-26
675,408,SUPP_106,0,0,17,2.95,2025-06-03
676,408,SUPP_145,0,0,8,2.87,2025-08-23
677,409,SUPP_190,150,36,25,8.79,2025-10-20
678,409,SUPP_326,267,9,16,9.09,2025-10-16
679,410,SUPP_217,388,15,21,11.42,2025-10-03
680,411,SUPP_102,0,0,26,0.1,2025-09-07
681,412,SUPP_364,432,28,8,3.99,2025-11-22
682,413,SUPP_136,4,1,0,6.32,2025-10-07
683,413,SUPP_275,19,6,0,1.79,2025-11-13
684,414,SUPP_341,229,50,24,9.37,2025-12-21
685,415,SUPP_404,0,0,19,2.7,2025-10-14
686,415,SUPP_113,0,0,24,0.4,2025-08-08
687,415,SUPP_257,0,0,23,2.08,2025-11-04
688,416,SUPP_180,234,28,11,1.69,2025-09-07
689,416,SUPP_383,153,31,23,1.3,2025-09-22
690,417,SUPP_388,0,0,12,4.05,2025-05-18
691,418,SUPP_130,10,3,21,5.0,2025-07-21
692,418,SUPP_84,0,0,12,0.7,2025-04-28
693,419,SUPP_304,0,0,24,2.12,2025-10-01
694,419,SUPP_28,0,0,27,2.26,2025-07-09
695,420,SUPP_218,370,49,11,2.61,2025-12-17
696,421,SUPP_111,355,25,17,5.8,2025-10-26
697,422,SUPP_485,68,2,23,1.66,2025-12-22
698,423,SUPP_168,224,6,22,8.28,2025-08-13
699,423,SUPP_480,262,31,15,7.68,2025-10-19
700,424,SUPP_357,0,0,22,35.55,2025-02-07
701,424,SUPP_140,9,1,30,38.32,2025-11-29
702,425,SUPP_467,0,0,27,1.85,2025-10-28
703,425,SUPP_141,0,0,30,4.81,2025-07-09
704,425,SUPP_256,0,0,6,0.98,2025-08-30
705,426,SUPP_249,61,23,27,2.11,2025-08-03
706,427,SUPP_102,0,0,16,25.56,2025-03-05
707,428,SUPP_406,218,42,16,1.37,2025-11-15
708,429,SUPP_45,498,43,5,25.27,2025-07-26
709,430,SUPP_450,0,0,15,4.87,2025-06-15
710,431,SUPP_348,0,0,29,2.09,2025-03-12
711,432,SUPP_171,0,0,13,2.84,2025-04-18
712,432,SUPP_53,0,0,26,1.12,2025-10-04
713,433,SUPP_394,390,30,21,1.4,2025-12-14
714,434,SUPP_277,2,0,27,1.14,2025-10-29
715,435,SUPP_491,302,19,6,1.05,2025-07-08
716,436,SUPP_76,169,41,17,3.18,2025-08-02
717,437,SUPP_250,1,1,0,25.64,2025-09-01
718,438,SUPP_260,62,4,9,0.92,2025-10-05
719,438,SUPP_277,0,0,20,1.32,2025-11-01
720,438,SUPP_375,114,19,11,1.12,2025-11-04
721,439,SUPP_93,47,2,26,1.41,2025-09-26
722,440,SUPP_157,5,0,0,1.54,2025-07-12
723,440,SUPP_95,0,0,0,3.01,2025-01-05
724,441,SUPP_5,7,1,0,0.46,2025-11-09
725,442,SUPP_192,8,2,0,0.38,2025-10-21
726,443,SUPP_10,8,3,23,0.45,2025-11-13
727,443,SUPP_372,166,33,20,1.63,2025-08-21
728,444,SUPP_312,423,39,17,3.47,2025-11-18
729,445,SUPP_200,134,22,14,9.94,2025-12-14
730,446,SUPP_373,491,30,7,9.38,2025-07-07
731,446,SUPP_263,375,32,27,6.51,2025-12-09
732,447,SUPP_4,163,25,11,2.41,2025-11-09
733,448,SUPP_26,193,48,24,13.95,2025-12-11
734,449,SUPP_310,7,1,0,0.25,2025-11-25
735,450,SUPP_266,0,0,15,9.78,2025-03-31
736,451,SUPP_77,388,1,27,9.94,2025-07-07
737,452,SUPP_97,229,38,13,2.6,2025-08-06
738,452,SUPP_47,6,0,21,10.36,2025-12-14
739,453,SUPP_53,12,3,0,16.59,2025-12-06
740,453,SUPP_374,15,3,0,30.66,2025-09-21
741,454,SUPP_290,0,0,19,2.54,2025-07-04
742,455,SUPP_117,269,41,18,0.36,2025-10-07
743,456,SUPP_219,20,3,0,7.38,2025-07-27
744,456,SUPP_119,0,0,0,11.41,2025-07-28
745,456,SUPP_379,13,4,0,3.92,2025-08-05
746,457,SUPP_398,10,2,0,11.26,2025-09-29
747,458,SUPP_489,8,1,0,9.51,2025-06-29
748,459,SUPP_478,5,3,0,7.12,2025-12-18
749,459,SUPP_269,1,1,0,3.43,2025-09-04
750,460,SUPP_15,421,3,22,1.9,2025-07-21
751,460,SUPP_32,295,46,21,1.59,2025-08-23
752,461,SUPP_103,0,0,13,3.34,2025-08-21
753,462,SUPP_134,473,50,22,6.47,2025-11-15
754,462,SUPP_216,7,2,21,6.4,2025-09-08
755,463,SUPP_197,307,41,21,11.76,2025-07-30
756,463,SUPP_395,342,34,10,6.19,2025-08-02
757,463,SUPP_134,119,43,25,4.53,2025-09-27
758,464,SUPP_67,474,17,30,4.47,2025-10-02
759,465,SUPP_261,8,4,0,2.06,2025-07-17
760,466,SUPP_296,367,6,30,1.13,2025-07-08
761,466,SUPP_267,276,45,25,1.03,2025-09-06
762,466,SUPP_49,441,12,21,0.66,2025-12-09
763,467,SUPP_199,0,0,24,3.4,2025-07-21
764,467,SUPP_2,0,0,6,0.68,2025-07-17
765,468,SUPP_17,313,7,11,2.96,2025-09-14
766,468,SUPP_143,375,28,24,0.97,2025-09-01
767,468,SUPP_266,0,0,9,2.2,2025-09-21
768,469,SUPP_271,0,0,21,21.94,2025-03-12
769,469,SUPP_51,312,19,25,15.5,2025-07-20
770,469,SUPP_101,420,23,6,5.19,2025-10-25
771,470,SUPP_415,17,8,0,1.09,2025-07-15
772,470,SUPP_92,5,1,0,2.53,2025-11-25
773,471,SUPP_148,1,0,30,0.41,2025-09-03
774,472,SUPP_437,219,20,27,1.77,2025-07-15
775,473,SUPP_16,0,0,18,7.38,2025-09-07
776,473,SUPP_494,454,42,17,6.48,2025-10-25
777,474,SUPP_339,0,0,14,3.84,2025-08-15
778,474,SUPP_478,1,1,14,2.28,2025-11-03
779,474,SUPP_119,156,40,13,3.61,2025-08-27
780,475,SUPP_256,0,0,12,2.84,2025-10-16
781,475,SUPP_438,5,5,21,0.75,2025-11-10
782,476,SUPP_264,218,14,22,1.57,2025-07-03
783,477,SUPP_98,13,6,15,27.38,2025-10-27
784,478,SUPP_117,4,2,5,1.55,2025-11-01
785,479,SUPP_248,210,47,12,5.15,2025-10-31
786,479,SUPP_468,126,19,16,8.66,2025-09-15
787,480,SUPP_350,239,24,12,12.34,2025-07-18
788,480,SUPP_467,367,6,27,11.84,2025-06-29
789,481,SUPP_440,358,50,7,22.78,2025-07-09
790,482,SUPP_358,6,0,30,2.71,2025-11-02
791,483,SUPP_379,261,49,30,0.85,2025-10-20
792,484,SUPP_74,16,5,0,3.59,2025-10-02
793,484,SUPP_139,18,5,0,7.07,2025-08-02
794,485,SUPP_254,1,1,29,1.36,2025-10-04
795,485,SUPP_404,440,37,9,5.88,2025-10-19
796,486,SUPP_450,0,0,26,6.05,2025-08-29
797,486,SUPP_264,0,0,25,15.8,2025-09-07
798,487,SUPP_181,100,39,23,4.32,2025-11-06
799,487,SUPP_479,4,4,12,5.83,2025-09-11
800,488,SUPP_32,420,25,21,42.55,2025-10-14
801,488,SUPP_428,36,16,7,21.89,2025-12-16
802,489,SUPP_48,227,48,6,28.47,2025-08-12
803,490,SUPP_454,0,0,15,14.61,2025-06-15
804,491,SUPP_441,0,0,16,0.74,2025-02-19
805,491,SUPP_279,0,0,29,3.63,2025-01-10
806,492,SUPP_261,0,0,23,0.32,2025-07-24
807,492,SUPP_399,0,0,21,0.97,2025-10-14
808,493,SUPP_267,2,1,22,2.25,2025-08-03
809,493,SUPP_341,51,12,15,4.69,2025-09-16
810,493,SUPP_252,4,0,7,3.15,2025-10-22
811,494,SUPP_94,10,2,0,2.31,2025-12-24
812,495,SUPP_486,362,38,11,9.18,2025-08-15
813,496,SUPP_461,0,0,10,21.12,2025-07-02
814,497,SUPP_289,13,5,20,0.25,2025-11-28
815,497,SUPP_485,3,2,5,0.72,2025-08-30
816,498,SUPP_130,268,29,17,10.77,2025-11-04
817,499,SUPP_275,233,20,29,0.24,2025-11-22
818,500,SUPP_19,120,7,20,13.12,2025-10-18
819,500,SUPP_496,482,48,19,2.54,2025-09-21
820,500,SUPP_349,270,24,19,5.71,2025-11-28
821,501,SUPP_381,468,35,30,6.64,2025-12-13
822,502,SUPP_341,131,34,30,0.17,2025-09-24
823,502,SUPP_377,272,41,24,0.26,2025-10-12
824,503,SUPP_344,0,0,16,4.94,2025-07-20
825,503,SUPP_486,0,0,13,5.08,2025-07-10
826,504,SUPP_305,84,24,13,3.13,2025-07-26
827,504,SUPP_478,12,4,13,8.56,2025-09-29
828,505,SUPP_14,0,0,26,9.27,2025-05-29
829,505,SUPP_276,425,29,23,13.8,2025-11-15
830,505,SUPP_298,112,45,8,9.06,2025-08-27
831,506,SUPP_235,0,0,29,1.21,2025-09-20
832,506,SUPP_473,0,0,12,3.49,2025-08-26
833,507,SUPP_227,381,35,24,2.95,2025-12-24
834,507,SUPP_132,85,15,6,1.25,2025-11-28
835,508,SUPP_56,471,24,18,4.92,2025-10-03
836,508,SUPP_212,0,0,12,8.3,2025-08-07
837,509,SUPP_168,177,39,18,5.58,2025-09-15
838,510,SUPP_8,107,12,27,10.0,2025-12-18
839,511,SUPP_498,360,44,7,0.49,2025-09-07
840,512,SUPP_460,469,14,13,5.84,2025-10-26
841,512,SUPP_27,498,30,28,7.5,2025-06-28
842,513,SUPP_319,0,0,11,9.24,2025-04-17
843,514,SUPP_327,2,0,5,2.61,2025-09-20
844,515,SUPP_379,287,12,10,0.38,2025-11-02
845,515,SUPP_137,499,24,5,0.49,2025-09-27
846,516,SUPP_376,0,0,6,16.14,2025-05-23
847,517,SUPP_269,277,2,19,5.15,2025-07-10
848,517,SUPP_128,0,0,8,2.19,2025-02-22
849,518,SUPP_198,397,32,6,0.63,2025-10-02
850,518,SUPP_125,176,27,22,0.54,2025-07-25
851,518,SUPP_228,164,45,26,1.5,2025-10-06
852,519,SUPP_12,452,47,30,28.24,2025-10-22
853,520,SUPP_119,5,4,28,1.39,2025-10-26
854,521,SUPP_68,7,3,11,8.63,2025-06-30
855,521,SUPP_267,81,27,16,4.48,2025-09-02
856,522,SUPP_219,2,1,10,3.27,2025-07-11
857,523,SUPP_470,12,12,10,0.61,2025-08-05
858,524,SUPP_8,2,0,0,7.36,2025-09-12
859,524,SUPP_139,2,1,0,1.52,2025-08-12
860,525,SUPP_302,467,23,30,0.61,2025-08-05
861,525,SUPP_16,337,21,30,0.36,2025-08-25
862,526,SUPP_295,225,8,30,42.11,2025-10-02
863,526,SUPP_488,0,0,7,21.75,2025-10-31
864,527,SUPP_453,437,26,29,10.68,2025-10-14
865,527,SUPP_480,11,1,24,12.47,2025-08-22
866,528,SUPP_206,142,8,21,25.64,2025-10-25
867,528,SUPP_40,409,23,30,21.32,2025-09-23
868,528,SUPP_447,119,4,30,6.91,2025-08-21
869,529,SUPP_117,295,42,29,15.91,2025-11-22
870,530,SUPP_72,457,10,8,5.21,2025-08-30
871,530,SUPP_489,424,25,22,1.67,2025-11-18
872,531,SUPP_180,126,43,17,0.91,2025-10-07
873,532,SUPP_180,190,36,22,6.14,2025-12-15
874,533,SUPP_58,13,1,24,3.81,2025-11-26
875,534,SUPP_88,409,10,12,3.79,2025-10-11
876,534,SUPP_123,404,15,27,3.52,2025-10-17
877,535,SUPP_14,0,0,21,6.11,2025-08-30
878,535,SUPP_302,0,0,21,2.33,2025-10-24
879,536,SUPP_311,8,0,13,2.96,2025-09-29
880,537,SUPP_102,389,8,14,1.02,2025-11-15
881,537,SUPP_424,299,1,7,1.61,2025-10-11
882,537,SUPP_227,5,0,15,0.34,2025-08-12
883,538,SUPP_91,393,47,20,30.12,2025-11-12
884,538,SUPP_431,6,3,18,15.79,2025-08-21
885,539,SUPP_419,0,0,17,1.82,2025-05-24
886,539,SUPP_437,0,0,18,0.83,2025-01-07
887,540,SUPP_402,6,2,29,2.3,2025-12-10
888,541,SUPP_357,9,0,0,3.85,2025-07-08
889,541,SUPP_266,8,0,0,4.67,2025-09-21
890,542,SUPP_158,470,49,6,3.98,2025-07-15
891,542,SUPP_453,75,9,28,21.99,2025-09-12
892,542,SUPP_235,96,20,13,8.09,2025-10-08
893,543,SUPP_289,11,0,0,13.42,2025-10-25
894,544,SUPP_40,5,3,0,2.3,2025-09-25
895,545,SUPP_176,4,4,8,3.98,2025-11-03
896,546,SUPP_387,62,31,12,11.72,2025-06-29
897,546,SUPP_18,97,17,26,5.59,2025-12-16
898,547,SUPP_82,146,23,25,1.31,2025-09-02
899,548,SUPP_475,476,28,6,9.3,2025-07-17
900,548,SUPP_347,6,2,9,7.66,2025-07-02
901,549,SUPP_147,0,0,25,0.64,2025-10-09
902,549,SUPP_409,0,0,16,1.14,2025-03-08
903,550,SUPP_259,9,0,0,0.64,2025-10-21
904,550,SUPP_2,12,6,0,0.73,2025-08-18
905,551,SUPP_285,375,45,29,24.31,2025-11-05
906,551,SUPP_134,427,32,11,12.58,2025-11-20
907,552,SUPP_448,0,0,26,10.57,2025-06-28
908,552,SUPP_181,0,0,20,3.58,2025-03-21
909,552,SUPP_330,0,0,21,3.81,2025-10-24
910,553,SUPP_440,12,1,19,3.47,2025-09-27
911,553,SUPP_343,169,11,18,1.11,2025-10-24
912,554,SUPP_124,333,22,20,16.59,2025-07-30
913,554,SUPP_124,414,23,22,39.83,2025-10-15
914,555,SUPP_218,76,26,6,4.71,2025-09-03
915,555,SUPP_290,409,22,24,4.99,2025-09-23
916,555,SUPP_142,326,4,28,1.79,2025-08-27
917,556,SUPP_295,0,0,30,3.11,2025-11-06
918,557,SUPP_56,358,48,10,2.98,2025-08-29
919,558,SUPP_33,259,23,27,6.79,2025-07-28
920,558,SUPP_149,76,22,25,5.53,2025-10-26
921,558,SUPP_415,431,8,22,3.97,2025-11-25
922,559,SUPP_331,6,1,0,0.09,2025-08-18
923,559,SUPP_49,0,0,0,0.11,2025-05-19
924,560,SUPP_207,369,6,20,10.46,2025-07-26
925,560,SUPP_285,142,21,16,1.91,2025-12-10
926,561,SUPP_76,11,4,10,1.87,2025-07-19
927,562,SUPP_423,4,2,0,8.48,2025-07-10
928,563,SUPP_305,434,10,14,7.25,2025-10-14
929,564,SUPP_20,0,0,14,1.12,2024-12-31
930,565,SUPP_451,254,25,9,3.23,2025-10-03
931,565,SUPP_468,381,20,21,3.6,2025-10-29
932,566,SUPP_367,83,35,7,6.04,2025-08-04
933,567,SUPP_242,356,39,30,2.08,2025-10-05
934,568,SUPP_385,91,20,26,1.0,2025-07-05
935,568,SUPP_74,150,25,26,2.63,2025-09-09
936,569,SUPP_85,251,45,5,31.29,2025-11-30
937,570,SUPP_424,11,2,13,4.81,2025-10-16
938,570,SUPP_381,425,37,22,2.5,2025-08-14
939,571,SUPP_479,17,5,0,17.81,2025-10-18
940,572,SUPP_477,497,33,11,2.44,2025-12-13
941,573,SUPP_386,292,38,23,2.17,2025-07-18
942,574,SUPP_44,36,9,29,0.54,2025-11-08
943,575,SUPP_296,0,0,22,10.45,2025-07-05
944,575,SUPP_359,0,0,30,4.72,2025-06-15
945,576,SUPP_223,19,2,0,5.63,2025-10-07
946,577,SUPP_287,95,17,30,4.71,2025-07-21
947,578,SUPP_145,0,0,8,3.88,2025-04-27
948,578,SUPP_153,0,0,24,1.69,2025-04-08
949,578,SUPP_146,0,0,28,5.36,2025-04-28
950,579,SUPP_212,363,48,11,1.68,2025-12-12
951,579,SUPP_251,7,2,28,4.91,2025-09-08
952,580,SUPP_94,88,31,9,2.23,2025-09-20
953,580,SUPP_359,8,1,17,0.44,2025-10-24
954,581,SUPP_39,296,50,7,4.86,2025-12-17
955,582,SUPP_433,0,0,22,0.84,2025-03-08
956,583,SUPP_260,407,41,24,2.89,2025-12-18
957,584,SUPP_317,100,31,18,4.34,2025-07-19
958,584,SUPP_311,454,4,5,4.78,2025-11-18
959,585,SUPP_259,433,12,6,5.53,2025-07-23
960,585,SUPP_397,397,13,6,6.3,2025-07-11
961,585,SUPP_291,464,18,19,10.36,2025-12-16
962,586,SUPP_362,51,15,30,2.19,2025-09-25
963,587,SUPP_325,314,37,13,0.94,2025-08-19
964,588,SUPP_70,494,27,24,1.93,2025-10-03
965,589,SUPP_487,374,18,7,21.29,2025-12-16
966,589,SUPP_197,0,0,25,32.88,2025-11-19
967,590,SUPP_264,430,32,30,4.18,2025-06-28
968,591,SUPP_25,5,4,12,1.16,2025-08-27
969,591,SUPP_195,430,16,25,1.1,2025-10-15
970,592,SUPP_108,6,2,28,1.53,2025-08-07
971,592,SUPP_170,66,14,8,0.7,2025-11-24
972,593,SUPP_155,2,0,0,8.04,2025-07-06
973,593,SUPP_268,19,5,0,9.51,2025-10-19
974,594,SUPP_368,0,0,16,2.58,2025-03-08
975,595,SUPP_486,0,0,18,0.66,2025-04-03
976,595,SUPP_462,0,0,18,2.48,2025-04-07
977,596,SUPP_337,215,7,6,1.46,2025-11-21
978,596,SUPP_180,217,23,16,1.92,2025-10-29
979,597,SUPP_163,462,19,25,1.09,2025-11-25
980,597,SUPP_166,163,2,21,1.99,2025-11-28
981,598,SUPP_470,413,5,26,0.52,2025-07-15
982,598,SUPP_285,485,13,25,0.55,2025-07-02
983,599,SUPP_116,0,0,19,4.91,2025-03-31
984,600,SUPP_30,416,42,17,16.08,2025-10-14
985,600,SUPP_312,0,0,20,9.03,2025-03-08
986,601,SUPP_228,10,1,25,1.72,2025-09-02
987,601,SUPP_81,14,6,26,5.19,2025-07-28
988,601,SUPP_362,215,29,6,4.88,2025-07-17
989,602,SUPP_485,2,0,27,20.74,2025-09-15
990,602,SUPP_52,0,0,6,25.79,2025-06-27
991,603,SUPP_8,85,28,14,28.05,2025-11-07
992,603,SUPP_100,386,26,23,21.66,2025-09-03
993,603,SUPP_284,0,0,23,5.13,2025-03-10
994,604,SUPP_398,31,12,30,6.33,2025-08-06
