product_id,product_name,sku,category_id,category,sub_category,brand,cost_price,sell_price,launch_date,weight,dimensions,color,size,material,supplier_id
153,Nature Made First Aid Kit,NAT-MEDI-00153,55,Medical Supplies,Seasonal,Nature Made,89.89,186.97,2023-09-18,6.2,48.4x74.3x53.9,NaN,NaN,NaN,
154,General Mills Rice,GEN-PANT-00154,47,Pantry Staples,Seasonal,General Mills,47.45,99.3,2023-09-03,2.53,74.3x25.0x8.7,Silver,NaN,NaN,
155,JBL Elite Pro 128GB,JBL-SMAR-00155,11,Smartphones,NaN,JBL,543.12,1066.49,2017-06-21,2.82,57.8x15.5x4.7,Gold,64GB,Carbon Fiber,
156,Trek Bike Helmet Brown,TRE-CYCL-00156,31,Cycling,NaN,Trek,38.61,94.19,2023-06-03,6.94,64.3x14.5x32.3,Rose Gold,NaN,NaN,
157,Zara Kids Hoodie Orange,ZAR-KIDS-00157,19,Kids Clothing,Bestseller,Zara,20.36,38.6,2026-01-26,1.87,82.7x5.8x33.5,Brown,M,Cotton,
158,Silent Waters DVD Collection V2,UNI-MOVI-00158,39,Movies,NaN,Universal,8.52,18.32,2021-05-27,0.0,NaN,Green,NaN,NaN,
159,Canon Smart Band,CAN-WEAR-00159,15,Wearable Technology,NaN,Canon,50.7,124.69,2025-04-05,0.34,38.7x5.2x39.6,Space Gray,128GB,Glass,
160,"Garmin 7000 Notebook 15.6""",GAR-LAPT-00160,12,Laptops,Bestseller,Garmin,683.92,1976.35,2019-10-30,4.03,66.4x5.6x33.3,Silver,NaN,Stainless Steel,
161,Nestle Trail Mix,NES-SNAC-00161,45,Snacks,NaN,Nestle,23.68,63.66,2026-02-22,4.31,52.4x49.3x3.9,Orange,NaN,NaN,
162,Canon Fitness Tracker Gray,CAN-WEAR-00162,15,Wearable Technology,NaN,Canon,297.07,768.07,2017-10-20,4.85,94.6x19.1x26.3,Silver,NaN,Plastic,
163,Levis Kids Hoodie Black,LEV-KIDS-00163,19,Kids Clothing,Bestseller,Levis,145.22,295.66,2020-12-11,0.17,23.0x38.1x46.9,Blue,XS,Linen,
164,Weber Wall Art Print Plus,WEB-HOME-00164,26,Home Decor,NaN,Weber,467.42,1333.2,2021-10-07,10.95,53.8x18.2x36.2,Navy,NaN,Wood,
165,Schwinn Barbell Set,SCH-STRE-00165,74,Strength Training,Seasonal,Schwinn,114.28,174.99,2022-04-23,6.29,70.6x22.9x30.6,Gold,NaN,NaN,
166,Fisher-Price Fashion Doll,FIS-DOLL-00166,43,Dolls,Bestseller,Fisher-Price,29.09,55.01,2024-02-22,4.12,98.8x65.2x7.1,NaN,NaN,NaN,
167,Maybelline Styling Gel,MAY-HAIR-00167,34,Hair Care,Bestseller,Maybelline,128.68,306.33,2021-05-20,6.29,79.7x35.3x20.9,Orange,NaN,NaN,
168,Mystery of Time by Robert Brown Paperback,RAN-FICT-00168,36,Fiction,Featured,Random House,9.96,12.51,2020-04-25,0.0,NaN,Orange,NaN,NaN,
169,Omron Whey Protein,OMR-FITN-00169,54,Fitness Supplements,Bestseller,Omron,110.09,249.53,2023-06-21,4.71,85.5x29.5x2.4,NaN,NaN,NaN,
170,Nestle Granola Bars,NES-SNAC-00170,45,Snacks,NaN,Nestle,41.63,82.8,2018-10-30,0.71,62.6x11.9x34.2,NaN,NaN,NaN,
171,"LG XPS 17"" Ultrabook",LG-ULTR-00171,61,Ultrabooks,NaN,LG,411.69,1219.2,2024-12-12,3.05,37.8x48.0x25.2,Black,NaN,Stainless Steel,
172,Kelloggs Coffee Beans,KEL-BEVE-00172,46,Beverages,Bestseller,Kelloggs,12.23,16.05,2017-08-21,2.84,61.8x53.7x36.8,NaN,NaN,NaN,
173,Ralph Lauren Running Shoes Rose Gold,RAL-FOOT-00173,20,Footwear,Seasonal,Ralph Lauren,116.09,303.6,2023-09-04,1.24,96.3x72.0x5.8,Pink,XXL,Denim,
174,Neutrogena Foundation,NEU-MAKE-00174,33,Makeup,Featured,Neutrogena,138.42,228.45,2024-05-31,5.69,77.2x52.3x46.6,NaN,NaN,NaN,
175,Journey Home DVD Collection,WAR-MOVI-00175,39,Movies,NaN,Warner Bros,44.42,80.78,2021-07-08,0.0,NaN,NaN,NaN,NaN,
176,Coleman Swim Goggles,COL-WATE-00176,30,Water Sports,NaN,Coleman,57.05,121.89,2026-06-01,0.69,87.3x56.7x3.0,Gold,NaN,NaN,
177,Ralph Lauren Womens Sweater Red,RAL-TOPS-00177,68,Tops,NaN,Ralph Lauren,41.7,87.22,2020-06-10,0.74,47.5x17.3x48.5,Gray,S,Wool,
178,Nike Fitness Chair,NIK-EXER-00178,27,Exercise Equipment,Featured,Nike,177.79,285.32,2016-07-26,5.7,76.7x16.2x2.1,Rose Gold,NaN,NaN,
179,Maybelline Eau de Parfum,MAY-FRAG-00179,35,Fragrances,New Arrivals,Maybelline,11.61,19.86,2019-07-07,9.74,90.1x63.3x18.8,NaN,NaN,NaN,
180,GNC Sleep Tracker,GNC-WELL-00180,56,Wellness Devices,NaN,GNC,123.91,206.78,2021-03-17,6.65,35.5x56.4x38.4,NaN,NaN,NaN,
181,The North Face Bike Helmet Orange,THE-CYCL-00181,31,Cycling,NaN,The North Face,178.18,425.93,2025-06-25,6.81,14.6x58.3x10.2,NaN,NaN,NaN,
182,Schwinn Baseball Glove,SCH-TEAM-00182,29,Team Sports,Featured,Schwinn,108.48,145.5,2020-09-22,8.68,85.6x38.2x39.3,NaN,NaN,NaN,
183,Gap Designer Cabinet Silver,GAP-WOME-00183,18,Womens Clothing,Clearance,Gap,12.37,34.91,2021-06-12,1.07,78.8x26.1x17.9,Blue,L,Nylon,
184,Adidas Barbell Set,ADI-STRE-00184,74,Strength Training,Seasonal,Adidas,53.13,114.66,2016-02-12,1.78,5.4x7.6x40.2,NaN,NaN,NaN,
185,Mattel Science Experiment Set,MAT-EDUC-00185,44,Educational Toys,Seasonal,Mattel,47.86,61.43,2025-02-23,5.88,81.6x20.3x13.2,NaN,NaN,NaN,
186,Lenovo Pixel 4 128GB,LEN-ANDR-00186,58,Android Phones,NaN,Lenovo,337.8,632.7,2024-07-28,2.94,40.6x60.6x22.1,Blue,128GB,Carbon Fiber,
187,Patagonia Weight Bench,PAT-STRE-00187,74,Strength Training,Seasonal,Patagonia,70.1,165.02,2023-06-30,8.07,87.2x70.4x9.2,NaN,NaN,NaN,
188,General Mills Coffee Beans,GEN-BEVE-00188,46,Beverages,Bestseller,General Mills,7.99,12.28,2022-01-14,2.01,99.5x19.8x46.6,NaN,NaN,NaN,
189,Schwinn Yoga Block Set,SCH-YOGA-00189,75,Yoga & Pilates,Bestseller,Schwinn,136.67,403.44,2026-04-09,8.17,25.6x55.5x59.3,Beige,NaN,NaN,
190,Nike Mens Jeans Silver M,NIK-MENS-00190,65,Mens Pants,NaN,Nike,40.71,74.83,2020-11-28,1.28,77.5x65.7x33.4,Rose Gold,S,Cotton,
191,Pottery Barn Sectional Sofa Green,POT-LIVI-00191,70,Living Room Furniture,Bestseller,Pottery Barn,473.1,1174.37,2016-12-04,15.76,52.2x30.6x59.6,NaN,NaN,Wood,
192,Fitbit Latitude 5000,FIT-BUSI-00192,60,Business Laptops,NaN,Fitbit,556.24,1293.15,2025-09-30,1.16,81.2x20.0x5.5,Space Gray,256GB,Glass,
193,Asus Smart Watch Green,ASU-WEAR-00193,15,Wearable Technology,NaN,Asus,632.67,1686.85,2020-06-11,3.0,42.6x38.1x22.4,Silver,NaN,Aluminum,
194,Adidas Exercise Bike,ADI-CARD-00194,73,Cardio Machines,NaN,Adidas,126.22,218.72,2023-11-26,7.46,46.5x15.3x28.5,NaN,NaN,NaN,
195,Mystery of Time Hardcover Edition,PEN-FICT-00195,36,Fiction,Featured,Penguin,33.25,62.26,2016-12-21,0.0,NaN,NaN,NaN,NaN,
196,H&M Mens Polo Shirt Navy,HM-MENS-00196,64,Mens Shirts,Seasonal,H&M,22.35,39.12,2016-06-02,0.57,16.0x50.7x24.7,Beige,L,Silk,
197,Braun First Aid Kit,BRA-MEDI-00197,55,Medical Supplies,Seasonal,Braun,103.08,143.66,2016-07-31,0.36,84.7x61.1x5.2,Red,NaN,NaN,
198,Craftsman Socket Set,CRA-TOOL-00198,51,Tools,NaN,Craftsman,299.43,526.85,2019-10-26,2.74,53.8x59.3x19.6,Rose Gold,NaN,NaN,
199,Williams-Sonoma Coffee Maker Gray,WIL-KITC-00199,23,Kitchen,Bestseller,Williams-Sonoma,322.24,477.1,2019-08-24,45.76,52.7x31.6x41.6,Navy,NaN,NaN,
200,Puma Classic Shelf Yellow,PUM-MENS-00200,17,Mens Clothing,New Arrivals,Puma,122.46,239.08,2021-12-24,0.36,56.2x45.1x10.9,Rose Gold,XS,Polyester,
201,Hot Wheels Science Experiment Set,HOT-EDUC-00201,44,Educational Toys,Seasonal,Hot Wheels,28.32,59.65,2024-08-07,5.74,69.6x8.7x40.7,NaN,NaN,NaN,
202,Kraft Trail Mix,KRA-SNAC-00202,45,Snacks,NaN,Kraft,48.93,131.0,2017-03-03,1.46,51.4x53.8x7.1,Navy,NaN,NaN,
203,Patagonia Camping Tent,PAT-OUTD-00203,28,Outdoor Recreation,NaN,Patagonia,199.56,544.09,2022-02-27,9.99,23.7x60.5x24.7,NaN,NaN,NaN,
204,Adidas Womens Maxi Dress Orange,ADI-DRES-00204,67,Dresses,Bestseller,Adidas,117.72,299.59,2019-07-17,1.72,27.4x39.1x41.8,Navy,S,Linen,
205,Tommy Hilfiger Athletic Shoes Green,TOM-FOOT-00205,20,Footwear,Seasonal,Tommy Hilfiger,143.54,422.57,2019-08-01,1.21,78.7x32.4x31.3,Blue,XL,Nylon,
206,"Lenovo Spectre x360 17""",LEN-ULTR-00206,61,Ultrabooks,NaN,Lenovo,364.34,645.31,2021-08-09,3.8,69.4x17.1x8.0,Black,1TB,Aluminum,
207,Nike Resistance Band Set,NIK-YOGA-00207,75,Yoga & Pilates,Bestseller,Nike,64.61,95.14,2017-08-18,7.69,31.8x60.5x27.3,NaN,NaN,NaN,
208,"Garmin ZenBook 27""",GAR-ULTR-00208,61,Ultrabooks,NaN,Garmin,226.19,333.6,2020-10-24,2.34,71.2x74.7x10.8,Silver,32GB,Stainless Steel,
209,The Great Adventure by Robert Brown,RAN-NONF-00209,37,Non-Fiction,Featured,Random House,19.91,36.18,2021-09-10,0.0,NaN,Beige,NaN,NaN,
210,Tommy Hilfiger Womens Jeans Rose Gold M,TOM-WOME-00210,69,Womens Pants,Featured,Tommy Hilfiger,84.79,178.84,2025-11-23,0.8,16.6x24.4x39.1,Space Gray,XS,Nylon,
211,Mystery of Time by Emily White Paperback,WAR-FICT-00211,36,Fiction,Featured,Warner Bros,35.68,103.85,2017-05-31,0.0,NaN,NaN,NaN,NaN,
212,Journey Home by Emily White,SON-NONF-00212,37,Non-Fiction,Featured,Sony Music,27.83,34.32,2021-08-25,0.0,NaN,Pink,NaN,NaN,
213,Adidas Kids Jacket Gray,ADI-KIDS-00213,19,Kids Clothing,Bestseller,Adidas,54.32,123.94,2026-04-09,0.36,34.0x24.0x45.0,Gold,M,Wool,
214,Under Armour Womens T-Shirt Brown,UND-TOPS-00214,68,Tops,NaN,Under Armour,93.86,175.79,2024-06-24,0.6,82.8x41.2x49.2,Green,M,Wool,
215,Omron BCAA,OMR-FITN-00215,54,Fitness Supplements,Bestseller,Omron,142.05,300.36,2017-01-23,3.28,38.5x26.1x24.2,NaN,NaN,NaN,
216,Williams-Sonoma Sectional Sofa Navy,WIL-LIVI-00216,70,Living Room Furniture,Bestseller,Williams-Sonoma,97.74,248.02,2018-05-21,13.8,49.2x71.1x12.5,Navy,NaN,NaN,
217,Silent Waters Blu-ray,HAC-MOVI-00217,39,Movies,NaN,Hachette,50.13,147.79,2016-01-28,0.0,NaN,Orange,NaN,NaN,
218,Solo Artist CD Collection 52,UNI-MUSI-00218,38,Music,Featured,Universal,30.1,59.48,2023-06-08,0.0,NaN,Purple,NaN,NaN,
219,"Lenovo XPS 17"" Ultrabook",LEN-ULTR-00219,61,Ultrabooks,NaN,Lenovo,637.81,1689.16,2024-05-14,3.1,67.8x42.8x26.5,Gold,1TB,Glass,
220,Braun Thermometer,BRA-MEDI-00220,55,Medical Supplies,Seasonal,Braun,103.36,129.82,2018-08-26,8.62,90.7x18.6x6.2,Gray,NaN,NaN,
221,Calvin Klein Womens Maxi Dress Gray,CAL-DRES-00221,67,Dresses,Bestseller,Calvin Klein,128.75,384.44,2021-12-14,1.24,69.9x18.3x12.5,Brown,L,Leather,
222,Patagonia Yoga Mat White,PAT-YOGA-00222,75,Yoga & Pilates,Bestseller,Patagonia,55.97,118.58,2022-03-02,7.2,8.8x64.6x56.0,Gold,NaN,NaN,
223,Meguiars Interior Cleaner,MEG-CARC-00223,52,Car Care,Featured,Meguiars,86.29,128.77,2023-11-01,1.42,7.9x23.8x6.4,Red,NaN,NaN,
224,REI Swim Goggles,REI-WATE-00224,30,Water Sports,NaN,REI,127.76,209.09,2025-07-26,1.31,23.5x55.0x23.4,Gray,NaN,NaN,
225,Michelin Car Wax,MIC-CARC-00225,52,Car Care,Featured,Michelin,126.25,319.23,2016-09-26,0.44,92.4x6.7x6.7,NaN,NaN,NaN,
226,Weber Kitchen Shelf Set,WEB-KITC-00226,23,Kitchen,Bestseller,Weber,247.41,460.71,2021-10-15,48.3,88.5x41.7x46.7,Black,NaN,NaN,
227,Nike Mens Table Beige L,NIK-MENS-00227,17,Mens Clothing,New Arrivals,Nike,97.22,147.01,2026-03-29,0.46,29.5x77.5x3.0,Gold,XS,Linen,
228,Hot Wheels Collectible Figure,HOT-ACTI-00228,40,Action Figures,New Arrivals,Hot Wheels,77.23,111.41,2020-11-17,6.14,28.6x60.7x24.3,Yellow,NaN,NaN,
229,REI Barbell Set,REI-STRE-00229,74,Strength Training,Seasonal,REI,57.3,84.15,2018-07-23,4.78,17.4x46.6x14.2,Silver,NaN,NaN,
230,General Mills Granola Bars,GEN-SNAC-00230,45,Snacks,NaN,General Mills,12.12,28.85,2020-02-26,3.82,87.6x15.5x52.7,NaN,NaN,NaN,
231,Unilever Green Tea,UNI-BEVE-00231,46,Beverages,Bestseller,Unilever,34.87,99.85,2020-01-16,4.11,69.2x74.3x35.4,Space Gray,NaN,NaN,
232,Schwinn Soccer Ball,SCH-TEAM-00232,29,Team Sports,Featured,Schwinn,153.15,305.48,2023-02-14,9.1,34.0x14.6x43.6,Beige,NaN,NaN,
233,Philips Sleep Tracker,PHI-WELL-00233,56,Wellness Devices,NaN,Philips,164.69,457.2,2023-10-31,0.5,10.7x28.0x32.0,NaN,NaN,NaN,
234,LOreal Styling Gel,LOR-HAIR-00234,34,Hair Care,Bestseller,LOreal,120.1,313.45,2021-09-28,4.55,65.4x35.8x43.4,Brown,NaN,NaN,
235,Nerf STEM Learning Kit,NER-EDUC-00235,44,Educational Toys,Seasonal,Nerf,5.6,10.79,2025-04-23,5.32,74.4x79.1x10.6,NaN,NaN,NaN,
236,Tommy Hilfiger Summer Dress Silver,TOM-DRES-00236,67,Dresses,Bestseller,Tommy Hilfiger,63.71,87.47,2026-01-25,1.07,51.3x8.0x32.3,Black,XL,Cotton,
237,Crate & Barrel Cotton Sheet Set Silver,CRA-BEDD-00237,24,Bedding,Clearance,Crate & Barrel,32.1,44.32,2020-05-31,7.58,40.6x41.3x8.7,Blue,NaN,Glass,
238,iRobot TV Stand Fabric,IRO-LIVI-00238,70,Living Room Furniture,Bestseller,iRobot,495.53,1461.28,2023-07-20,23.72,80.0x8.4x8.0,Beige,NaN,Glass,
239,REI Barbell Set Plus,REI-STRE-00239,74,Strength Training,Seasonal,REI,76.91,207.0,2020-09-16,2.9,54.8x14.5x11.0,Orange,NaN,NaN,
240,Nature Made Sleep Tracker,NAT-WELL-00240,56,Wellness Devices,NaN,Nature Made,182.02,544.77,2019-03-29,1.7,74.2x74.1x50.8,White,NaN,NaN,
241,Barbie Doll House Set Plus,BAR-DOLL-00241,43,Dolls,Bestseller,Barbie,41.13,65.66,2025-07-07,6.19,56.4x50.1x51.4,NaN,NaN,NaN,
242,Ralph Lauren Athletic Shoes Navy,RAL-FOOT-00242,20,Footwear,Seasonal,Ralph Lauren,108.29,139.87,2021-10-26,1.8,14.1x75.2x20.3,Yellow,S,Nylon,
243,NYX Body Mist,NYX-FRAG-00243,35,Fragrances,New Arrivals,NYX,42.25,87.76,2018-03-15,8.89,41.6x10.9x38.9,NaN,NaN,NaN,
244,Kraft Sparkling Water,KRA-BEVE-00244,46,Beverages,Bestseller,Kraft,43.07,79.59,2017-01-04,6.65,14.7x41.7x18.9,Space Gray,NaN,NaN,
245,Weber Decorative Vase Brown Gen2,WEB-HOME-00245,26,Home Decor,NaN,Weber,304.54,863.26,2016-11-06,13.12,56.4x7.7x33.8,Rose Gold,NaN,NaN,
246,Under Armour Exercise Bike,UND-CARD-00246,73,Cardio Machines,NaN,Under Armour,172.51,490.56,2025-06-06,6.26,39.8x27.8x22.2,NaN,NaN,NaN,
247,KitchenAid Sectional Sofa Yellow,KIT-LIVI-00247,70,Living Room Furniture,Bestseller,KitchenAid,148.99,242.32,2024-06-28,32.4,91.0x60.5x25.6,Yellow,NaN,NaN,
248,Dell Pixel 10 64GB,DEL-ANDR-00248,58,Android Phones,NaN,Dell,788.63,1115.63,2016-09-13,0.33,65.8x8.7x5.5,Gold,256GB,Aluminum,
249,Lenovo Digital Camera Pink,LEN-CAME-00249,14,Cameras,NaN,Lenovo,348.2,850.37,2016-10-02,1.66,64.2x8.6x41.3,Space Gray,NaN,Carbon Fiber,
250,Cuisinart Cotton Sheet Set Gray,CUI-BEDD-00250,24,Bedding,Clearance,Cuisinart,267.2,766.5,2023-05-10,29.85,63.5x73.8x58.3,Navy,NaN,NaN,
251,H&M Designer Chair Red,HM-WOME-00251,18,Womens Clothing,Clearance,H&M,108.98,144.78,2017-08-10,1.89,64.0x5.7x36.6,Red,XXL,Wool,
252,New Balance Womens Maxi Dress Blue,NEW-DRES-00252,67,Dresses,Bestseller,New Balance,46.51,66.85,2016-01-16,0.87,63.5x17.7x10.6,Silver,S,Nylon,
253,Gap Mens Casual Shirt Pink,GAP-MENS-00253,64,Mens Shirts,Seasonal,Gap,88.26,226.46,2025-06-03,1.17,87.6x75.3x8.8,Blue,XS,Denim,
254,PepsiCo Rice,PEP-PANT-00254,47,Pantry Staples,Seasonal,PepsiCo,18.06,44.47,2024-07-19,7.37,28.7x23.8x28.1,Black,NaN,NaN,
255,Under Armour Mens Dress Shirt Space Gray XL,UND-MENS-00255,64,Mens Shirts,Seasonal,Under Armour,102.14,282.86,2018-07-13,0.39,39.9x44.9x45.6,Black,L,Wool,
256,Hasbro Science Experiment Set,HAS-EDUC-00256,44,Educational Toys,Seasonal,Hasbro,44.4,129.91,2018-04-02,8.65,96.0x56.8x20.6,NaN,NaN,NaN,
257,Optimum Nutrition Multivitamin,OPT-VITA-00257,53,Vitamins,Bestseller,Optimum Nutrition,105.98,161.19,2022-10-03,9.48,49.0x51.7x18.7,NaN,NaN,NaN,
258,Neutrogena Body Mist,NEU-FRAG-00258,35,Fragrances,New Arrivals,Neutrogena,53.36,120.82,2020-04-10,6.67,26.0x67.1x39.9,NaN,NaN,NaN,
259,H&M Kids Hoodie Navy,HM-KIDS-00259,19,Kids Clothing,Bestseller,H&M,54.68,111.57,2024-10-17,0.98,35.8x48.4x46.0,White,M,Wool,
260,Microsoft Wireless Audio System,MIC-AUDI-00260,13,Audio Equipment,NaN,Microsoft,773.51,2184.05,2024-03-18,0.64,52.6x45.8x3.4,Gold,NaN,Aluminum,
261,Williams-Sonoma Kitchen Shelf Set,WIL-KITC-00261,23,Kitchen,Bestseller,Williams-Sonoma,298.43,473.58,2020-05-06,19.02,34.4x38.8x23.7,Blue,NaN,Bamboo,
262,Zara Mens Jacket Purple L,ZAR-MENS-00262,66,Mens Outerwear,Seasonal,Zara,100.78,140.85,2018-09-18,0.24,9.5x16.9x24.4,Blue,XS,Polyester,
263,Calvin Klein Mens Jacket Gray M,CAL-MENS-00263,66,Mens Outerwear,Seasonal,Calvin Klein,90.67,212.44,2024-04-07,0.45,90.3x18.6x28.4,White,S,Nylon,
264,Kraft Organic Shelf,KRA-ORGA-00264,48,Organic Foods,Seasonal,Kraft,16.64,47.07,2019-10-16,3.01,81.6x77.9x29.5,NaN,NaN,NaN,
265,Crate & Barrel Sectional Sofa Red,CRA-LIVI-00265,70,Living Room Furniture,Bestseller,Crate & Barrel,299.97,812.55,2026-02-26,8.96,48.2x27.7x52.3,NaN,NaN,Plastic,
266,"Bose Predator Gaming 17""",BOS-GAMI-00266,59,Gaming Laptops,NaN,Bose,526.19,1342.67,2025-06-29,2.31,60.3x70.9x57.2,Gold,NaN,Carbon Fiber,
267,Centrum Blood Pressure Monitor,CEN-MEDI-00267,55,Medical Supplies,Seasonal,Centrum,136.34,315.26,2026-01-24,2.99,63.4x32.3x18.1,NaN,NaN,NaN,
268,Cuisinart Blender Red,CUI-KITC-00268,23,Kitchen,Bestseller,Cuisinart,156.65,217.93,2024-11-29,41.56,87.4x37.0x45.6,Rose Gold,NaN,Glass,
269,Thule Tire Shine,THU-CARC-00269,52,Car Care,Featured,Thule,90.29,256.59,2026-04-04,0.93,67.5x15.5x51.6,Black,NaN,NaN,
270,Logitech Premium Ultra 128GB Green,LOG-SMAR-00270,11,Smartphones,NaN,Logitech,579.02,1127.28,2022-06-29,3.35,88.0x54.6x44.8,Blue,NaN,Carbon Fiber,
271,Bosch Car Wax,BOS-CARC-00271,52,Car Care,Featured,Bosch,264.05,616.31,2025-06-10,9.2,97.1x57.0x26.3,NaN,NaN,NaN,
272,The Great Adventure by Emily White Paperback,WAR-FICT-00272,36,Fiction,Featured,Warner Bros,64.42,129.32,2022-04-28,0.0,NaN,NaN,NaN,NaN,
273,Samsung Fitness Tracker Beige,SAM-WEAR-00273,15,Wearable Technology,NaN,Samsung,81.9,132.37,2020-12-03,0.44,11.7x43.5x29.8,Blue,1TB,Stainless Steel,
274,Neutrogena Facial Cleanser,NEU-SKIN-00274,32,Skincare,NaN,Neutrogena,58.32,99.17,2019-09-03,2.57,12.0x48.3x40.7,Brown,NaN,NaN,
275,New Balance Womens Leggings Gold,NEW-WOME-00275,69,Womens Pants,Featured,New Balance,60.06,90.66,2018-06-04,0.93,63.6x61.5x40.2,Rose Gold,XS,Silk,
276,Nike Swim Goggles,NIK-WATE-00276,30,Water Sports,NaN,Nike,124.39,321.92,2020-10-18,1.47,56.1x50.5x23.7,Black,NaN,NaN,
277,The Great Adventure by Robert Brown Paperback,SIM-FICT-00277,36,Fiction,Featured,Simon & Schuster,60.58,153.77,2021-08-05,0.0,NaN,NaN,NaN,NaN,
278,Columbia Baseball Glove,COL-TEAM-00278,29,Team Sports,Featured,Columbia,26.99,75.72,2018-12-21,6.05,66.6x43.1x50.7,NaN,NaN,NaN,
279,Craftsman Wrench Set,CRA-TOOL-00279,51,Tools,NaN,Craftsman,255.03,419.56,2016-04-21,4.58,47.3x74.2x46.1,Green,NaN,NaN,
280,Trek Exercise Bike,TRE-CARD-00280,73,Cardio Machines,NaN,Trek,190.47,536.69,2021-04-09,6.02,33.3x10.3x8.2,NaN,NaN,NaN,
281,LOreal Eyeshadow Palette,LOR-MAKE-00281,33,Makeup,Featured,LOreal,24.6,33.29,2026-03-20,4.85,80.2x37.5x29.0,Brown,NaN,NaN,
282,Unilever Natural Pants,UNI-ORGA-00282,48,Organic Foods,Seasonal,Unilever,27.56,79.12,2024-10-08,2.71,86.4x33.2x7.5,NaN,NaN,NaN,
283,Microsoft Fitness Tracker Black,MIC-WEAR-00283,15,Wearable Technology,NaN,Microsoft,619.24,1443.36,2016-10-12,4.53,43.7x73.9x19.0,Gold,64GB,Aluminum,
284,Trek Treadmill Pro Plus,TRE-CARD-00284,73,Cardio Machines,NaN,Trek,199.69,301.25,2017-01-11,6.7,12.4x65.2x39.7,NaN,NaN,NaN,
285,Goodyear Seat Covers Gold,GOO-CARA-00285,50,Car Accessories,New Arrivals,Goodyear,278.7,524.83,2025-02-15,5.24,22.0x43.1x23.8,NaN,NaN,NaN,
286,Crate & Barrel Garden Tool Set,CRA-GARD-00286,25,Garden Supplies,NaN,Crate & Barrel,387.22,619.87,2017-02-10,8.0,72.0x62.7x17.9,Beige,NaN,Glass,
287,"Microsoft XPS 13"" Ultrabook",MIC-ULTR-00287,61,Ultrabooks,NaN,Microsoft,283.95,454.51,2022-07-29,4.93,43.8x27.5x53.6,Silver,128GB,Stainless Steel,
288,Scotts Table Lamp Gold,SCO-HOME-00288,26,Home Decor,NaN,Scotts,157.71,364.63,2023-04-16,23.99,29.9x9.2x14.2,NaN,NaN,Wood,
289,Meguiars Seat Covers Rose Gold,MEG-CARA-00289,50,Car Accessories,New Arrivals,Meguiars,192.36,453.31,2024-02-22,5.33,39.3x76.6x52.5,White,NaN,NaN,
290,Organic Valley Trail Mix,ORG-SNAC-00290,45,Snacks,NaN,Organic Valley,8.14,17.85,2023-08-02,1.74,42.8x21.6x10.2,Pink,NaN,NaN,
291,Microsoft Digital Camera Red,MIC-CAME-00291,14,Cameras,NaN,Microsoft,694.19,2066.13,2017-12-10,4.91,79.6x52.2x9.4,Black,NaN,Stainless Steel,
292,The Great Adventure Blu-ray,HAR-MOVI-00292,39,Movies,NaN,HarperCollins,54.08,67.48,2020-07-26,0.0,NaN,NaN,NaN,NaN,
293,"Asus ThinkPad E14 13""",ASU-BUSI-00293,60,Business Laptops,NaN,Asus,408.59,805.24,2016-12-17,2.02,51.3x79.4x51.6,Gold,256GB,Glass,
294,Lenovo Bluetooth Speaker Silver,LEN-SPEA-00294,63,Speakers,NaN,Lenovo,566.61,1147.59,2022-08-21,2.58,31.0x38.2x3.6,Silver,NaN,Carbon Fiber,
295,Gap Kids T-Shirt Purple S,GAP-KIDS-00295,19,Kids Clothing,Bestseller,Gap,71.02,132.03,2022-01-28,1.06,16.9x50.1x26.5,Space Gray,XL,Leather,
296,The Great Adventure Guide Book,UNI-NONF-00296,37,Non-Fiction,Featured,Universal,76.25,144.43,2021-07-07,0.0,NaN,NaN,NaN,NaN,
297,Adidas Baseball Cap Orange,ADI-ACCE-00297,21,Accessories,NaN,Adidas,62.81,133.06,2020-03-21,1.63,67.8x29.8x23.3,Silver,XXL,Silk,
298,Hasbro Building Block Set,HAS-BUIL-00298,42,Building Sets,NaN,Hasbro,66.63,186.82,2017-09-28,4.46,7.7x76.0x59.4,NaN,NaN,NaN,
299,Unilever Rice,UNI-PANT-00299,47,Pantry Staples,Seasonal,Unilever,36.0,93.08,2025-08-08,8.43,34.2x57.7x6.0,NaN,NaN,NaN,
300,KitchenAid Queen Bed Frame Metal,KIT-BEDR-00300,71,Bedroom Furniture,New Arrivals,KitchenAid,424.32,932.49,2022-01-04,33.71,86.3x44.8x51.9,Gold,NaN,NaN,
301,iRobot Modern Shirt,IRO-FURN-00301,22,Furniture,NaN,iRobot,58.14,115.56,2017-11-15,38.75,67.8x55.1x48.4,White,NaN,Plastic,
302,Garmin Home Theater System,GAR-AUDI-00302,13,Audio Equipment,NaN,Garmin,763.57,1710.44,2019-01-03,2.36,50.5x34.6x50.2,Silver,NaN,Glass,
303,GNC Vitamin C,GNC-VITA-00303,53,Vitamins,Bestseller,GNC,117.87,329.66,2022-12-20,1.65,98.3x15.2x7.0,Red,NaN,NaN,
304,Braun Whey Protein,BRA-FITN-00304,54,Fitness Supplements,Bestseller,Braun,107.69,202.7,2018-02-02,6.01,24.9x66.9x25.9,Gray,NaN,NaN,
305,Dyson Outdoor Planter Yellow,DYS-GARD-00305,25,Garden Supplies,NaN,Dyson,174.43,294.95,2020-07-25,15.67,72.4x20.1x32.5,NaN,NaN,Metal,
