line_item_id,order_ref,product_ref,qty_ordered,unit_cost,unit_selling_price,item_discount,line_total,created_timestamp,profit_margin,tax_amount,product_sku,total_weight_kg,is_gift,return_status,fulfillment_location
186,45,4691,1,93.84,175.84,0.0,175.84,2023-03-01T08:30:27Z,82.0,11.88,COL-WATE-04691,2.03,False,None,STORE-001
187,45,864,2,77.95,87.01,0.0,174.02,2023-03-01T08:30:27Z,18.12,15.27,COL-TEAM-00864,11.88,False,None,STORE-005
188,46,4908,1,41.44,70.37,0.0,70.37,2025-01-11T06:21:52Z,28.93,3.84,SIM-NONF-04908,0.0,False,Returned,
189,46,4725,1,89.42,234.58,93.83,140.75,2025-01-11T06:21:52Z,51.33,10.79,COL-EXER-04725,2.0,False,Returned,WH-WEST-02
190,46,4074,3,248.6,345.49,0.0,1036.47,2025-01-11T06:21:52Z,290.67,87.57,DYS-FURN-04074,99.24,False,Return Requested,STORE-015
191,46,3060,5,144.23,194.8,0.0,974.0,2025-01-11T06:21:52Z,252.85,71.71,FIT-FITN-03060,8.7,False,Returned,WH-EAST-02
192,46,4268,2,126.76,364.39,0.0,728.78,2025-01-11T06:21:52Z,475.26,86.98,EST-FRAG-04268,16.88,False,Return Pending,DC-01
193,47,3628,1,107.54,79.34,0.0,79.34,2022-02-06T06:41:34Z,-28.2,7.97,EST-HAIR-03628,6.11,False,None,STORE-002
194,47,692,2,78.11,213.93,0.0,427.86,2022-02-06T06:41:34Z,271.64,48.88,TOM-WOME-00692,0.82,False,None,STORE-004
195,47,94,2,114.68,169.75,0.0,339.5,2022-02-06T06:41:34Z,110.14,31.35,MAY-FRAG-00094,7.46,False,None,STORE-010
196,47,4296,3,35.76,77.75,0.0,233.25,2022-02-06T06:41:34Z,125.97,25.86,ADI-MENS-04296,5.91,False,None,STORE-020
197,48,508,2,128.2,185.88,0.0,371.76,2025-02-11T00:57:58Z,115.36,34.45,UND-CARD-00508,5.82,False,None,WH-EAST-02
198,48,4629,7,525.91,1568.66,2196.12,8784.5,2025-02-11T00:57:58Z,5103.13,638.54,FIT-GAMI-04629,33.04,False,None,STORE-002
199,49,3446,1,36.92,67.44,16.86,50.58,2021-02-11T10:08:50Z,13.66,3.12,NEW-WOME-03446,1.82,False,None,WH-EAST-02
200,49,3274,2,632.19,1065.54,319.66,1811.42,2021-02-11T10:08:50Z,547.04,100.57,LEN-WEAR-03274,4.86,False,None,WH-CENTRAL-01
201,49,2336,1,363.06,438.23,43.82,394.41,2021-02-11T10:08:50Z,31.35,38.53,WEB-BEDD-02336,38.2,False,None,STORE-030
202,50,359,1,774.02,1678.65,419.66,1258.99,2025-07-15T23:06:39Z,484.97,137.83,ASU-GAMI-00359,3.7,False,None,DC-03
203,50,821,3,19.59,42.07,0.0,126.21,2025-07-15T23:06:39Z,67.44,11.53,WAR-NONF-00821,0.0,False,None,
204,50,3327,2,30.1,69.4,55.52,83.28,2025-07-15T23:06:39Z,23.08,9.12,SON-FICT-03327,0.0,False,None,
205,50,3434,2,107.06,227.7,0.0,455.4,2025-07-15T23:06:39Z,241.28,50.87,UND-EXER-03434,14.52,False,None,WH-EAST-02
206,50,336,2,184.67,415.77,0.0,831.54,2025-07-15T23:06:39Z,462.2,57.91,MIC-CARC-00336,17.0,False,None,STORE-003
207,50,2160,1,14.15,34.15,0.0,34.15,2025-07-15T23:06:39Z,20.0,2.01,ADI-FOOT-02160,1.94,False,None,STORE-020
208,50,2081,4,38.23,105.3,0.0,421.2,2025-07-15T23:06:39Z,268.28,25.52,NEW-MENS-02081,2.72,False,None,DC-01
209,50,233,6,164.69,457.2,0.0,2743.2,2025-07-15T23:06:39Z,1755.06,165.17,PHI-WELL-00233,3.0,False,None,WH-EAST-01
210,51,922,4,176.1,429.87,0.0,1719.48,2025-01-31T13:58:12Z,1015.08,187.59,PAT-CARD-00922,32.28,False,None,DC-01
211,51,4011,2,78.45,97.28,0.0,194.56,2025-01-31T13:58:12Z,37.66,9.77,SCH-OUTD-04011,17.38,False,None,STORE-005
212,52,3006,1,218.37,468.3,93.66,374.64,2024-02-03T20:31:09Z,156.27,25.16,BOS-BUSI-03006,3.96,False,None,WH-WEST-01
213,52,880,2,31.51,45.37,36.3,54.44,2024-02-03T20:31:09Z,-8.58,5.08,ORG-PANT-00880,19.8,False,None,DC-02
214,52,807,4,349.08,568.61,0.0,2274.44,2024-02-03T20:31:09Z,878.12,244.01,CUI-OFFI-00807,95.04,False,None,STORE-020
215,53,1642,1,104.45,221.46,0.0,221.46,2020-12-28T06:34:06Z,117.01,25.67,SCH-YOGA-01642,5.55,False,None,STORE-030
216,53,251,1,108.98,144.78,0.0,144.78,2020-12-28T06:34:06Z,35.8,16.51,HM-WOME-00251,1.89,False,None,WH-WEST-01
217,54,3943,4,207.85,397.31,0.0,1589.24,2024-11-01T01:01:01Z,757.84,172.6,LG-BUSI-03943,3.84,False,None,STORE-020
218,54,2453,1,50.99,75.32,11.3,64.02,2024-11-01T01:01:01Z,13.03,7.61,MAC-HAIR-02453,1.17,False,None,WH-WEST-01
219,54,1785,3,48.72,94.83,42.67,241.82,2024-11-01T01:01:01Z,95.66,19.77,WAR-NONF-01785,0.0,False,None,
220,54,4933,2,43.31,90.89,18.18,163.6,2024-11-01T01:01:01Z,76.98,11.26,MAC-FRAG-04933,9.56,False,None,STORE-015
221,54,926,3,43.22,48.06,21.63,122.55,2024-11-01T01:01:01Z,-7.11,11.47,BAR-DOLL-00926,23.31,False,None,DC-03
222,54,1428,5,7.71,12.18,0.0,60.9,2024-11-01T01:01:01Z,22.35,3.16,FUN-BUIL-01428,18.5,False,None,STORE-005
223,55,832,3,147.57,440.53,330.4,991.19,2023-07-25T07:43:31Z,548.48,94.58,GNC-FITN-00832,14.82,False,None,STORE-002
224,55,1865,1,63.3,77.2,0.0,77.2,2023-07-25T07:43:31Z,13.9,7.65,SON-FICT-01865,0.0,False,None,
225,55,1316,2,52.18,121.99,24.4,219.58,2023-07-25T07:43:31Z,115.22,22.46,OLA-FRAG-01316,13.38,False,None,WH-WEST-02
226,55,3023,7,54.36,66.71,0.0,466.97,2023-07-25T07:43:31Z,86.45,41.92,NEW-KIDS-03023,3.29,False,None,STORE-010
227,55,209,1,19.91,30.75,0.0,30.75,2023-07-25T07:43:31Z,10.84,1.64,RAN-NONF-00209,0.0,False,None,
228,56,2366,1,12.56,28.17,0.0,28.17,2025-02-14T21:05:15Z,15.61,1.78,NES-ORGA-02366,3.49,False,None,STORE-015
229,56,3103,1,428.87,854.51,0.0,854.51,2025-02-14T21:05:15Z,425.64,83.25,BOS-SPEA-03103,4.95,False,None,DC-03
230,56,2422,7,62.52,136.17,0.0,953.19,2025-02-14T21:05:15Z,515.55,59.74,RAL-KIDS-02422,0.91,False,None,DC-02
231,57,436,2,112.25,163.03,0.0,326.06,2025-02-14T19:05:05Z,101.56,18.96,RAL-WOME-00436,0.82,False,None,DC-03
232,57,286,4,387.22,619.87,0.0,2479.48,2025-02-14T19:05:05Z,930.6,282.45,CRA-GARD-00286,32.0,False,None,STORE-025
233,57,2564,3,21.04,56.62,0.0,169.86,2025-02-14T19:05:05Z,106.74,19.28,KRA-SNAC-02564,25.35,False,None,STORE-002
234,57,2215,4,39.82,98.15,0.0,392.6,2025-02-14T19:05:05Z,233.32,33.46,PEN-MUSI-02215,0.0,False,None,
235,58,4544,1,46.66,59.9,0.0,59.9,2023-09-08T05:35:34Z,13.24,5.2,PEN-MUSI-04544,0.0,False,None,
236,58,3596,2,72.96,137.18,0.0,274.36,2023-09-08T05:35:34Z,128.44,18.14,PHI-WELL-03596,3.62,False,None,STORE-025
237,58,3147,6,128.07,248.85,0.0,1493.1,2023-09-08T05:35:34Z,724.68,104.0,MIC-CARC-03147,52.68,False,None,STORE-020
238,59,314,4,111.83,190.82,0.0,763.28,2024-08-05T11:08:21Z,315.96,70.05,BOS-WEAR-00314,14.0,False,None,STORE-002
239,59,1861,4,271.44,683.87,0.0,2735.48,2024-08-05T11:08:21Z,1649.72,265.86,WEA-TOOL-01861,5.68,False,None,DC-01
240,59,3537,7,130.36,315.22,0.0,2206.54,2024-08-05T11:08:21Z,1294.02,144.67,CAL-DRES-03537,9.59,False,None,STORE-003
241,59,509,3,191.93,322.71,0.0,968.13,2024-08-05T11:08:21Z,392.34,112.84,THE-WATE-00509,24.12,False,None,DC-02
242,60,56,1,138.75,245.83,24.58,221.25,2019-10-31T13:55:30Z,82.5,11.92,PHI-VITA-00056,6.38,False,None,STORE-002
243,60,3120,3,168.73,408.67,0.0,1226.01,2019-10-31T13:55:30Z,719.82,81.04,SCH-CYCL-03120,25.11,False,None,STORE-004
244,60,2981,2,214.23,533.27,159.98,906.56,2019-10-31T13:55:30Z,478.1,69.9,CUI-BEDD-02981,24.44,False,None,STORE-003
245,61,1503,1,357.77,914.49,0.0,914.49,2022-09-03T05:51:46Z,556.72,96.96,IRO-FURN-01503,33.65,False,None,STORE-025
246,61,4206,1,13.41,33.1,0.0,33.1,2022-09-03T05:51:46Z,19.69,3.31,KEL-PANT-04206,1.6,False,None,STORE-001
247,61,1584,4,51.3,94.72,75.78,303.1,2022-09-03T05:51:46Z,97.9,19.54,NER-DOLL-01584,28.28,False,None,STORE-005
248,62,4140,3,148.87,284.93,341.92,512.87,2022-09-03T04:51:46Z,66.26,55.44,MIC-CARA-04140,10.08,False,None,WH-WEST-02
249,62,540,1,38.44,102.14,40.86,61.28,2022-09-03T04:51:46Z,22.84,3.17,OLA-HAIR-00540,6.85,False,None,STORE-005
250,63,2139,2,167.48,497.71,0.0,995.42,2025-11-13T14:27:08Z,660.46,81.29,THU-TOOL-02139,10.82,False,None,WH-EAST-01
251,64,1137,2,148.72,309.11,247.29,370.93,2025-07-17T16:07:47Z,73.49,19.49,UND-WOME-01137,2.9,False,None,STORE-005
252,65,3300,1,43.42,95.05,9.51,85.54,2024-01-30T23:57:00Z,42.12,8.76,THU-CARA-03300,4.89,False,None,STORE-004
253,65,163,2,145.22,295.66,0.0,591.32,2024-01-30T23:57:00Z,300.88,40.8,LEV-KIDS-00163,0.34,False,None,WH-EAST-02
254,65,4229,3,180.03,128.92,0.0,386.76,2024-01-30T23:57:00Z,-153.33,42.25,WIL-GARD-04229,9.87,False,None,STORE-025
255,65,846,2,145.37,292.44,0.0,584.88,2024-01-30T23:57:00Z,294.14,38.03,UND-WATE-00846,13.54,False,None,DC-03
256,65,391,4,68.93,96.11,0.0,384.44,2024-01-30T23:57:00Z,108.72,27.5,EST-FRAG-00391,35.08,False,None,WH-WEST-01
257,66,3886,2,85.85,144.91,57.96,231.86,2022-11-16T04:48:40Z,60.16,20.52,GAP-MENS-03886,3.92,False,None,DC-03
258,67,714,2,99.92,268.64,107.46,429.82,2023-10-14T00:08:35Z,229.98,33.21,RAL-KIDS-00714,2.0,False,None,STORE-004
259,67,3576,3,110.56,280.48,0.0,841.44,2023-10-14T00:08:35Z,509.76,92.37,ADI-MENS-03576,2.49,False,None,WH-WEST-02
260,68,1950,9,121.91,143.23,257.81,1031.26,2025-09-19T08:08:32Z,-65.93,65.48,OPT-MEDI-01950,25.11,False,None,STORE-015
261,68,4569,2,553.95,1209.53,0.0,2419.06,2025-09-19T08:08:32Z,1311.16,128.94,FIT-WEAR-04569,9.2,False,None,STORE-025
262,68,492,1,12.7,17.0,6.8,10.2,2025-09-19T08:08:32Z,-2.5,1.03,HAC-MOVI-00492,0.0,False,None,
263,68,2435,1,42.47,64.44,0.0,64.44,2025-09-19T08:08:32Z,21.97,4.4,RAN-MOVI-02435,0.0,False,None,
264,68,2579,3,130.45,179.75,53.92,485.33,2025-09-19T08:08:32Z,93.98,24.68,COL-CARD-02579,20.43,False,None,WH-EAST-01
265,68,655,1,35.13,101.05,101.05,0.0,2025-09-19T08:08:32Z,-35.13,11.68,NIK-CARD-00655,1.35,True,None,STORE-010
266,69,4631,3,55.45,69.67,20.9,188.11,2025-09-19T11:16:02Z,21.76,9.63,HAC-MOVI-04631,0.0,False,None,
267,69,2128,2,20.85,43.4,0.0,86.8,2025-09-19T11:16:02Z,45.1,9.79,HOT-EDUC-02128,10.88,False,None,STORE-004
268,69,4434,1,125.42,208.76,31.31,177.45,2025-09-19T11:16:02Z,52.03,16.25,PHI-WELL-04434,4.4,False,None,WH-WEST-01
269,69,2248,2,45.43,90.09,0.0,180.18,2025-09-19T11:16:02Z,89.32,11.13,DYS-LIVI-02248,58.26,False,None,WH-WEST-01
270,69,641,1,257.89,695.41,0.0,695.41,2025-09-19T11:16:02Z,437.52,76.93,IRO-KITC-00641,9.23,False,None,WH-EAST-02
271,70,1447,2,418.22,1238.53,0.0,2477.06,2024-06-30T21:12:08Z,1640.62,182.15,CAN-ULTR-01447,1.44,False,None,STORE-003
272,70,2075,3,717.24,956.39,0.0,2869.17,2024-06-30T21:12:08Z,717.45,220.46,SAM-ANDR-02075,12.09,False,None,STORE-003
273,70,2411,6,71.14,144.63,0.0,867.78,2024-06-30T21:12:08Z,440.94,94.4,NIK-MENS-02411,8.82,False,None,DC-01
274,70,1649,3,279.39,727.19,545.39,1636.18,2024-06-30T21:12:08Z,798.01,120.98,3M-CARA-01649,21.69,False,None,STORE-002
275,70,1754,1,164.52,476.7,0.0,476.7,2024-06-30T21:12:08Z,312.18,46.31,3M-TOOL-01754,7.53,False,None,DC-01
276,70,3821,3,6.11,16.58,7.46,42.28,2024-06-30T21:12:08Z,23.95,3.32,KRA-PANT-03821,12.93,False,None,STORE-030
277,70,3198,1,77.71,133.69,0.0,133.69,2024-06-30T21:12:08Z,55.98,8.09,PUM-KIDS-03198,1.99,False,None,STORE-030
278,70,4954,2,37.65,82.6,0.0,165.2,2024-06-30T21:12:08Z,89.9,14.83,RAL-ACCE-04954,0.8,False,None,WH-CENTRAL-01
279,70,1731,2,113.23,186.26,37.25,335.27,2024-06-30T21:12:08Z,108.81,29.98,OMR-MEDI-01731,1.4,False,None,DC-02
280,70,573,4,46.55,62.35,0.0,249.4,2024-06-30T21:12:08Z,63.2,27.13,LEG-ACTI-00573,24.32,False,None,WH-EAST-02
281,71,4559,1,145.9,166.18,33.24,132.94,2024-07-12T13:10:43Z,-12.96,8.72,NIK-WOME-04559,0.41,False,None,STORE-020
282,71,1578,2,751.1,1684.38,0.0,3368.76,2024-07-12T13:10:43Z,1866.56,306.65,BOS-LAPT-01578,4.84,False,None,WH-CENTRAL-01
283,71,1625,1,366.71,473.36,0.0,473.36,2024-07-12T13:10:43Z,106.65,33.14,IRO-HOME-01625,49.43,False,None,STORE-002
284,72,188,6,7.99,12.28,0.0,73.68,2025-12-13T10:04:43Z,25.74,5.89,GEN-BEVE-00188,12.06,False,None,DC-02
285,72,2246,5,2.81,7.85,15.7,23.55,2025-12-13T10:04:43Z,9.5,2.19,NES-PANT-02246,24.9,False,None,STORE-002
286,72,3474,2,553.55,1120.51,0.0,2241.02,2025-12-13T10:04:43Z,1133.92,184.77,SAM-GAMI-03474,1.22,False,None,WH-EAST-01
287,72,4509,3,775.44,1808.69,5426.07,0.0,2025-12-13T10:04:43Z,-2326.32,379.73,SON-HEAD-04509,14.46,True,None,STORE-005
288,72,3999,6,155.59,440.95,661.42,1984.28,2025-12-13T10:04:43Z,1050.74,219.56,IRO-FURN-03999,274.02,False,None,DC-01
289,73,1432,1,73.72,129.08,0.0,129.08,2025-12-20T20:39:59Z,55.36,11.76,PUM-KIDS-01432,0.1,False,None,DC-03
290,73,3495,3,130.33,171.48,0.0,514.44,2025-12-20T20:39:59Z,123.45,30.14,UND-MENS-03495,2.94,False,None,DC-01
291,73,558,1,118.0,87.83,17.57,70.26,2025-12-20T20:39:59Z,-47.74,6.13,CUI-GARD-00558,36.35,False,None,WH-EAST-02
292,73,1984,3,191.14,255.03,0.0,765.09,2025-12-20T20:39:59Z,191.67,75.89,BRA-VITA-01984,1.86,False,None,WH-CENTRAL-01
293,73,2643,1,389.82,843.91,0.0,843.91,2025-12-20T20:39:59Z,454.09,89.52,CRA-OFFI-02643,15.65,False,None,STORE-020
294,74,2336,2,363.06,438.23,0.0,876.46,2025-10-20T22:03:02Z,150.34,85.03,WEB-BEDD-02336,76.4,False,None,STORE-005
295,74,608,8,133.82,338.2,1082.24,1623.36,2025-10-20T22:03:02Z,552.8,166.18,UND-EXER-00608,65.36,False,None,STORE-005
296,74,3936,2,105.28,234.84,46.97,422.71,2025-10-20T22:03:02Z,212.15,47.53,NEU-HAIR-03936,8.34,False,None,STORE-002
297,74,2689,4,133.7,309.1,0.0,1236.4,2025-10-20T22:03:02Z,701.6,142.72,LEV-WOME-02689,0.72,False,None,DC-01
298,74,4990,3,55.01,84.52,63.39,190.17,2025-10-20T22:03:02Z,25.14,13.02,LEV-WOME-04990,2.88,False,None,STORE-005
299,74,2679,1,50.83,100.42,0.0,100.42,2025-10-20T22:03:02Z,49.59,10.94,IRO-BEDR-02679,8.16,False,None,STORE-010
300,74,3787,2,117.94,319.29,0.0,638.58,2025-10-20T22:03:02Z,402.7,33.89,PUM-MENS-03787,2.02,False,None,WH-WEST-02
301,75,570,2,72.77,85.47,68.38,102.56,2025-08-26T22:39:22Z,-42.98,9.72,OLA-MAKE-00570,19.4,False,None,WH-WEST-01
302,75,1764,4,93.02,141.69,0.0,566.76,2025-08-26T22:39:22Z,194.68,48.72,HM-MENS-01764,4.56,False,None,DC-02
303,75,309,2,758.12,1002.28,400.91,1603.65,2025-08-26T22:39:22Z,87.41,92.15,NIK-AUDI-00309,0.54,False,None,STORE-015
304,75,3791,1,127.91,172.93,0.0,172.93,2025-08-26T22:39:22Z,45.02,10.23,UND-KIDS-03791,1.4,False,None,STORE-025
305,75,819,1,28.92,49.41,0.0,49.41,2025-08-26T22:39:22Z,20.49,2.66,HAS-EDUC-00819,9.0,False,None,STORE-015
306,75,3766,8,105.5,144.77,173.72,984.44,2025-08-26T22:39:22Z,140.44,96.95,LOR-FRAG-03766,36.72,False,None,WH-EAST-02
307,75,719,1,696.61,1898.9,0.0,1898.9,2025-08-26T22:39:22Z,1202.29,113.43,DEL-SMAR-00719,4.58,False,None,WH-CENTRAL-01
308,76,1666,6,378.58,703.77,0.0,4222.62,2023-10-11T16:24:39Z,1951.14,220.36,CRA-OFFI-01666,278.04,False,None,STORE-020
309,76,601,3,94.7,177.85,0.0,533.55,2023-10-11T16:24:39Z,249.45,61.24,TRE-YOGA-00601,0.81,False,None,STORE-003
310,76,4061,3,362.12,1008.52,605.11,2420.45,2023-10-11T16:24:39Z,1334.09,147.52,SON-GAMI-04061,4.68,False,None,STORE-003
311,76,3916,1,319.58,651.07,0.0,651.07,2023-10-11T16:24:39Z,331.49,51.58,DYS-BEDD-03916,33.0,False,None,DC-02
312,76,4708,2,60.12,122.52,98.02,147.02,2023-10-11T16:24:39Z,26.78,12.47,RAL-DRES-04708,3.72,False,None,STORE-003
313,76,3167,5,30.26,43.09,43.09,172.36,2023-10-11T16:24:39Z,21.06,14.07,CAL-KIDS-03167,0.7,False,None,STORE-030
314,76,1791,1,26.03,66.91,26.76,40.15,2023-10-11T16:24:39Z,14.12,3.01,TOM-TOPS-01791,0.57,False,None,STORE-005
315,77,4021,5,62.65,130.64,0.0,653.2,2024-09-08T16:06:33Z,339.95,55.1,NYX-HAIR-04021,46.25,False,Returned,STORE-005
316,77,2653,1,264.44,600.17,150.04,450.13,2024-09-08T16:06:33Z,185.69,28.43,APP-GAMI-02653,0.85,False,Returned,DC-03
317,77,2011,3,146.17,213.76,0.0,641.28,2024-09-08T16:06:33Z,202.77,32.65,ADI-EXER-02011,11.82,False,Returned,STORE-020
318,77,2362,4,70.06,101.39,0.0,405.56,2024-09-08T16:06:33Z,125.32,32.55,UND-DRES-02362,6.96,False,Return Pending,STORE-003
319,78,2541,2,193.57,485.6,0.0,971.2,2025-08-24T20:21:47Z,584.06,55.35,THE-WATE-02541,19.96,False,None,DC-03
320,78,1323,2,119.79,185.9,371.8,0.0,2025-08-24T20:21:47Z,-239.58,23.02,NEW-ACCE-01323,1.98,True,None,WH-EAST-02
321,78,2119,2,238.39,497.7,149.31,846.09,2025-08-24T20:21:47Z,369.31,97.54,CRA-CARC-02119,5.32,False,None,DC-03
322,79,2339,2,90.12,149.09,0.0,298.18,2025-05-06T14:59:55Z,117.94,17.68,3M-CARC-02339,7.04,False,None,STORE-003
323,79,4137,6,128.55,177.5,0.0,1065.0,2025-05-06T14:59:55Z,293.7,78.03,ADI-MENS-04137,5.64,False,None,STORE-002
324,79,2521,4,147.13,185.81,0.0,743.24,2025-05-06T14:59:55Z,154.72,59.35,COL-CYCL-02521,32.88,False,None,STORE-010
325,80,2026,1,132.13,176.9,0.0,176.9,2025-05-27T14:15:59Z,44.77,12.48,OPT-VITA-02026,6.62,False,None,DC-03
326,80,3175,1,19.92,36.04,7.21,28.83,2025-05-27T14:15:59Z,8.91,3.36,EST-SKIN-03175,2.34,False,None,STORE-005
327,81,4808,2,55.02,96.15,48.08,144.22,2016-11-30T15:27:11Z,34.18,10.93,NIN-EDUC-04808,12.32,False,Return Requested,STORE-020
328,81,4519,4,180.14,422.91,0.0,1691.64,2016-11-30T15:27:11Z,971.08,142.46,MEG-CARC-04519,24.16,False,None,STORE-010
329,81,1142,2,31.52,38.19,0.0,76.38,2016-11-30T15:27:11Z,13.34,4.69,GEN-SNAC-01142,14.18,False,None,STORE-025
330,81,525,2,20.35,29.89,0.0,59.78,2016-11-30T15:27:11Z,19.08,3.03,NIK-TEAM-00525,12.34,False,None,WH-WEST-02
331,81,4332,1,184.74,189.06,0.0,189.06,2016-11-30T15:27:11Z,4.32,9.51,DYS-KITC-04332,24.01,False,Return Requested,WH-WEST-01
332,82,227,2,97.22,147.01,0.0,294.02,2024-03-24T11:15:47Z,99.58,20.52,NIK-MENS-00227,0.92,False,None,STORE-002
333,82,1759,2,95.21,123.58,0.0,247.16,2024-03-24T11:15:47Z,56.74,16.24,CAL-ACCE-01759,1.14,False,None,DC-03
334,83,1964,1,226.67,529.36,0.0,529.36,2021-01-18T11:18:56Z,302.69,59.99,POT-KITC-01964,24.62,False,None,WH-WEST-01
335,83,4986,4,489.41,1209.8,0.0,4839.2,2021-01-18T11:18:56Z,2881.56,270.68,BOS-WEAR-04986,6.84,False,None,WH-WEST-01
336,84,2479,2,727.76,1854.23,556.27,3152.19,2022-12-10T17:51:39Z,1696.67,221.99,LOG-IPHO-02479,5.98,False,None,STORE-025
337,84,2067,2,143.66,372.86,149.14,596.58,2022-12-10T17:51:39Z,309.26,63.01,NYX-MAKE-02067,1.4,False,None,STORE-020
338,84,1691,1,34.53,53.45,5.34,48.11,2022-12-10T17:51:39Z,13.58,5.51,COL-STRE-01691,6.92,False,None,WH-EAST-02
339,84,4286,3,52.11,105.29,0.0,315.87,2022-12-10T17:51:39Z,159.54,28.49,LEG-ACTI-04286,3.42,False,None,STORE-015
340,85,4618,6,214.89,550.66,1321.58,1982.38,2018-03-06T10:24:28Z,693.04,165.04,MIC-CARC-04618,8.52,False,None,STORE-015
341,86,2889,2,354.4,624.21,0.0,1248.42,2024-05-15T03:06:36Z,539.62,125.56,LEN-CAME-02889,9.88,False,None,WH-EAST-02
342,86,3901,1,77.47,117.82,17.67,100.15,2024-05-15T03:06:36Z,22.68,11.66,BAR-EDUC-03901,1.24,False,None,DC-01
343,86,3930,3,59.31,69.39,52.04,156.13,2024-05-15T03:06:36Z,-21.8,17.43,CEN-VITA-03930,18.81,False,None,DC-03
344,86,577,3,91.69,131.78,0.0,395.34,2024-05-15T03:06:36Z,120.27,46.11,LOR-SKIN-00577,11.58,False,None,STORE-025
345,86,3062,1,165.78,162.97,32.59,130.38,2024-05-15T03:06:36Z,-35.4,9.41,LEN-SMAR-03062,4.42,False,None,STORE-015
346,87,1733,4,603.21,1464.46,2343.14,3514.7,2025-05-19T21:06:07Z,1101.86,344.05,GAR-ULTR-01733,2.44,False,None,WH-WEST-01
347,88,4053,8,448.27,947.26,3031.23,4546.85,2022-08-08T03:56:57Z,960.69,541.76,WIL-OFFI-04053,157.36,False,None,WH-CENTRAL-01
348,88,2188,2,233.66,686.21,343.11,1029.31,2022-08-08T03:56:57Z,561.99,71.89,GOO-CARA-02188,16.5,False,None,STORE-003
349,88,3974,4,100.22,159.09,254.54,381.82,2022-08-08T03:56:57Z,-19.06,32.24,TOM-WOME-03974,2.24,False,None,WH-EAST-02
350,89,2965,1,72.87,160.65,0.0,160.65,2024-03-31T04:30:37Z,87.78,13.99,MAT-BUIL-02965,2.84,False,None,STORE-025
351,89,378,3,524.6,812.91,0.0,2438.73,2024-03-31T04:30:37Z,864.93,237.19,CAN-ANDR-00378,7.29,False,None,STORE-003
352,89,1832,1,47.41,74.63,0.0,74.63,2024-03-31T04:30:37Z,27.22,5.7,NEW-FOOT-01832,1.88,False,None,DC-02
353,89,4636,3,40.83,106.98,64.19,256.75,2024-03-31T04:30:37Z,134.26,17.74,PHI-VITA-04636,6.9,False,None,DC-01
354,90,4687,4,287.44,642.02,0.0,2568.08,2021-10-10T10:48:01Z,1418.32,225.64,GOO-CARC-04687,37.64,False,None,STORE-002
355,90,2813,2,131.89,220.29,0.0,440.58,2021-10-10T10:48:01Z,176.8,49.06,GAP-MENS-02813,3.18,False,None,DC-02
356,91,2690,2,571.92,833.89,0.0,1667.78,2022-03-17T14:19:01Z,523.94,126.3,JBL-WEAR-02690,3.58,False,None,WH-EAST-02
357,91,2470,5,35.08,61.88,123.76,185.64,2022-03-17T14:19:01Z,10.24,16.28,LEV-WOME-02470,5.85,False,None,WH-CENTRAL-01
358,91,1058,8,16.64,44.93,143.78,215.66,2022-03-17T14:19:01Z,82.54,22.19,LEV-WOME-01058,12.08,False,None,DC-03
359,92,2813,2,131.89,220.29,0.0,440.58,2023-07-10T08:31:48Z,176.8,34.57,GAP-MENS-02813,3.18,False,None,STORE-005
360,92,2300,1,368.99,901.23,225.31,675.92,2023-07-10T08:31:48Z,306.93,53.06,HP-IPHO-02300,0.45,False,None,STORE-002
361,92,3477,3,384.65,1076.48,0.0,3229.44,2023-07-10T08:31:48Z,2075.49,225.02,POT-HOME-03477,97.08,False,None,STORE-001
362,92,1840,5,170.34,200.56,100.28,902.52,2023-07-10T08:31:48Z,50.82,71.99,YET-TEAM-01840,48.7,False,None,WH-EAST-01
363,92,2436,5,8.46,19.26,0.0,96.3,2023-07-10T08:31:48Z,54.0,8.47,UNI-PANT-02436,46.5,False,None,STORE-001
364,93,1578,5,751.1,1684.38,0.0,8421.9,2025-12-18T19:19:32Z,4666.4,695.44,BOS-LAPT-01578,12.1,False,None,STORE-002
365,93,4582,1,489.23,936.48,234.12,702.36,2025-12-18T19:19:32Z,213.13,66.33,HP-SMAR-04582,4.38,False,None,STORE-001
366,94,716,3,145.93,220.76,0.0,662.28,2021-02-25T19:02:14Z,224.49,60.0,OLA-SKIN-00716,17.25,False,None,STORE-015
367,94,116,3,459.25,1364.06,613.83,3478.35,2021-02-25T19:02:14Z,2100.6,237.51,CUI-HOME-00116,120.09,False,None,STORE-030
368,94,3071,2,223.87,425.18,212.59,637.77,2021-02-25T19:02:14Z,190.03,66.38,GOO-CARA-03071,10.68,False,None,STORE-015
369,95,2326,1,74.63,134.26,0.0,134.26,2016-12-02T20:21:30Z,59.63,6.91,PAT-EXER-02326,1.08,False,None,STORE-020
370,95,3159,1,236.58,657.92,0.0,657.92,2016-12-02T20:21:30Z,421.34,59.27,DYS-LIVI-03159,41.43,False,None,STORE-001
371,95,4217,1,447.25,1181.48,0.0,1181.48,2016-12-02T20:21:30Z,734.23,60.1,ASU-ANDR-04217,2.85,False,None,WH-EAST-02
372,95,4519,5,180.14,422.91,211.46,1903.09,2016-12-02T20:21:30Z,1002.39,189.85,MEG-CARC-04519,30.2,False,None,STORE-025
