order_item_id,order_id,product_id,discount_amount,product_cost,quantity
1153,ORD_1440,PROD_1612,45.53,165.27,144.41
2705,ORD_984,PROD_1004,0,9.23,6.08
  952  ,ORD_1246,PROD_1866,  0  ,121.38,
3524,ORD_234,PROD_1892,4.51,17.95,11.51
1340,INVALID,PROD_1917,0,63.26,
4494,ORD_466,PROD_1793,0,216.55,32.67
284,  ORD_2277  ,PROD_1200,0,184.07,50.2
4686,ORD_2200,PROD_1827,47.26,154.96,
3305,ORD_1292,PROD_1098,7.21,32.35,6.37
4781,ORD_966,PROD_1285,  0  ,37.59,21.66
1010,ORD_898,PROD_1451,,TBD,0
  294  ,ORD_1974,PROD_1018,0,215.7,
4208,ORD_471,PROD_1006,0,169.92,89.03
3440,ORD_1595,PROD_1019,368.02,84.16,
4406,ORD_2056,PROD_1746,0,134.74,31.48
2026,ORD_1395,PROD_1711,32.12,108.74,  94.67  
5095,ORD_2115,,SALE,-7.03,103.11
2483,ORD_1811,PROD_1002,6.21,34.29,
  NULL  ,,, ,,
2621,ORD_2545,  PROD_1523  ,0,103.73,
  5052  ,ORD_628,PROD_1006,0,166.42,36.04
2597,ORD_863,PROD_1168,0,70.1,14.08
2353,ord_632,PROD_1961,0,119.26,
1852,ORD_1081,PROD_1014,18.5,84.78,22.38
3608,ORD_1139,PROD_1941,58.15,267.52,71.74
4764,ORD_951,PROD_1084,14.7,161.6,49.76
,,,,,
2398,ORD_1674,PROD_1016,8.69,46.89,
4489,ORD_1736,PROD_1456,0,178.16,
2010,ORD_750,PROD_1536,35.39,141.29,
3811,ORD_329,PROD_1017,9.69,20.55,9.84
3108,ORD_565,PROD_1015,4.39,14.25,
4381,ORD_2478,PROD_1004,0,8.91,12.41
3295,ORD_734,INVALID,,-16.72,
1456,ORD_1748,PROD_1525,93.57,265.84,
1278,ORD_2525,PROD_1000&,0,35.99,19.43
4824,ORD_1460,PROD_1008,0,115.26,42.18
3155,ORD_979,PROD_1005,9999,0.001,
4022,ORD_2177,PROD_1850,0,205.42,158.67
2953,ORD_835,PROD_1435,0,149.58,
4157,ORD_358,PROD_1728,0,101.62,
1048,ORD_1773,PROD_1676,0,38.12,
3888,ORD_2195,  PROD_1072  ,0,335.19,57.6
2227,ORD_648,  PROD_1721  ,0,260.95,
  1881  ,ORD_1943,PROD_1004,  0  ,8.47,
2736,ORD_293,PROD_1374,11.81,  23.85  ,3.49
1161,ORD_368,PROD_1541,0,216.5,56.5
517,ORD_570,PROD_1030,90.55,293.18,30.7
4901,ORD_645,  prod_1912  ,0,242.71,
413,ORD_1565,PROD_1183,0,14.6,
2797,ORD_672,PROD_1015,26.51,14.79,32.67
344,ORD_408!,PROD_1548,7.6,29.22,7.78
3465,ORD_1130,PROD_1141,0,,Included
1015,ORD_2338@,PROD_1014,38.91,84.97,
2477,ORD_1710,PROD_1514#,0,279.49,
2964,  ord_2251  ,PROD_1527,0,14.84,1.48
2324!,ORD_253,PROD_1008,42.77,114.08,
970,ORD_1198,PROD_1965,0,46.96,33.67
1365,ORD_1663,PROD_9999,-28.41,0,
4082,ORD_2294,PROD_1755,0,9.45,
1326,ORD_922,PROD_1091%,324.86,129.83,301.94
2121,ORD_1340,PROD_1724,116.55,10.27,
3977,ORD_249,PROD_1340,  10.69  ,20.83,
3882,  ORD_1641  ,PROD_1007,0,178.13,217.99
228,ORD_1155,PROD_1421,0,23.35,2.93
1382,ORD_2377,PROD_1014,0,85.26,
4512,ORD_1897,PROD_1406,63.02,229.94,34.99
  1853  ,  ORD_698  !,PROD_1190,0,258.5,284.91
1597,ORD_2006,prod_1013,10.82,96.22,
133,ORD_421,PROD_1155,182.12,111.39,104.23
474,ORD_761,prod_1013,0,95.76,
3208,ORD_2387,  PROD_1946  ,0,251.06,
,,,,,
3919%,ORD_744,PROD_1012,0,170.6,29.31
1398,ORD_782,PROD_1756,35.85,118.46,
1638,ORD_1835,PROD_1277,0,226.78,
3747,  ORD_647  ,PROD_1001,  0  ,57.86,
3656,ORD_1396,PROD_1139,  0  ,  64.72  ,
3131,ORD_1219,  PROD_1016  ,13.68,45.8,
157,ORD_403,PROD_1909,0,230.73,44.64
5043,ORD_1572,PROD_1094,0,123.79,28.36
4139,ORD_736,PROD_1847,2.02,  10.45  ,
3598,ORD_2131,PROD_1977,0,182.21,
2209,ORD_2389,PROD_1543,0,,
3871,ORD_2587,PROD_1801,0,  202.74  ,50.93
617,ORD_1225,PROD_1019,0,80.83,
4658,ORD_1906,PROD_1950,0,202.19,
4534,ORD_2593,PROD_1031,  0  ,56.68,
3109,ORD_875,PROD_1145,  0  ,77.31,
4105,ORD_1055,INVALID,10%,-16.1,38.05
205,ORD_2094#,PROD_1179,,  N/A  ,
2934,ORD_2359,PROD_1360,25.41,71.94,12.7
1640,  ORD_1080  !,PROD_9999,,TBD,0
385,ORD_531,PROD_1596,0,141.11,
4326,ORD_2478,PROD_1589,0,70.79,33.46
4964,ORD_163,PROD_1497,0,90.83,13.75
220,ORD_999999,PROD_1465,  0  ,85.39,
2131,ORD_2246,PROD_1731,0,162.93,78.49
432,ORD_778,PROD_1011,17.84,67.17,11.42
  4607  ,ORD_2599,PROD_1351,7.23,31.34,18.32
716,  ORD_1335  ,  DISCONTINUED  ,Free shipping,,Included
4679,ORD_1081,PROD_1495,0,220.12,50.98
2356,ORD_1134,PROD_1914,0,15.37,
  4940  ,MISSING,PROD_9999,  -7.88  ,0,
3813,ORD_2195,PROD_1988,0,318.44,
1287,ORD_2251,PROD_1047,0,109.06,21.7
737,ORD_101,  PROD_1820  ,227.55,  102.19  ,192.79
  2697  ,ORD_519,PROD_1184,15.07,173.61,57.57
3448,ORD_1034,PROD_1421,0,21.26,
1172,ORD_2193,PROD_1155,182.12,113.89,152.71
2455,ORD_837,PROD_1309,0,115.46,125.93
1349,  ORD_455  ,PROD_1383,882.04,245.81,618.73
2167,ORD_2246,PROD_1542,0,174.33,
627,ORD_403,PROD_1770,53.8,294.54,49.66
967,ORD_1191,PROD_1103,0,  205.76  ,
3918,ORD_1018,  PROD_1384  ,0,11.89,
2611,ORD_242,PROD_1016,0,  46.4  ,17.3
2101,ORD_2428,PROD_1002,0,33.24,
1729,ORD_580,PROD_1001,0,54.14,55.03
4476,ORD_671,PROD_1002,0,35.87,
4879,ORD_705,PROD_1013!,0,102.74,
4426,ORD_2313,PROD_1953,2295.2,203.96,
3916,ORD_2483,PROD_1189,0,148.04,
956,ORD_1974,PROD_1079,0,123.8,18.56
3829,ORD_668,PROD_1651,0,345.78,57.29
4883,ORD_966,PROD_1003,0,157.35,
4621,ORD_1919,PROD_1413,0,48.79,9.27
4701,ORD_1321,  PROD_1008  ,454.72,111.32,
1930,ORD_530,PROD_1654,39.53,6.71,
4112,ORD_874,PROD_1865,0,235.74,117.69
,,,, ,
3010,ORD_1936,PROD_1535,0,82.17,83.31
982,ORD_2367,PROD_1017,0,20.79,11.32
4937,ORD_286,PROD_1779@,53.35,157.58,
  3562  ,ORD_1962,PROD_1000,0,35.95,
2908,ORD_1370,PROD_1234,0,55.27,
4503,ORD_1130,PROD_1383,0,229.01,
4728,ORD_1524,PROD_1738,0,115.2,23.51
1961,ORD_1051,PROD_1437,0,123.21,
  1591  ,ORD_263&,PROD_1151,0,102.56,24.09
3380,INVALID,,47.19,252.47,
3480,ORD_1886,PROD_1019,0.001,0.001,0
634,,PROD_1270,9.04,42.71,59.71
2098,ORD_1305,PROD_1010,0,46.03,
3502,ORD_1849,PROD_1008,  0  ,111.94,
3797,ORD_1577,PROD_1772,0,72.68,
1276,ORD_2568,PROD_1004,0,8.68,2.13
4356,ORD_1624,PROD_1013,0,94.77,18.98
1115,ORD_1742,PROD_1708,,TBD,
  903  ,ORD_542,PROD_1015,0,14.03,
3460,ORD_999999,,,,
105,ORD_1363,PROD_1007,0,185.18,
3283,ORD_465,PROD_1603,0,74.08,33.95
1943,  ORD_1124  ,PROD_1920,0,142.45,  47.79  
3151,ORD_906,PROD_1067,0,235.69,39.47
2921,ORD_2437,PROD_1744,0,139.4,
  2557  ,  ORD_2009  ,PROD_1524,309.48,195.21,
3394,ord_225,PROD_1010,13.58,43.68,16.05
  1642  ,ORD_972,PROD_1066,0,126.66,130.9
3387,ORD_881,PROD_1839,0,75.71,18.5
4132,ORD_824,PROD_1409,239.12,156.85,249.48
5015,ORD_1572,  PROD_1961  ,19.02,122.63,  42.81  
3457,ORD_2199,PROD_1007%,0,192.72,30.63
4989,ORD_2168,PROD_1014,0,84.03,41.16
5084,ORD_2514,PROD_1972,54.45,253.44,
2730,ORD_1531,PROD_1020,0,23.86,
1758,ORD_2324,PROD_1359,28.66,122.67,
4645,ORD_1906,,10%,-40.08,13.29
1221,ORD_1984,PROD_1222,0,146.18,52.1
4703,  ORD_1272  ,PROD_1711,0,104.75,
4204,ORD_1356,PROD_1534,0,110.15,
3640,ORD_999999,PROD_1334,41.63,130.64,-3.78
165,ORD_2253,PROD_1746,-999,9999.99,0
2983,ORD_265,PROD_1019,0,88.09,
1717,ORD_2477,PROD_1019,0,83.21,14.97
  2844  ,ORD_1075,  PROD_1011  ,21.57,67.65,
,,,,, 
2193,ORD_2160,PROD_1525,0,280.25,39.56
3198,ORD_739,PROD_1017,0,22.17,19.37
3106,ORD_2108,PROD_1455,0,285.99,181.34
2025,ORD_1032,PROD_9999,,,0
1916,ORD_932,PROD_1013,0,98.91,  20.32  
3687,ORD_2056,PROD_1569,0,204.2,
3408,ORD_2163,PROD_1948,0,242.17,
2289,ORD_1588,PROD_1363,0,225.2,
1837,ORD_794,PROD_1018,44.47,200.58,
1086,ORD_2181,PROD_1000,12.17,36.59,
3812,ORD_1453,PROD_1002,557.4,34.48,653.32
2594,ORD_528,PROD_1333,0,191.11,
2935,ORD_720,,,TBD,  0  
4992,ORD_1065,PROD_1930,43.63,105.68,
1104,ORD_1120,PROD_1108,69.74,182.47,
2208,ORD_121,PROD_1815,0,221.17,57.59
1245,ORD_2597,PROD_1015,0,13.64,9.92
2021,ORD_2011,PROD_1035,83.68,249.17,48.65
2170,ORD_343,,Free shipping,-16.68,
2539,ORD_1257,PROD_1031,0,54.08,
2247,ORD_2389,PROD_1168,15.38,70.31,
1890,  ORD_933  ,PROD_1505,  0  ,65.96,
1197,ORD_1984,PROD_1222,0,147.16,14.34
247,ORD_100,PROD_1291,0,237.35,
  2894  ,ORD_2134,PROD_1238,0,188.35,
1823,ORD_2250,PROD_1316,0,316.19,63.82
,,,,,
3206,ORD_2346,PROD_1363,0,230.52,
2620,ORD_999999,INVALID,,Unknown,
2256,ORD_1362,PROD_1439,0,72.5,
403,ORD_1399,PROD_1785,0,69.23,
3528,ORD_1962,PROD_1075,0,174.89,73.44
,, ,,,
4479,ORD_2296,PROD_1008,33.31,106.77,
3917,ord_1996,PROD_1583,29.95,201.32,96.23
3815,ORD_1112,PROD_1187,0,143.24,19.02
4765,ORD_1354,PROD_1785,0,71.04,25.44
1532,ORD_1423,PROD_1007,64.19,184.74,59.44
170,ORD_1431,prod_1267,,TBD,0
3932,ORD_1617,PROD_1298,0,247.64,
5055,ORD_945,PROD_1006,21.19,182.45,
966,ORD_161,  PROD_1464  ,0,46.6,
1012,ORD_2364,PROD_1940,80.39,244.38,89.55
1424,  ORD_782  ,PROD_1008,0,111.74,25.23
1345*,ORD_345,PROD_1049,557.7,182.65,
1806,ORD_1319,PROD_1381,0,15.28,
1842,ORD_2142,PROD_1346,120.54,54.92,
2001,ORD_615,PROD_1017,0,21.44,6.61
3549,ORD_1645%,PROD_1871,2534,143.98,1941.73
320,ORD_2573,PROD_9999,-16.05,0,
3716,ORD_1681!,PROD_1002,0,36.11,
3428,ORD_1267,PROD_1645,73.02,215.43,127.83
3161,ORD_109,PROD_1739,0,  222.75  ,
379,ORD_534,PROD_1087,0,87.69,21.54
175,ORD_1202,PROD_1006,0,,87.48
2036,ORD_1848,PROD_1877,31.37,132.02,
1205,,PROD_1273*,0.001,-999,0
2706,ORD_2057,PROD_1626,0,294.88,67.11
2104,ORD_719,PROD_1560,36.26,185.81,
3714,ORD_588,PROD_1626,108.61,286.67,
3699,ORD_1119,PROD_1163,62.56,206.35,
317,ORD_368,PROD_1014,0,81.31,
3668,ORD_204,PROD_1017,0,20.55,7.94
2020,ORD_999999,,19.92,154.83,
3055,ORD_2336,PROD_1923,0,91.98,7.19
2296,ORD_1588,PROD_1125,0,327.65,156.28
4319,ORD_2185,PROD_1001,0,55.69,
3057,ORD_2138,PROD_1531,28.77,75.01,9.28
1021,ORD_103,PROD_1012,0,171.76,
,ORD_999999,,0,,
3427,ORD_2595,PROD_1961,13.76,125.77,
4324,ORD_1043,PROD_1301,0,135.48,
3060,,,0,84.26,
2460,,PROD_1719!,0,100.27,
1303,ORD_2342,PROD_1019,25.86,85.74,
1023,ORD_2427,PROD_1716,73.5,141.62,240.95
1442,ORD_2206,  PROD_1629  ,608.96,163.24,
525,,PROD_1597,20.03,,4.76
2127,ORD_2081,PROD_1327,0,21.05,2.23
1979,ORD_1123,PROD_1931,0,86.85,28.31
1697,  ORD_1520  ,PROD_1029,  0  ,115.23,
1013,ORD_2364,  PROD_1782  ,30.63,203.56,
3073,ORD_292,PROD_1532,0,40.45,
5071,ORD_431,PROD_1218,0,202.03,
3530,ORD_1507,PROD_1667,,TBD,
2737,ORD_1016,PROD_1012,0,166.73,
1068,ORD_2570,PROD_1001,126.22,53.36,
3308,ORD_1024,PROD_1010,0,46.31,50.7
1937,ORD_1709,PROD_1447,0,322.72,259.09
3465,ORD_2447,PROD_1017,0,21.77,
412,ORD_1101,PROD_1781,  5.9  ,20.07,9.32
3875,ORD_2241,PROD_1489,0,,
2045,ORD_1030,PROD_1578,0,98.88,
4563,ORD_1403,PROD_1019,43.92,80.75,
2589,ORD_1385,PROD_1468,  0  ,121.65,
1895,ORD_2228,PROD_1017,44.01,20.83,
1116,ORD_652,PROD_1239,0,259.59,
3782,ORD_383,PROD_1553,  0  ,14.9,
4023,ORD_2556,PROD_1174,0,158.42,70.68
1367,ORD_1634,PROD_1115,0,183.58,
1388,ORD_931,PROD_1017,0,22.42,
2297,ORD_2317,PROD_1001,0,54.6,
3573,ORD_2209,PROD_1179,0,157.63,81.72
4344,ORD_1986,PROD_1970,0,  42.46  ,24.9
2197,ORD_2585,PROD_1001,0,53.26,18.96
1441,ORD_320,PROD_1969,238.68,113.02,
142,ORD_900,PROD_1559,6,61.28,46.2
2119,ORD_564,PROD_1004,0,9.19,  1.24  
3596,ORD_680,PROD_1588,0,37.06,6.68
1351,ORD_345,PROD_1095,0,51.84,36.64
4407,ORD_488,PROD_1056,0,215.24,
103,ORD_1510,PROD_1340,0,20.72,5.49
2807,ORD_409,PROD_1019,0,82.93,15.92
,INVALID,,0,,
2302,ORD_755,PROD_1190,0,242.29,
2499,ORD_1688,PROD_1708,0,187.83,
3920,ORD_1870,PROD_1221,16.59,104.8,
4753,ORD_1988,PROD_1020,0,23.01,2.99
2184,ORD_1723,PROD_1009,107.39,279.95,41.62
1368,ORD_189,PROD_1798,618.28,  125.74  ,771
274,ORD_317,PROD_1362,3.33,9.46,
  2742  ,ORD_978,PROD_1692,0,  16.64  ,5.14
2383!,ORD_2078,PROD_1841,  0  ,241.58,
3649,ORD_2131,PROD_1463,0,11.18,
4510,ORD_132,NULL%,,TBD,0
3142,  ORD_739  ,  PROD_1558  ,0,29.08,11.9
2378,  ORD_1021  %,PROD_1791,0,226.41,57.24
3523,ORD_2209,PROD_1131,0,75.58,
1219,ORD_171,PROD_1157,  56.1  ,189.97,
2961,ORD_2064,PROD_1917,0,58.25,
2073,ORD_145,  PROD_1772  ,0,71.26,16.15
3575,ord_499,PROD_1652,31.33,,24.05
,,,,,
219,ORD_1757,PROD_1008,  0  ,108.77,39.12
4092,ORD_351,PROD_1847,0,10.38,  2.78  
5074,ORD_763,PROD_1460,0,147.83,45.86
4445,ORD_2288,PROD_9999,-18.36,0,0
2201,ORD_2400,PROD_1939,0,105.55,  31.67  
2488,ORD_2233,PROD_1006,0,169.95,29.27
423,ORD_1565,PROD_1811,0,113.86,24.58
4305,ORD_2450,PROD_1752,54.49,95,
2708,ORD_1158,PROD_1011,  142.55  ,65.16,
  1090  ,ORD_1773,PROD_9999,SALE,-29.1,
4259,ORD_2072,PROD_1246,0,128.58,
3978,ORD_2276,PROD_1074,0,183.18,30.69
577,ORD_245,PROD_1642,53.42,307.05,
3137,ORD_1477,PROD_1801,49.56,210.47,36.32
2214,ORD_122,PROD_1005,240.34,67.11,166.18
2834,ORD_2406,PROD_1678,6.14,17.61,
4397,ORD_1690,PROD_1205,0,222.45,83.25
1662&,ORD_211,PROD_1011,0,65.36,
2058,ORD_1848,PROD_1682,421.75,44.5,
3994#,ORD_2276,PROD_1267,0,64.55,57.08
1765,ORD_794,DISCONTINUED,SALE,-4.9,49.46
2053,ORD_1143,PROD_1019,  0  ,88.36,  50.13  
1479,ORD_2571,PROD_1508,0,174.39,52.72
, ,, ,  NA  ,
2554,ORD_1287,PROD_1463,43.04,10.77,
2543,ORD_448,PROD_1337,34.81,24.81,
2838,ORD_618,PROD_1803,4.78,17.03,10.83
4493,ORD_2328,PROD_1389,0,276.67,
128,ORD_421,PROD_1692,4.23,16.39,2.47
364,ORD_534,PROD_1157,0,190.77,
3740,MISSING,PROD_1943,,TBD,
1813,ORD_1899,PROD_1143,  0  ,18.38,2.89
3504,ORD_801,  PROD_1003  ,0,158.88,
2196,ORD_121,PROD_1014,0,85.15,51.06
1675,ORD_1871,DISCONTINUED,,,0
341!,ORD_1154,PROD_1994,0,245.85,  23.26  
4723,ORD_2118,PROD_1172,0,59.65,9.07
1356,ORD_931,PROD_1017,0,20.56,
1974,ORD_1395,PROD_1011,0,67.68,59.28
4323,ORD_1574,PROD_1095*,191.66,  51.32  ,
123,ORD_164,PROD_1141,0,235.34,57.74
1664,ORD_2476,PROD_1309,0,115.45,
4049,ORD_790,PROD_1017,88.02,21.67,81.27
3771,  ORD_647  ,PROD_1013,26.66,95.44,36.39
519,ORD_186,PROD_1647,0,43.81,
4160,ORD_546#,PROD_1753,,,0
4966,ORD_1667,PROD_1976,4379,  202.17  ,3571.13
1901,ORD_1051,PROD_1735,22.47,58.88,
3189,ORD_2299,PROD_1126,1.53,5.59,
4219,ORD_322,PROD_1873,3650.6,228.98,
3226,ORD_601,PROD_1452,1.61,5.65,
3894,ORD_1383,PROD_1160,0,53.06,
1454,ORD_1353,PROD_1776,0,306.71,
2548,ORD_368,PROD_1619,0,220.46,105.6
2005,ORD_2125,PROD_1005,0,69.79,
4853,ORD_496,PROD_1003,0,158.44,
1505,ORD_1546,PROD_1046,3418.4,200.43,3941.84
4335,ORD_2419,PROD_9999,,TBD,0
,ord_1408,PROD_1060,84970.0,,
693,ORD_1127,PROD_1128,0,156.21,101.56
2263,ORD_1316,PROD_1000,0,38.75,8.85
538,ORD_670,prod_1324,0,120.14,34.02
456,ORD_1876,PROD_1004,4.8,9.13,
4515,ORD_2271,PROD_1014,40.44,80.24,27.63
2903,  ORD_2040  ,PROD_1014,0,87.97,21.86
2048,ORD_1471,PROD_1493,17.41,153.81,
3365,ORD_891,PROD_1928,100.61,59.26,
2640,ORD_840,PROD_1648,0,26,
4985,ORD_2441,PROD_1017,3.46,21.46,10.04
3274,ORD_734,PROD_1488,27.45,11.57,
  2091  ,ORD_394,PROD_1648,0,26.42,
2787,ORD_1315,PROD_1010,13.94,45.76,
4893,ORD_1926,PROD_1657,2499.95,213.47,1298.59
4349,  ord_1762  ,PROD_1068,0,273.27,48.67
1027,ORD_648,PROD_1786,0,125.63,11.72
3015,ORD_1768,PROD_9999,-45.14,0,
2851,ORD_863,PROD_1958,0,204.75,
4181,ORD_716,PROD_1376,0,282.05,74.01
1787,ORD_653,PROD_1822,0,238.32,
544,ORD_1898,PROD_1631,22.08,255.19,47.3
4931,  ORD_286  ,PROD_1358,0,289.22,
3110,ORD_717,PROD_1656,,,0
516,ORD_2466,PROD_1010,840.3,44.2,
4792,ORD_594,PROD_1182,0,195.67,
645,ORD_2561,PROD_1590,0,164.95,43.7
3587,ORD_1651,PROD_1308,0,143.37,16.85
1785,ORD_1899,PROD_1265,43.67,103.12,27.45
4708,ORD_1272,PROD_1005,0,67.39,
863,ORD_1279%,PROD_1004,0,8.53,1.04
747,ORD_1318,  PROD_1270  ,0,41.13,20.68
4369,ORD_1762,PROD_1004,0,8.87,
3152,ORD_1749,PROD_1002,0,35.09,7.57
  4601  ,ORD_1594,PROD_1841,0,233.84,
4068,ORD_2103,PROD_1011,0,68.02,
4576,ORD_1971%,PROD_1007,0,183.94,18.75
3848,ORD_383,PROD_1018,52.63,208.47,37.18
406,ORD_1237,PROD_1006,282.82,167.38,
3561,ORD_1849,PROD_1016,0,44.46,
2923,ORD_2064,PROD_1006,27.39,174.49,50.21
,,,, , 
431,ORD_1251,PROD_1069,0,40.55,
145,ORD_312,INVALID,SALE,-27.3,89.31
2625,ORD_1613,  PROD_1004  ,41.46,,19.23
3027,ORD_1414,PROD_1226,55.73,141.73,8.67
3013,ORD_1557,PROD_1013,0,  98.11  ,15.37
3862,ORD_860,PROD_1010,0,43.08,
2653,ORD_1070,PROD_1820,0,104.01,25.04
1059,ORD_426,PROD_1011,0,67.58,21.32
2626,ORD_2404,PROD_1158,  67.13  ,292.32,49.21
2179,ORD_752,  PROD_1693  ,11.95,148.55,129.62
  2567  ,ORD_194,PROD_1757,0,92.26,138.79
3065,ORD_1414,PROD_1325,101.86,238.03,106.51
5004,ORD_308,PROD_1121,0,  74.95  ,83.78
4498@,ORD_1545,PROD_1778,0,,Exempt
2537,ORD_2009,PROD_1221,34.81,101.53,73.23
2269,ORD_941,PROD_1851,114.88,232.98,
2823&,ORD_548,PROD_1579,0,136.55,  74.26  
2994,ORD_2095,PROD_1813,210.73,107.97,161.44
2463,ORD_184,PROD_1761,6.54,52.35,
1355,ORD_401,PROD_1801,628.24,217.16,
4359,ORD_1461,PROD_1029,0,115.39,25.08
  2645  ,ORD_1613,PROD_1017,0,21.39,
4339,ORD_1238,PROD_1306,0,101.83,31.57
1323,ORD_1686,PROD_1695,0,198.06,143.38
2649,ORD_1153,PROD_1909,0,229.79,46.6
3099,ORD_813,PROD_1424,37.42,246.17,
1864,ORD_932,PROD_1793,0,210.6,
3592,ORD_1139,PROD_1304,0,79.59,29.81
3475,ORD_1081,,Free shipping,,
2476,ORD_982,PROD_1582,21.29,76.2,
1065,ORD_935,  PROD_1876  ,0,135.09,
975,  ORD_2140  ,PROD_1015,,,
3574,ORD_255,PROD_1354,0,117.69,14.89
1293,ORD_2143,PROD_1430,0,24.25,9.46
3724,ORD_223,  PROD_1319  ,67.66,27.97,71.17
226,ORD_2198,PROD_1702,3.75,22.87,
668,  ORD_862  ,PROD_1207,0,31.78,11.72
  2846  ,ORD_2398,PROD_1612,0,161.78,71.88
3449,ORD_2390,prod_1585,23.67,248.92,
3825,ORD_2009,PROD_1012,0,,42.04
1638,ORD_1835,PROD_1277,0,226.78,
801,ORD_2270,PROD_1642,0,283.7,37.34
2001,ORD_615,PROD_1017,0,21.44,6.61
2017,ORD_2125,PROD_1056,0,208.62,
1007,ORD_153,PROD_1006,282.82,177.96,
2092,ORD_1110,PROD_1438,0,149,37.07
4793,ORD_1930,PROD_1849,56.03,118.7,
576,ORD_577,PROD_1822,0,232.56,
1687,ORD_704,PROD_1006,0,178.1,
3482,ORD_1623,PROD_1458,0,48.82,
4677,ORD_260,PROD_1017,9.98,22.26,
3773,ORD_1553,PROD_1690,54.05,33.74,
4881,ORD_2260,PROD_1578,0,101.03,48.53
4422,ORD_2148,PROD_1634,355.27,260.02,279.21
3514,ORD_639,PROD_1000,12.09,38.83,
4844,ORD_2382,PROD_1007,0,184.54,
  211  ,ORD_779,PROD_1005,0,73.04,32.19
3221,ord_1351,PROD_1088,0,172.53,22.38
3945,ORD_1641,PROD_1014,0,87.17,
1202,ORD_2173,prod_1034,407.16,84.63,337.81
3584,  ORD_1193  ,PROD_1863,0,46.6,7.77
1969,ORD_2464,PROD_1857,40.52,71.75,12.71
4257,ORD_587,PROD_1115,852.82,171.44,
3209,ORD_1351,PROD_1019%,920.05,88.34,976.56
3720,ORD_996,PROD_1015,0,13.83,
4529,ORD_1163,PROD_1189,0,143.77,47.85
4492,ORD_1934,PROD_1001,0,53.61,
2508,ORD_2540,PROD_1085,0,252.53,39.18
3935,ORD_2388,PROD_1588,-999,0.001,0
3171,ORD_734,PROD_1910,0,74.29,53.71
1954,ORD_1709&,PROD_1010,0,46.27,
  3743  ,ORD_244,prod_1640,0,99.92,
1779,ORD_2250,PROD_1010,14.08,46.04,
  1862  ,ORD_1081,PROD_1014,350.52,87.2,179.61
1261,ORD_725,PROD_1014,0,82.14,11.23
4848,ORD_1582,PROD_1421,3.21,22.89,9.37
1956,ORD_530,PROD_1003,0,  158.64  ,
4666,ORD_828,PROD_1881,23.19,169.12,
343,ORD_1154,PROD_1324,0,122.4,20.85
2605,ORD_1907,PROD_1370,5.76,24.6,6.08
4263,ORD_1224,PROD_1181,87.14,  223.96  ,
  2402  ,ORD_1674,PROD_1532,4.71,38.66,
192,ORD_819,PROD_1017,0,20.62,5.67
3652,ord_1503,PROD_1019,0,88.08,
1696,ORD_1520,PROD_1724,2.12,  10.27  ,
393,ORD_595,PROD_1007,0,185.06,
3617,ORD_499,PROD_1521,0,18.62,
1274,ORD_1346,PROD_1084,  0  ,174.84,22.95
2888,ORD_674%,PROD_1522,  0  ,101.65,28.27
4176,ORD_1848,PROD_1242,0,278.05,
,,!, ,,
928,ORD_856,PROD_1448,0,30.93,19.64
463,ORD_1665,PROD_1412,4.17,55.44,
2593,ORD_2545,PROD_1711,0,99.75,80.93
366,ORD_731,PROD_1015,0,  14.86  ,
4538,ORD_916,PROD_1131,730.35,78.47,910.1
2438,ORD_1593,PROD_1001,0,53.4,
,ORD_999999,,,,
2474,ORD_2385,PROD_1014,0,  86.87  ,
4697,ORD_1656,  PROD_1173  ,  0  ,201.05,51.27
586,ORD_1940,PROD_1011,15.98,63.87,9.09
4338,ORD_1883,PROD_1342,39.64,130.33,12.12
4507,ORD_458,PROD_1009,72.84,  284.65  ,
2753,ORD_2410,PROD_1862,0,290.97,
2885,ORD_208,PROD_1133,0,300.49,136.54
3187,ORD_156,PROD_1710,0,165.74,21.71
1652,ORD_1430,PROD_1018,61.35,207.47,75.06
1022,ORD_2363,PROD_1005,28.36,71.92,
2038,ORD_974,PROD_1488,3.88,11.13,2.79
4405,  ORD_2148  ,PROD_1006,,  N/A  ,0
3267,ORD_2470,PROD_1524,0,199.17,171.93
1209,ORD_2079,PROD_1131,0,77.99,19.65
2192,ORD_2160,PROD_1325,0,226.97,
1062,ORD_251,PROD_1913,0,294.49,
3016,ORD_2327,PROD_1065,0,57.98,
840,ORD_2274,PROD_1321,25.2,279.18,
3570,ORD_2038,PROD_1623,0,214.09,
346,ORD_1852,PROD_1760,480.46,191.37,617.66
4046,ORD_2332,PROD_1946,0,249.28,85.47
1761,ORD_2130,PROD_1327,74.7,21.21,
3478,ORD_988,PROD_1004,0,8.52,4.32
3751,  ORD_996  ,PROD_1016,0,43.17,4.52
833,ORD_357,PROD_1000,  0  ,37.68,25.81
2896,ORD_2095,PROD_1679,0,134.7,17.17
490,ORD_2258,PROD_1710,-999,9999.99,
4185,ORD_700,PROD_1327,0,20.18,51.18
1907,ORD_1208,PROD_1802,0,116.55,24.82
4913,ORD_836,PROD_1388,0,189.57,
3868,ORD_2503,PROD_1937,32.6,69.61,
4961,ORD_2139,PROD_1008,0,110.59,
3307,ORD_1036,PROD_1991,27.04,213.63,43.91
4832,  ORD_705  ,PROD_1356,0,82.32,14.27
3934,ORD_1870,PROD_1453,37.64,274.95,70.88
