product_id,product_name,sku,category_id,category,sub_category,brand,supplier_id,cost_price,sell_price,launch_date,weight,dimensions,color,size,material
1009,New Balance Screen Protector!,NE-AC0009-PUR,CAT_527,Accessories,Belts,HP,SUPP_10549,229.82,401.83,2024-10-27 00:00:00,2.858,36x14x61,Mint,SMALL,Mixed Materials
1944,Bose Running Shoes Max,BO-SP0944-SIL,CAT_678,Footwear,Outdoor,Brooks,SUPP_10632,435.54,807.85,2021-12-26 00:00:00,0.826,31x15x15,Navy/Red,11,Nylon
1891,Sony Charger Advanced,SO-HM0891-GRA,CAT_535,Outdoor,General,JBL,SUPP_10457,302.27,664.14,2022-09-29 00:00:00,9.685,24x55x23,White,One Size,Fabric
1671,JBL Smartwatch Essential,JB-EL0671-GRE,CAT_605,Electronics,Mobile,Microsoft,SUPP_10523,121.64,196.83,2022-09-17 00:00:00,3.476,33x29x10,Gold,"27""""",MAGNESIUM ALLOY
1246,Nike Smartwatch Classic,,,,COMPUTERS,,SUPP_10000,999999.99,,0000-00-00,0.0001,,Yellow/Yellow,,aluminum
1736,Puma Keyboard Elite,PU-AC0736-BLA,CAT_638,Apparel,Shirts,Nike,SUPP_10265,274.65,479.11,2021-01-05 00:00:00,3.27,90x16x28,Gold,Extra Large,Wood
1217,Google Running Shoes Essential,GO-SP0217-WHI,CAT_619,Footwear,Running,Apple,SUPP_10397,333.58,687.8,2020-11-23 00:00:00,1.387,30x15x10,blue,44,Mesh
1007,Microsoft Speaker Sport,MI-CL0007-MIN,CAT_693,Travel,Other,HP,  SUPP_10730  ,162.74,405.82,2023-08-01 00:00:00,6.534,61x71x62,red,Medium,Composite
1957,ASICS Smartwatch Advanced,AS-HM0957-MIN,CAT_563,Electronics,Mobile,Amazon,SUPP_10769,280.89,511.42,2023-06-14 00:00:00,4.876,45x42x19,Space Gray,"32""""",Steel
1804,ASICS Running Shoes Ultra,AS-CL0804-GRA,CAT_663,Footwear,Formal,lenovo,supp_10716,311.81,736.4,2024-04-18 00:00:00,0.984,27x15x12,Blue,39,Suede
1517,Nikon Speaker Professional,NI-HM0517-PUR,CAT_540,Accessories,JEWELRY,Saucony,SUPP_10985,44.22,96.1,2023-09-18 00:00:00,6.852,57x71x65,Yellow,Small,Metal
1106,  N/A  ,,,,General,,SUPP_999,,,,Light,,,,Mixed
1462,Lenovo Keyboard Elite,LE-HM0462-PIN,CAT_667,Accessories,Hats,Microsoft,SUPP_10326,351.91,652.61,2025-04-09 00:00:00,0.635,57x95x84,Turquoise,Large,Mixed Materials
1382,Microsoft Training Shoes Office,MI-CL0382-YEL,CAT_616,Footwear,  Running  ,Microsoft,SUPP_10692,218.42,459.31,2025-05-10 00:00:00,0.897,26x20x15,Blue,44,Suede
1084,Google T-Shirt,GO-EL0084-BLU,CAT_666,Apparel,Formal,Lenovo,SUPP_10547,371.96,857.53,2023-09-19 00:00:00,0.171,27x58x27,White,XXXL,Spandex
1991,Nike T-Shirt Basic,NI-AC0991-NAV,CAT_645,Apparel,Sportswear,HP,SUPP_10904,342.35,518.27,2024-03-24 00:00:00,0.107,84x61x24,Gold,XXXL,  Polyester  
1374,Lenovo Mouse Ultra,LE-HM0374-PIN,CAT_537,Travel,  other  ,Brooks,SUPP_10035,303.45,485.99,  2025-06-28  ,9.904,20x40x95,Turquoise,Medium,Metal
1699,Nike Camera,NI-EL0699-PUR,CAT_508,Fitness,  OTHER  ,Saucony,SUPP_10235,334.53,637.27,2025-08-16,9.753,81x96x93,Navy,  One Size  ,Fabric
1374,Lenovo Mouse Ultra,LE-HM0374-PIN,CAT_537,Travel,Other,Brooks,SUPP_10035,303.45,485.99,  2025-06-28  ,9.904,  20x40x95  ,Turquoise,Medium,Metal
1979&,Brooks Backpack Sport,BR-SP0979-YEL,CAT_531,  Photography  ,General,HP,SUPP_10902,167.91,334.05,2021-09-12 00:00:00,2.712,90x76x63,Yellow,One Size,Mixed Materials
1689,Canon Headphones Basic,CA-CL0689-GOL,CAT_635,Electronics,Tablets,Puma,SUPP_10344,  490.43  ,1066.95,2021-09-25 00:00:00,  0.15  ,13x8x0.9,Silver,"17""""",Steel
1163,Dell Mouse,DE-AC0163-RED,CAT_565,Fitness,General,HP,  SUPP_10123  ,465.81,796.89,  2022-12-04  ,4.625,29x96x48,Red,Extra Large,Mixed Materials
1604,Canon Tablet Office,CA-CL0604-PUR&,CAT_591,Electronics,Wearables,Nikon,SUPP_10771,274.21,571.57,2025-03-11 00:00:00,4.504,31x42x25,silver,Standard,Glass
1619,Microsoft Mouse Premium,MI-HM0619-NAV%,CAT_630,Fitness,Miscellaneous,HP,SUPP_10272,34.99,61.44,2022-06-01 00:00:00,9.819,81x18x65,Brown,Extra Large,Fabric
1073,JBL Casual Shoes Plus,jb-cl0073-min,  CAT_570  ,Footwear,Basketball,New Balance,SUPP_10310,311.07,411.07,2021-03-15 00:00:00,1.033,34x19x11,White,45,Rubber
1115,Lenovo Backpack Essential,  LE-SP0115-BRO  ,CAT_596,  Gaming  ,General,New Balance,SUPP_10813,441.26,582.91,2021-07-19 00:00:00,5.205,40x93x52,Beige,Extra Large,Fabric
1694,Canon Basketball Shoes Basic,CA-SP0694-GRA,CAT_619,Footwear,Formal,Reebok,SUPP_10587,488.45,824.88,2024-02-01 00:00:00,0.448,32x15x15,Gray,10.5,Canvas
1339,Puma Monitor Basic,PU-SP0339-PIN,CAT_649,electronics,Accessories,Mizuno,SUPP_10149,82.23,131.67,2023-03-03,  2.043  ,  33x10x21  ,  Gold  ,Large,Magnesium Alloy
,,,,,,,,,,,,,,,
1703,ASICS Headphones,AS-HM0703-SIL,CAT_699,Electronics,Tablets,LG,  SUPP_10274  ,133.09,321.35,2022-04-28 00:00:00,0.179,16x9x0.7,White,Standard,Glass
1783,Canon Speaker,CA-EL0783-GRA,CAT_529,Footwear,Formal,panasonic,SUPP_10454,117.77,162.16,2022-07-14 00:00:00,9.282,41x91x47,Beige,Large,Wood
1017,Reebok Running Shoes Air,RE-SP0017-PUR,CAT_669,Footwear,Running,Saucony,SUPP_10921,157.16,251.78,  2024-06-04  ,0.731,31x20x12,Gray,8,Synthetic
  1559  ,Canon Camera Max,CA-HM0559-SIL,CAT_546,Electronics,Wearables,Saucony,SUPP_10122,172.58,228.22,2024-05-03,4.095,94x92x54,Brown,Extra Large,Synthetic
1584,Dell Running Shoes,DE-HM0584-GOL,CAT_679,Footwear,Running,Brooks,SUPP_10779,47.13,68.02,2022-07-14 00:00:00,0.618,28x16x13,Black/White,42,Canvas
1484,Panasonic Smartwatch Office,PA-SP0484-BLU,CAT_519,Electronics,Computers,JBL,SUPP_10739,354.71,763.49,2020-12-09 00:00:00,0.591,44x48x9,Black,Standard,Carbon Fiber
1502,Mizuno Speaker,MI-AC0502-NAV,CAT_647,Audio,Other,Nike,SUPP_10167,260.98,626.11,2023-01-18 00:00:00,8.877,94x72x30,Gray,Medium,Synthetic
1201,Brooks Training Shoes,BR-HM0201-NAV,CAT_605,  Footwear  ,Basketball,Apple,SUPP_10186,76.95,103.38,  2023-07-19  ,0.792,32x17x15,Gray,39,Synthetic
1652,Puma Tablet,PU-SP0652-PIN,CAT_694,Electronics,Accessories,Mizuno,  SUPP_10554  ,457.36,596.2,2023-02-13 00:00:00,3.708,46x44x14,Gold,Large,Glass
1455,New Balance Laptop™ #455,MI-HM0098-BRO,CAT_582,Footwear,Formal,Nike®,SUPP_10136,494.55,TBD,2023-06-07 00:00:00,2.48,Small,White,,Carbon Fiber
1079,JBL Speaker Advanced!,JB-HM0079-PIN,CAT_621,Fashion,General,LG,SUPP_10339,340.17,841.54,2024-05-04 00:00:00,5.879,97x93x85,Black,One Size,Metal
1268,Lenovo Speaker Sport,LE-HM0268-PUR,CAT_667,Outdoor,Miscellaneous,Bose,SUPP_10607,336.27,635.29,2022-01-13 00:00:00,5.53,63x43x77,gray,Large,Composite
1883,Brooks Jacket Elite,BR-EL0883-YEL,CAT_509,Apparel,Pants,Samsung,SUPP_10108,291.74,391.97,2024-05-31 00:00:00,1.915,73x79x16,Silver,XXXL,Nylon
1529,Microsoft Laptop Max,MI-CL0529-NAV,CAT_575,Electronics,Tablets,Nike,SUPP_10329,219.47,372.47,2021-03-26 00:00:00,2.484,33x23x3,Gold,"32""""",Glass
1341,Nike Screen Protector,NI-CL0341-BEI,CAT_659,Accessories,Belts,Bose,SUPP_10752,386.49,873.1,  2022-01-14  ,8.092,53x31x56,Silver,Small,Fabric
1568,Dell Mouse,DE-HM0568-PUR,CAT_542,Travel,Miscellaneous,ASICS,SUPP_10732,466,800.43,2022-12-04 00:00:00,5.409,41x77x38,Red,Small,Metal
1649,Brooks Tablet Advanced,BR-CL0649-TUR,CAT_642,Electronics,  Wearables  ,Panasonic,SUPP_10329,324.84,473.89,  2025-02-04  ,  0.689  ,38x22x5,Gold,"24""""",Aluminum
1602,Nikon Monitor,NI-EL0602-WHI,CAT_668,Electronics,Computers,  Mizuno  ,SUPP_10897,147.6,  231.15  ,2022-05-02 00:00:00,2.656,27x11x26,White,"17""""",Plastic
1308,ASICS Cable Elite,AS-SP0308-BLU,CAT_696,  Photography  ,General,Samsung,SUPP_10758,334.17,479.01,2022-06-16 00:00:00,1.904,55x10x15,Brown,Large,Fabric
1313,Brooks Backpack Home,BR-SP0313-TUR,CAT_541,Fitness,General,Google,SUPP_10707,377.13,  779.59  ,2023-07-22 00:00:00,1.378,30x25x82,Turquoise,Small,Metal
1960,,xx-cl0960-pin,,Equipment,,Nike,,,342.92,,,95x88x24,,Small,
1432,Apple Cable Sport,AP-AC0432-PUR,CAT_581,Accessories,Belts,  adidas  ,SUPP_10821,252.03,317.77,2023-04-02 00:00:00,2.817,20x20x62,Silver,One Size,Fabric
1066,LG Basketball Shoes Basic,LG-EL0066-PUR,CAT_534,Footwear,Running,LG,supp_10559,175.89,358.05,2021-07-16 00:00:00,  1.279  ,35x18x15,Red,44,Synthetic
1580,Amazon Camera,am-cl0580-pin,CAT_567,Gaming,,Canon,,,350.77,2024-02-16 00:00:00,,39x100x89,,Extra Large,
1064,Brooks Smartwatch Classic,BR-AC0064-BLA,CAT_520,Electronics,Computers,Microsoft,SUPP_10220,419.13,801.98,2025-02-16,3.773,43x37x8,WHITE,"17""""",Glass
1409,Google Mouse Elite,GO-AC0409-BLA,CAT_573,Footwear,Basketball,Adidas,SUPP_10902,324.8,644.87,2024-01-06 00:00:00,1.818,25x6x55,Brown,Extra Large,Wood
1669,Apple T-Shirt,AP-HM0669-BLU,CAT_521,Apparel,Pants,Bose,SUPP_10975,404.63,716.47,2025-09-24 00:00:00,1.799,87x52x12,Black,M,Denim
  1166  ,Adidas Smartphone,AD-CL0166-PIN,CAT_674,Electronics,Tablets,Sony,SUPP_10859,40.4,89.67,2024-03-09 00:00:00,0.141,16x6x0.9,Space Gray,"14""""",  Steel  
1610!,Apple Running Shoes Max,AP-EL0610-YEL,CAT_698,Footwear,Basketball,Mizuno,SUPP_10385,31.5,45.28,2024-07-20 00:00:00,0.642,35x19x13,White,46,Mesh
  1136  ,Puma Backpack Professional,PU-HM0136-WHI,CAT_546,Fitness,Miscellaneous,Under Armour,SUPP_10226,323.43,431.89,  2023-04-22  ,5.012,47x100x14,Green,Large,  Fabric  
1582,Amazon Speaker Pro,AM-CL0582-RED,CAT_562,  Footwear  ,Basketball,LG,SUPP_10066,85.46,191.59,2025-02-12 00:00:00,7.811,14x6x97,Black,Large,Wood
1140,Panasonic Mouse™ #140,AP-HM0068-SIL,CAT_669,Sports,,nike,,,TBD,1992-06-13 00:00:00,,Standard Size,,,
  1732  ,Dell Smartphone,DE-HM0732-COR,CAT_509,Electronics,Accessories,Google,SUPP_10662,416.76,  945.31  ,2022-01-20 00:00:00,0.286,15X9X1.1,Black,"17""""",Carbon Fiber
1334,Puma Basketball Shoes Advanced,PU-SP0334-GOL,CAT_673,Footwear,Running,  Brooks  ,SUPP_10694,271.14,414.52,2022-02-23 00:00:00,0.928,32x15x13,Black/White,45,Suede
1849,Microsoft Charger Elite,MI-HM0849-RED,CAT_697,Accessories,Bags,Reebok,SUPP_10898,274.42,527.49,2023-11-13 00:00:00,  8.762  ,10x47x66,Pink,One Size,Wood
1682,JBL Headphones,JB-CL0682-BRO,CAT_699,Electronics,Computers,Adidas,SUPP_10966,104.54,260.03,2023-12-29 00:00:00,0.204,13x8x0.9,Gold,"14""""",Aluminum
1866,ASICS Backpack,AS-EL0866-RED,CAT_647,Accessories,Hats,Apple,SUPP_10010,131.82,  305.16  ,2021-01-10 00:00:00,1.344,78x65x44,Gray,Large,Fabric
1481,Bose Case Max,BO-EL0481-PIN,cat_568,Photography,General,Canon,SUPP_10062,285.51,462.57,2023-11-18 00:00:00,6.782,57x55x61,Brown,Extra Large,Fabric
1757,Microsoft Keyboard Plus,  MI-AC0757-GRE  ,CAT_509,Technology,General,Saucony,SUPP_10612,274.82,674.01,2024-12-05 00:00:00,7.134,27x39x21,Gold,One Size,Synthetic
1552,Microsoft Camera,  MI-HM0552-PUR  ,  CAT_689  ,Audio,Miscellaneous,Mizuno,SUPP_10835,94.31,174.45,2023-01-13 00:00:00,0.98,50x83x73,GREEN,Large,Fabric
1818,Nike Speaker Home,NI-HM0818-SIL,  CAT_537  ,Accessories,Bags,Puma,  SUPP_10336  ,255.25,348.87,2024-09-26 00:00:00,7.257,97x32x78,Mint,One Size,Wood
1670,Bose Casual Shoes Office,BO-EL0670-GRA@,CAT_544,Footwear,Casual,JBL,SUPP_10636,396.27,637.34,  2022-08-05  ,0.81,33x18x13,Black,6.5,Rubber
1955,Sony Headphones Advanced,SO-HM0955-BEI,CAT_627,Electronics,Mobile,JBL,SUPP_10378,145.46,309.25,2025-04-25 00:00:00,0.182,13x7x0.7,Black,"27""""",Carbon Fiber
1296,Saucony T-Shirt Pro,SA-EL0296-SIL%,CAT_661,Apparel,Sportswear,New Balance,SUPP_10139,11.51,16.81,2022-12-11 00:00:00,0.681,78x15x19,Silver,L,Wool
1789,HP Smartphone,HP-CL0789-GRE,CAT_533,Electronics,Mobile,Brooks,  SUPP_10449  ,254.03,585.7,2025-07-16 00:00:00,0.125,12x7x0.9,Silver,"13""""",Plastic
1575,Under Armour Monitor,,CAT_555,,Tablets,,SUPP_10564,446.06,,2021-02-09 00:00:00,3.468,,Gold,,Carbon Fiber
  1668  ,HP Smartwatch Max,HP-EL0668-COR,CAT_537,Electronics,Accessories,Nikon,SUPP_10073,216.84,438.89,2020-12-20 00:00:00,0.861,30x39x10,White,"24""""",aluminum
1397,Puma Smartphone Advanced,PU-CL0397-YEL,CAT_626,Electronics,Accessories,JBL,SUPP_10994,46.74,82.69,2024-01-24 00:00:00,0.202,16x9x0.9,White,"17""""",Plastic
1243,Canon Case*,CA-HM0243-BRO,CAT_641,Fashion,Miscellaneous,Panasonic,SUPP_10363,120.61,211.33,2022-09-09 00:00:00,0.174,68x98x35,Coral,Large,Metal
,,,,,,,,,,,,,,,
1380,Puma Running Shoes Air,pu-hm0380-nav,CAT_692,Footwear,,Adidas,,,102.92,2023-08-28 00:00:00,,26x19x12,,11.5,
1743,Saucony Laptop Classic,SA-HM0743-GRA,CAT_524,Electronics,Tablets,Apple,SUPP_10453,142.73,267.2,2021-12-23 00:00:00,3.489,33x25x3,Silver,"""  27""""  """,Magnesium Alloy
1971,Apple Case Advanced,ap-cl0971-nav,CAT_607,Equipment,Miscellaneous,Panasonic,SUPP_10417,74.81,129.4,2022-02-20 00:00:00,2.557,94x78x53,Black,large,Composite
1123,Under Armour Smartphone Advanced,UN-CL0123-RED,CAT_503,Electronics,Mobile,Brooks,SUPP_10011,90.28,220.19,2025-01-12 00:00:00,0.205,18x8x0.7,Silver,"21""""",Magnesium Alloy
1120,Nikon Camera Advanced,ni-ac0120-pin,,Outdoor,,Adidas,,,788.13,,,35x68x54,,Small,
1415,  Microsoft Mouse Professional  ,MI-AC0415-GRA,CAT_531,Fitness,Miscellaneous,Adidas,SUPP_10372,430.91,741.69,2022-09-10 00:00:00,8.584,92x21x61,Orange,One Size,Wood
1819,Sony Smartphone Air,SO-AC0819-WHI,CAT_622,  Electronics  ,Tablets,google,SUPP_10920,427.3,705.93,2024-09-23,0.157,17x9x0.9,  Space Gray  ,  Standard  ,Plastic
1839,JBL Cable Advanced,JB-EL0839-BLU@,CAT_620,Fashion,Other,Nikon,SUPP_10157,414.44,716.2,2021-05-26 00:00:00,6.133,83x40x78,Coral,Small,Synthetic
1733,Panasonic Headphones,PA-AC0733-PIN,  CAT_512  ,Electronics,Wearables,Bose,SUPP_10584,140.43,211.11,2023-07-09 00:00:00,  0.135  ,14x9x0.7,Gold,Large,Steel
1781,Puma Jacket Pro,PU-EL0781-YEL,CAT_625,Apparel,Sportswear,Panasonic,SUPP_10776,  425.55  ,597.61,2023-01-02 00:00:00,0.723,32x25x86,Orange,XS,Polyester
  1146  ,Dell Headphones Plus,,,,CASUAL,,SUPP_10654,-9999,,99-99-9999,100000,,Purple/Navy,,PLASTIC
1677,Brooks Headphones Max,BR-CL0677-RED,CAT_523,Electronics,Computers,Brooks,SUPP_10614,232.82,420.56,2022-06-11 00:00:00,0.276,12x6x1.1,Silver,"17""""",Steel
1114,HP Running Shoes Essential,HP-SP0114-MIN,CAT_571,Footwear,Outdoor,Reebok,SUPP_10172,168.59,356.61,2022-03-15 00:00:00,0.576,29x19x15,Navy/Red,7.5,Synthetic
1303,Bose Smartphone Advanced,BO-HM0303-TUR,CAT_617,Electronics,Wearables,Samsung,SUPP_10866,362.68,505.02,2022-05-21 00:00:00,0.17,13x8x0.7,Silver,  Compact  ,Glass
  1775  ,  Samsung Keyboard Sport  ,,CAT_524,,Other,,SUPP_10703,19.36,,2024-10-12 00:00:00,3.352,,Pink,,Synthetic
1835,Saucony Smartwatch Ultra,SA-HM0835-PIN,CAT_670,Electronics,MOBILE,Adidas,SUPP_10441,194.72,318.52,2022-05-22 00:00:00,1.666,42x11x25,Gold,"24""""",Aluminum
1121,Amazon Smartwatch Home,am-hm0121-bro,CAT_593,Electronics,Accessories,ASICS,SUPP_10176,383.74,936.63,2023-04-16 00:00:00,3.967,11x47x7,Black,"21""""",Plastic
1138,Microsoft Headphones,  MI-CL0138-YEL  ,CAT_541,Electronics,Computers,Reebok,  SUPP_10964  ,450.08,594.57,2025-03-04 00:00:00,0.219,16x9x1.2,Space Gray,Large,Plastic
1953,Sony Casual Shoes,SO-SP0953-GOL,CAT_604,Footwear,Outdoor,Nike,SUPP_10599,54.11,130.07,2024-07-22 00:00:00,1.444,32X17X11,Black,  8.5  ,Rubber
1918,Nike Tablet Office,NI-EL0918-GOL,CAT_520,Electronics,Wearables,HP,SUPP_10456,444.68,556.36,2025-02-20 00:00:00,2.041,10x12x14,Gold,"17""""",Plastic
1487,Adidas T-Shirt Essential,AD-AC0487-BLA,CAT_568,Apparel,Pants,Mizuno,SUPP_10575,399.4,762.56,2024-07-06 00:00:00,0.695,88x35x46,Beige,2XL,Polyester
1408,Brooks Smartwatch Pro,BR-AC0408-ORA,CAT_513,Electronics,Computers,ASICS,SUPP_10595,46.15,105.62,2023-01-31 00:00:00,4.417,11x19x16,Silver,"""  14""""  """,Plastic
1686,Panasonic Screen Protector Max,PA-CL0686-PUR,CAT_644,Footwear,Casual,Nike,SUPP_10790,255.21,408.97,2022-08-03 00:00:00,6.226,29x27x29,Red,Medium,Composite
1816,Brooks Jacket Advanced,BR-EL0816-SIL,CAT_594,Apparel,Jackets,Samsung,SUPP_10165,269.22,484.99,2024-09-29 00:00:00,1.381,59x43x35,Blue,XXL,Linen
1251,Nikon Tablet Office,NI-CL0251-YEL,CAT_545,Electronics,Wearables,Samsung,SUPP_10147,274.91,484.01,2023-02-28 00:00:00,3.263,16x38x27,  White  ,"14""""",Aluminum
1970,Panasonic Smartphone,PA-AC0970-SIL,CAT_537,Electronics,Computers,Amazon,SUPP_10231,304.3,551.24,2025-01-11 00:00:00,0.101,15x8x0.9,White,"21""""",Carbon Fiber
1366,Samsung Screen Protector Professional,SA-SP0366-GRA,CAT_568,Travel,General,Saucony,SUPP_10407,352.51,425.95,2025-05-24 00:00:00,1.767,67x5x17,Blue,Extra Large,Wood
1803,Dell Smartphone,DE-CL0803-YEL,CAT_659,Electronics,Tablets,LG,SUPP_10726,85.55,188.91,2022-01-31 00:00:00,0.135,17x6x1.1,Silver,Standard,Magnesium Alloy
1375,Saucony Smartphone Professional,,CAT_545,,Wearables,,SUPP_10744,201.99,,  2022-12-18  ,0.297,,Silver,,Aluminum
1476,Lenovo Training Shoes,LE-CL0476-MIN,CAT_630,Footwear,Basketball,Nike,SUPP_10612,452.25,1107.02,2024-12-09 00:00:00,0.902,28x15x13,Navy/Red,6,Canvas
1838,Saucony Headphones Advanced,SA-CL0838-GOL,CAT_575,Electronics,Mobile,Samsung,SUPP_10625,79.05,190.45,2021-10-03 00:00:00,0.262,13x6x0.7,Black,"21""""",Magnesium Alloy
1638,ASICS Jacket Air,AS-EL0638-SIL,CAT_579,Apparel,Jackets,Samsung,SUPP_10039,498.19,651.16,2021-11-18 00:00:00,0.175,5x29x26,Yellow,2XL,Polyester
1226,ASICS Smartwatch,AS-CL0226-SIL,CAT_696,Electronics,Computers,Canon,SUPP_10315,161.66,355.53,  2021-01-09  ,2.508,50x21x8,Silver,"17""""",Aluminum
1280,Nikon Camera Advanced#,SA-CL0203-WHI,CAT_9999,Accessories,,Nike Inc.,,,,"Aug 11, 2024",,Large,,,
1326,JBL Running Shoes Premium,JB-EL0326-RED,  CAT_668  ,Footwear,Outdoor,Dell,  SUPP_10985  ,19.3,42.9,2022-05-09 00:00:00,0.519,34x18x10,Navy/Red,41,Rubber
1061,JBL Smartphone Office,JB-HM0061-GRA,CAT_652,Electronics,Wearables,Sony,SUPP_10166,98.61,  207.15  ,2025-07-18 00:00:00,0.225,13x9x0.5,White,Large,Magnesium Alloy
1530,Mizuno Backpack Office,MI-AC0530-GRE,CAT_571,Fitness,Other,Panasonic,SUPP_10060,59.71,121.3,  2023-12-26  ,2.833,52x61x41,Red,Extra Large,Composite
1952,Nike Basketball Shoes Classic,NI-EL0952-SIL,CAT_607,Footwear,  Basketball  ,ASICS,SUPP_10922,442.36,692.2,2023-03-01 00:00:00,0.484,34x18x15,Black/White,8.5,Suede
1195,New Balance Headphones Elite,NE-SP0195-ORA,CAT_592,Aparrel,Tablets,Nike,SUPP_10421,69.41,868.6949,  2022-08-06  ,0.293,30cm x 78cm x 78cm,Gold,m,  Glass  
1199,Canon Training Shoes,CA-EL0199-BLA,CAT_633,Footwear,Basketball,LG,SUPP_10293,239.91,290.49,2023-04-24 00:00:00,1.399,32x17x10,Navy/Red,13,Nylon
1328,Panasonic Headphones,PA-CL0328-GRE,CAT_626,Electronics,Accessories,Mizuno,SUPP_10516,198.67,268.13,2022-02-27 00:00:00,0.112,15x9x0.6,Black,"27""""",Magnesium Alloy
1175,Sony Screen Protector™ #175,,CAT_560,,General,,SUPP_10291,313.56,,2022-02-09 00:00:00,9.011,,Purple,,Metal
1845,Brooks Casual Shoes Classic,BR-CL0845-BLA,CAT_683,Footware,Formal,Panasonic,SUPP_10377,351.01,823.75556,2024-12-27 00:00:00,0.894,26cm x 83cm x 50cm,Gray,ONE SIZE,Synthetic
1259,Bose Camera,BO-EL0259-WHI,CAT_665,Home & Office,Miscellaneous,HP,SUPP_10445,133.18,266.61,2025-05-17 00:00:00,8.912,63x10x18,White,One Size,Composite
1995,Lenovo Laptop Professional,LE-SP0995-BLU,CAT_554,Electronics,Tablets,ASICS,SUPP_10592,15.94,35.09,2024-07-07 00:00:00,2.667,39x27x3,Space Gray,Standard,  Carbon Fiber  
1678,Canon Smartphone Air,CA-HM0678-COR,CAT_627,Electronics,Tablets,Panasonic,  SUPP_10097  ,236.24,437.25,2025-05-11 00:00:00,0.181,16x6x0.5,Silver,"17""""",Aluminum
1492,Adidas Smartwatch Classic,AD-AC0492-TUR,CAT_583,electronics,  Tablets  ,JBL,SUPP_10778,67.48,130.11,2025-08-12 00:00:00,2.198,34x40x16,White,Compact,Glass
1039,New Balance Smartwatch,NE-SP0039-PUR,CAT_659,Electronics,Wearables,New Balance,SUPP_10082,  427.36  ,986.37,2025-05-05 00:00:00,4.367,34x30x25,  Space Gray  ,Compact,Aluminum
1992,Amazon Jacket Advanced,AM-AC0992-COR,CAT_604,Apparel,Jackets,Amazon,SUPP_10511,336.1,631.72,2022-08-12 00:00:00,0.857,46x50x68,Orange,S,Wool
1265,Amazon Smartphone Office,am-sp0265-whi,CAT_528,Electronics,Wearables,LG,  SUPP_10476  ,313.38,524.99,  2023-01-18  ,0.135,16x6x1.1,Silver,"15.6""""",Glass
  1945  *,Microsoft Screen Protector™ #945,  HP-AC0632-YEL  ,CAT_608,Technology,Other,nike,SUPP_10558,433.52,TBD,2023-12-19 00:00:00,7.261,Large,Brown,,Composite
1899,  JBL Camera Premium  ,JB-HM0899-NAV,CAT_650,Technology,Miscellaneous,Reebok,SUPP_10023,496.61,857.5,2022-06-01 00:00:00,8.675,  7x49x17  ,Red,Small,Composite
1969,BROOKS CASE,  BR-SP0969-GRE  ,CAT_520,Footwear,Basketball,ASICS,SUPP_10876,456.13,1028.11,2025-03-22 00:00:00,3.848,17x47x73,Navy,One Size,Fabric
1238,Brooks Headphones Basic,BR-EL0238-PIN,CAT_636,Electronics,Wearables,Panasonic,SUPP_10604,212.59,426.7,2022-12-22 00:00:00,0.21,15x9x0.6,Silver,Standard,  Carbon Fiber  
1903,HP Keyboard Elite,HP-HM0903-SIL,CAT_680,Footwear,Running,  Bose  ,SUPP_10944,91.57,172.8,2024-04-26 00:00:00,8.686,61x71x100,Black,Extra Large,Composite
1164,JBL Smartphone Sport,JB-HM0164-TUR,CAT_630,Electronics,Mobile,Brooks,SUPP_10592,95.09,214.89,2022-04-26 00:00:00,0.121,17x8x1.0,Space Gray,"27""""",Steel
1154,Amazon Mouse Max,AM-CL0154-YEL,CAT_504,Accessories,Belts,Saucony,SUPP_10134,113.48,139.41,2024-12-03 00:00:00,5.096,20x51x96,White,Extra Large,Synthetic
1286,Bose Charger Premium,BO-EL0286-YEL,CAT_567,gaming,Other,Panasonic,SUPP_10631,341.48,750.03,2022-10-04 00:00:00,2.916,12x8x80,White,Medium,Fabric
1282,Lenovo Charger Home,LE-AC0282-GOL,CAT_517,Equipment,MISCELLANEOUS,ASICS,SUPP_10376,97.86,244.49,2024-08-31 00:00:00,4.967,18x55x61,Coral,Small,Mixed Materials
1787,Puma Mouse Professional,PU-HM0787-NAV,CAT_584,Equipment,Miscellaneous,Adidas,SUPP_10673,57.03,106.54,2021-02-24 00:00:00,1.764,66x25x5,White,Medium,Wood
1852,Google Casual Shoes Plus,GO-CL0852-WHI,CAT_600,Footwear,Formal,Microsoft,SUPP_10681,178.04,311.31,2023-12-26 00:00:00,1.373,31x17x11,  Blue  ,6.5,Mesh
1112,Sony Running Shoes Premium,SO-HM0112-TUR,CAT_604,Footwear,Formal,Canon,SUPP_10727,421.55,773.67,2022-09-02 00:00:00,0.307,25x16x12,Black,10,Synthetic
1545,Reebok Jacket Advanced,  RE-HM0545-SIL  ,CAT_595,Apparel,Pants,Samsung,SUPP_10696,91.16,184.56,2023-09-20 00:00:00,1.275,96x24x74,BROWN,L,Linen
1706,Under Armour Mouse,UN-CL0706-COR,CAT_680,Home & Office,Other,Lenovo,SUPP_10275,398.79,523.14,2023-01-31 00:00:00,  3.706  ,55x44x16,PURPLE,Large,Metal
1082,HP Mouse Elite,HP-HM0082-NAV,CAT_573,Footwear,Outdoor,ASICS,SUPP_10556,196.05,485.07,2021-05-19 00:00:00,8.202,  23x42x10  ,Pink,Small,Fabric
