supplier_id,supplier_rating,supplier_status,is_preferred,is_verified,contract_start_date,contract_end_date,city,state,zip_code,country
sup_10482,3.97,under review,False,False,2023-03-12,2025-10-12 00:00:00,日野市,Hamburg,339-7846,Ecuador
SUP_10227,3.72,on hold,True,False,2023-11-21 00:00:00,2025-04-23 00:00:00,Toledo,  Sachsen  ,728-9788,Yemen
SUP_10037,4.67,active,False,True,  2024-06-08  ,2024-12-25 00:00:00,惠州市,Oregon,480-7843,Géorgie
SUP_10591,4.42,suspended,False,True,2025-04-15 00:00:00,2028-03-21 00:00:00,太原县,  Missouri  ,182-4570,Mongolia
SUP_10605,9.31,on hold,False,True,2023-08-08 00:00:00,,兴安盟市,LA CORUÑA,279-0082,United States
SUP_10335,2.83,under review,False,True,2023-04-17 00:00:00,2025-10-26 00:00:00,Wittstock,Iowa,  91496  ,Portugal
SUP_10861,4.07,on hold,True,False,2025-07-08 00:00:00,2027-08-31 00:00:00,洁县,Berlin,453-9668,阿拉伯联合酋长国
SUP_10857,3.92,active,False,True,2023-05-11 00:00:00,2025-08-31 00:00:00,品川区,Sachsen,97771,罗马尼亚
SUP_10609,4.3,under review,True,False,2024-03-02 00:00:00,2026-03-03 00:00:00,South Kimberleychester,Sachsen-Anhalt,83917,Niger
SUP_10327,3.7,under review,FALSE,True,2024-07-15 00:00:00,2026-07-20 00:00:00,East Kevin,Guipúzcoa,77922,香港
SUP_10926,3.82,suspended,False,True,2024-06-11 00:00:00,2027-04-05 00:00:00,Fleury-sur-Mer,Georgia,12085,Islande
sup_10205,0.2,inactive,True,False,  2025-02-18  ,2026-09-02 00:00:00,Freemanfurt,Minnesota,28465,圭亚那
SUP_10032,2.71,pending,False,True,2023-12-19 00:00:00,2026-03-19 00:00:00,乌鲁木齐市,Vermont,870-9837,イギリス領インド洋地域
SUP_10973,3.37,on hold,False,TRUE,2023-12-03 00:00:00,2026-03-15 00:00:00,burgos,Ávila,448-4686,LAO PEOPLE'S DEMOCRATIC REPUBLIC
SUP_10008,-0.97,active,,False,2024-10-03,2024-10-03 00:00:00,Reyeschester,,45015,IND
 , ,,,nil,,  nil  ,,,,
  SUP_10169  ,-0.7,I,Unknown,,20241130,20241130,TBD,,00000,JPN
SUP_10208,4.13,inactive,False,False,2025-03-24 00:00:00,2027-12-12 00:00:00,  North Stephen  ,Bayern,  10101  ,Christmas Island
SUP_10088,0.9,active,False,True,2023-02-21 00:00:00,2024-12-05 00:00:00,East Valerie,Mississippi,478-9038,New Zealand
SUP_10729,0.7,active,False,True,2023-01-01 00:00:00,2024-11-22 00:00:00,La Rioja,Oklahoma,92837,カメルーン
SUP_10486,3.77,inactive,False,True,2025-07-16,2028-07-08 00:00:00,Michaelberg,Schleswig-Holstein,72787,Érythrée
  SUP_10423  ,4.61,inactive,False,False,  2023-04-30  ,2024-09-19 00:00:00,La Coruña,Alicante,  21201  ,Uganda
SUP_10905,4.55,inactive,  False  ,True,2024-11-08 00:00:00,2027-06-27 00:00:00,North Nicholas,Nevada,465-8552,República de Macedonia del Norte
SUP_10022,4.05,active,False,True,2024-12-26 00:00:00,2026-03-06 00:00:00,Sharonland,Guipúzcoa,679-2041,中华人民共和国
SUP_10099,3.57,under review,True,False,2025-02-02 00:00:00,2026-12-25 00:00:00,惠州县,Saarland,294-1996,Tailandia
SUP_10494,4.51,pending,False,False,2023-01-10,2025-10-15 00:00:00,Lebreton-la-Forêt,Alicante,97630,  エジプト  
SUP_10430,3.72,active,false,True,2022-12-15 00:00:00,2023-07-08 00:00:00,Haldensleben,Georgia,209-0621,Uzbekistan
SUP_10548,3.76,on hold,False,True,2024-09-26 00:00:00,2025-08-19 00:00:00,Guadalajara,  Murcia  ,07578,Vanuatu
SUP_10802,3.94,pending,  True  ,True,2023-05-11 00:00:00,2024-11-13 00:00:00,palencia,Brandenburg,745-3635,カンボジア
SUP_10623,3.87,active,False,True,2024-12-15 00:00:00,2026-03-11 00:00:00,Meganport,Bremen,341-5798,サンマリノ
SUP_10414,2.89,suspended,False,True,2025-08-23 00:00:00,2026-10-10 00:00:00,Blin,Bayern,29274,Korea
SUP_10298,4.04,active,True,True,2022-10-24 00:00:00,2024-06-04 00:00:00,Lake Seanbury,Girona,197-0557,Niger
SUP_10324,3.33,active,False,true,2024-08-17 00:00:00,2025-02-28 00:00:00,Evansmouth,Rhode Island,76972,Estados Unidos de América
SUP_10833,4.1,active,False,False,2024-10-25 00:00:00,2026-09-28 00:00:00,Peine,Thüringen,45504,Chine (Rép. pop.)
SUP_10293,2.78,inactive,False,  True  ,2025-09-23 00:00:00,2027-03-27 00:00:00,小笠原村,  Schleswig-Holstein  ,69098,Bolivia
INC-10060,4.58,,False,,,2026-10-25 00:00:00,,Florida,,Panama
SUP_10650,,,,,2008-12-29 00:00:00,,VALETTE,,24832-8003,
SUP_10188,4.63,ON HOLD,False,True,2025-02-02 00:00:00,  2027-10-20  ,Pontevedra,Texas,86165,アンゴラ
SUP_10921,2.58,ON HOLD,True,True,2024-08-11 00:00:00,2025-10-16 00:00:00,夷隅郡御宿町,California,641-1536,Palau
SUP_10501,4.53,under review,True,True,2024-08-20 00:00:00,2027-02-14 00:00:00,富里市,Connecticut,85648,Nicaragua
SUP_10044,3.97,active,True,False,2024-04-06 00:00:00,  2025-07-13  ,明县,Massachusetts,331-1899,アイルランド共和国
SUP_10338,4.86,pending,True,False,2024-05-12 00:00:00,2025-12-03 00:00:00,太原市,Álava,28552,Turquía
SUP_10149,4.12,inactive,False,True,2023-12-21 00:00:00,2026-01-05 00:00:00,Lüdinghausen,La Coruña,84457,Qatar
SUP_10217,4.8,inactive,  True  ,True,2025-05-23 00:00:00,2028-04-03 00:00:00,Singhton,Wisconsin,237-1029,Kambodscha
SUP_10165,8.95,suspended,True,False,2024-12-23 00:00:00,,Eisenach,ÁLAVA,871-9297,Estados Unidos
  SUP_10181  ,3.05,suspended,False,False,2022-10-20 00:00:00,2025-03-10 00:00:00,Vohenstrauß,Segovia,433-6168,ギニア
SUP_10279,2.43,under review,False,  True  ,2023-09-21 00:00:00,  2025-01-26  ,Castellón,Soria,818-5793,Canada
SUP_10419,3.04,suspended,False,True,2025-02-17 00:00:00,2025-11-16 00:00:00,West Kirsty,Zaragoza,390-3345,Autriche
sup_10910,Poor,active,Yes,True,2025-10-04 00:00:00,2025-05-30 00:00:00,Davidside,NJ,08223,MG
SUP_10027,2.93,pending,False,True,2025-06-15 00:00:00,2026-11-11 00:00:00,East Jesse,Burgos,08919,Japon
SUP_10098,-0.65,pending,Unknown,,20240710,20240710,,,XXXXX,IND
SUP_10379,4.36,on hold,False,False,2023-11-13 00:00:00,2025-04-09 00:00:00,いすみ市,Illinois,992-6811,シエラレオネ
SUP_10976,4.7,active,False,true,2023-07-15 00:00:00,2026-06-30 00:00:00,MercierBourg,Las Palmas,373-0175,Turkménistan
SUP_10269,4.56,active,False,False,2025-08-05 00:00:00,2026-07-14 00:00:00,Melilla,New Hampshire,846-0694,Maldives
SUP_10658,1.65,  under review  ,False,True,2024-07-27 00:00:00,  2026-03-13  ,Delaunay,Texas,317-8821,圣马力诺
SUP_10682,3.79,active,False,True,2024-06-07 00:00:00,2025-04-14 00:00:00,Blot,Delaware,58815,Saudi Arabia
SUP_10393,2.32,pending,False,True,2023-03-17 00:00:00,2024-03-02 00:00:00,Döbeln,Sachsen-Anhalt,08222,Islandia
SUP_10386,5,active,True,True,2024-06-14 00:00:00,2025-05-07 00:00:00,渋谷区,Thüringen,450-8020,韩国
SUP_10753,2.17,suspended,False,True,2023-09-05 00:00:00,2024-05-15 00:00:00,鹏县,Brandenburg,73247,Tanzania
SUP_10772,4.23,on hold,False,True,2022-12-03 00:00:00,2024-03-29 00:00:00,Vohenstrauß,Ourense,928-9049,希腊
SUP_10342,2.92,active,False,True,2025-01-29 00:00:00,2027-06-29 00:00:00,West Tracybury,Barcelona,13556,奥地利
SUP_10389,3.63,active,False,  True  ,2023-04-29 00:00:00,2025-06-10 00:00:00,伟市,Huelva,06357,Madagascar
SUP_10642,3.21,inactive,False,True,2022-12-01 00:00:00,2023-10-28 00:00:00,Murcia,Vermont,49583,Bolivia
SUP_10841,2.67,active,False,True,2025-05-30 00:00:00,2026-08-03 00:00:00,East Dawn,Massachusetts,070-3413,Gibraltar
  SUP_10707  ,4.39,active,True,False,2024-04-21 00:00:00,2026-07-17 00:00:00,印旛郡本埜村,Hessen,70785,United States Virgin Islands
SUP_10257,3.83,under review,False,True,2023-06-03 00:00:00,2025-03-07 00:00:00,Tirschenreuth,Bremen,05447,Honduras
SUP_10239,3.58,active,False,True,2023-01-05,2025-02-06 00:00:00,Heinsberg,Nordrhein-Westfalen,619-6479,Ungarn
SUP_10908,4.26,suspended,False,True,2024-03-26 00:00:00,2025-04-29 00:00:00,富津市,Sachsen-Anhalt,00879,モロッコ
SUP_10589,4.22,active,True,True,2023-12-26 00:00:00,2024-06-30 00:00:00,あきる野市,Almería,25790,セルビア
SUP_10897,4.66,active,True,False,2023-12-08 00:00:00,2026-06-21 00:00:00,Palencia,  Málaga  ,91019,Bangladesh
SUP_10475,,active,,False,2023-06-06 00:00:00,,梧州县,,310-3609,
SUP_10776#,3.43,suspended,False,False,2023-05-29 00:00:00,2025-06-13 00:00:00,South Danielborough,  Bremen  ,95438,托克劳群岛
SUP_10985,0.27,active,True,True,2023-04-15 00:00:00,2025-06-02 00:00:00,Apolda,Berlin,357-8892,Cambodia
SUP_10519,3.63,on hold,False,False,2025-02-11 00:00:00,2026-07-23 00:00:00,West Maryburgh,Granada,19806,Uruguay
SUP_10319,4.71,pending,False,True,2025-06-14 00:00:00,2026-09-12 00:00:00,Saint Anaïs-les-Bains,Berlin,22097,Bosnien und Herzegowina
SUP_10396,4.12,under review,False,False,2022-12-26 00:00:00,2024-03-07 00:00:00,Haleberg,Navarra,899-7077,New Zealand
SUP_10267,3.79,active,True,True,2024-08-17 00:00:00,2026-07-24 00:00:00,Pontevedra,Iowa,  47590  ,  Portugal  
  SUP_10778  ,  4.45  ,active,False,True,  2024-02-02  ,2026-10-11 00:00:00,Malchin,Hamburg,  08311  ,  卢森堡  
SUP_10690,4.58,1,False,,01-10-2022,2026-09-26, ,La Rioja,99999,Singapur
SUP_10557,4.91,under review,False,True,2024-06-02 00:00:00,2025-12-17 00:00:00,PeronBourg,Zaragoza,80075,Porto Rico
SUP_10491,4.42,on hold,True,True,2023-12-31 00:00:00,2025-10-15 00:00:00,东莞市,Pennsylvania,488-9606,トーゴ
  SUP_10994  ,2.56,active,True,False,  2025-03-17  ,2027-02-01 00:00:00,North Barbarafurt,Tarragona,167-7493,カザフスタン
SUP_10367,2.17,active,False,True,2025-03-07 00:00:00,2028-01-04,Bautzen,Asturias,094-6534,Deutschland
SUP_10102,3.66,suspended,true,TRUE,2023-08-19 00:00:00,2025-01-26 00:00:00,Lake Audreyside,Toledo,23447,Vanuatu
SUP_10049,4.53,inactive,False,True,  2025-05-22  ,2027-09-12 00:00:00,South Arthurmouth,Tarragona,665-1315,グレナダ
SUP_10464,2.55,pending,False,True,2023-11-04 00:00:00,2026-09-29 00:00:00,Guipúzcoa,Saarland,01176,Ungarn
SUP_10087,4.35,suspended,False,True,  2024-04-09  ,2025-03-09 00:00:00,Lemaire-la-Forêt,Schleswig-Holstein,80700,San Marino
SUP_10511,1.04,pending,False,False,2025-01-04 00:00:00,2027-07-16 00:00:00,Blanchetnec,Kentucky,26437,梵蒂冈
SUP_10603,0.95,pending,False,False,2024-05-19 00:00:00,2026-11-02 00:00:00,Lake Valerie,Niedersachsen,995-7504,巴拉圭
SUP_10541,,,,,,,,,,
SUP_10864,3.87,active,False,True,2024-11-20 00:00:00,2026-09-12 00:00:00,Saint DanielleVille,Schleswig-Holstein,32810,Kyrgyz Republic
,,,,1,,,,,,
SUP_10876,3.44,on hold,False,True,  2025-02-22  ,2026-01-07 00:00:00,Sainte AurélieVille,Mecklenburg-Vorpommern,64399,Russische Föderation
SUP_10579,2.47,active,False,True,2024-05-06 00:00:00,2026-06-15 00:00:00,Maureenview,Schleswig-Holstein,43777,西班牙
  SUP_10588  ,4.62,inactive,False,False,2024-02-08 00:00:00,2025-09-28 00:00:00,辽阳市,Cuenca,86366,Venezuela
SUP_10924,4.61,under review,False,False,2024-03-31 00:00:00,2026-06-16 00:00:00,Daniel,Baden-Württemberg,21561,冰岛
SUP_10741,2.52,pending,True,True,2024-11-11 00:00:00,2027-03-14 00:00:00,Christianview,Bremen,145-7141,Turks- und Caicosinseln
SUP_10683,2.35,active,False,False,2024-02-13 00:00:00,2026-12-22 00:00:00,Pottsshire,Rheinland-Pfalz,48993,Christmas Island
SUP_10617,2.26,suspended,  False  ,True,2024-09-22 00:00:00,2027-06-06 00:00:00,Miltenberg,  Santa Cruz de Tenerife  ,98314,スワジランド王国
SUP_10601,5,under review,False,True,2024-01-19 00:00:00,2025-05-11 00:00:00,大冶县,Rheinland-Pfalz,114-2930,Mexique
SUP_10221,2.4,suspended,False,True,2024-04-24 00:00:00,2026-01-20 00:00:00,Almería,Kentucky,  68218  ,Nouvelle Calédonie
SUP_10722,4.51,pending,False,  False  ,2024-04-01 00:00:00,2024-10-04 00:00:00,Goncalves,Maine,436-1796,圣诞岛
  SUP_10942  ,4.63,active,False,False,2025-08-14 00:00:00,2027-03-07 00:00:00,Dorothyton,Mecklenburg-Vorpommern,32682,Äquatorialguinea
SUP_10023,4,inactive,False,False,2024-08-15 00:00:00,2025-06-01 00:00:00,Pritzwalk,Maryland,215-7043,モザンビーク
SUP_10576,4.89,under review,False,True,  2023-03-14  ,2024-06-20 00:00:00,Melilla,Ourense,08225,ルクセンブルク
SUP_10029,3.35*,active,  False  ,True,2023-10-14 00:00:00,2026-01-05 00:00:00,志强县,South Carolina,52146,República de Moldova
SUP_10595,5 stars,active,N,True,2023-05-01 00:00:00,2023-04-16 00:00:00,山武郡九十九里町,Berlin,20704,TH
SUP_10657,4.33,pending,False,True,2024-03-16 00:00:00,2025-02-19 00:00:00,石家庄县,Washington,583-4128,安提瓜和巴布达
SUP_10210*,Good,inactive,N,,07/05/2024,2020-07-28 00:00:00,Unknown,Girona,XXXXX,KG
SUP_10915,4.01,active,  False  ,True,2025-03-23 00:00:00,2027-07-10 00:00:00,Kötzting,Schleswig-Holstein,360-1311,Äußeres Ozeanien
SUP_10354,3.28,inactive,False,True,2024-02-04 00:00:00,2024-08-17 00:00:00,Neustadtner Waldnaab,Huesca,41983,Mali
SUP_10648,4.84,  active  ,False,True,2024-07-14 00:00:00,2025-07-14 00:00:00,Kingville,Madrid,621-8502,バヌアツ
SUP_10499,4.9,under review,False,True,2025-03-20 00:00:00,2025-10-05 00:00:00,  Peggyhaven  ,Vermont,664-7471,Jordanie
SUP_10947,2.31,suspended,False,False,2025-06-27 00:00:00,2027-04-25 00:00:00,South Shelbystad,Georgia,10908,Simbabwe
SUP_10622,4.82,inactive,True,True,  2023-09-26  ,2024-08-07 00:00:00,Badajoz,Granada,75344,圣诞岛
SUP_10524,-0.66,,,,,,,,,CHN
SUP_10521,3.87,under review,  True  ,True,2023-07-10 00:00:00,2024-11-29 00:00:00,North Brian,Oregon,244-1078,Brasil
SUP_10471,4.88,pending,False,  True  ,2025-08-15 00:00:00,2028-01-29 00:00:00,Hannoversch Münden,Connecticut,90018,Canadá
SUP_10148,2.83,suspended,False,True,2022-12-09 00:00:00,2025-11-26 00:00:00,川崎市多摩区,New York,115-3949,Pays-Bas
SUP_10974,3.16,active,False,True,2024-05-21 00:00:00,2026-01-03 00:00:00,横浜市磯子区,  Bayern  ,21732,モナコ公国
SUP_10129,2.84,INACTIVE,False,True,2025-02-21 00:00:00,2027-02-14 00:00:00,Ewingfort,La Coruña,556-0602,ハイチ
SUP_10958,4.55,active,  False  ,True,2024-07-03 00:00:00,2025-08-22,Lecomte-sur-Maury,Schleswig-Holstein,366-3028,Lesotho
SUP_10811,4.04&,active,False,False,2023-02-14 00:00:00,2023-10-31 00:00:00,Passau,Hessen,305-3889,Turks et Caïques (Îles)
sup_10074,-0.74,,,,,,,,,GBR
SUP_10679,4.62,active,False,True,2024-08-12 00:00:00,2027-05-14 00:00:00,西安市,Alaska,  07415  ,Tschad
SUP_10863,2.6,pending,False,True,2022-11-09 00:00:00,  2025-09-22  ,娜市,Sachsen,781-1474,Chili
SUP_10693,2.35,inactive,False,True,2024-03-02 00:00:00,2025-06-09 00:00:00,Brunet-les-Bains,Valladolid,429-0401,ブルンジ
SUP_10448,3.66,on hold,False,True,2025-03-07 00:00:00,2026-10-25 00:00:00,辽阳县,Tarragona,36342,ロシア
SUP_10831,4.98,  under review  ,  False  ,True,  2023-03-24  ,2025-05-30 00:00:00,Málaga,Bremen,  42459  ,República Dominicana
SUP_10822,2.84,under review,True,False,2025-08-21 00:00:00,2027-07-12 00:00:00,Wanzleben,Illinois,937-6575,Lao People's Democratic Republic
SUP_10157,-0.72,,TBD,,,,,,,  DEU  
SUP_10714,4.95,active,False,True,2024-05-29 00:00:00,2027-02-21 00:00:00,Weißwasser,Murcia,42537,巴基斯坦
SUP_10599,3.69,inactive,True,True,2023-04-25 00:00:00,2026-03-12 00:00:00,Gautierdan,Minnesota,86467,アイルランド共和国
SUP_10497,2.22,active,False,True,2023-12-28 00:00:00,2025-11-03 00:00:00,Lübz,Castellón,188-0880,Ukraine
SUP_10186,4.73,on hold,False,True,2025-02-04 00:00:00,2026-03-25 00:00:00,Madrid,Florida,648-7035,Kiribati
SUP_10684,3.52,active,True,False,2025-09-21 00:00:00,2026-06-08 00:00:00,Floresburgh,Tennessee,  92318  ,Griechenland
SUP_10935,9.85,suspended,True,True,2022-11-25 00:00:00,,八丈島八丈町,north carolina,907-0770,USA
  SUP_10390  ,2.10508,I,False,,2024-08-02,08/05/2028,Unknown,International,,Zaire
SUP_10627,3.33,pending,True,True,2023-05-17 00:00:00,2025-12-13 00:00:00,霞市,Delaware,437-6493,リヒテンシュタイン
SUP_10466,2.24,pending,False,True,2022-10-17 00:00:00,2025-09-03 00:00:00,  西多摩郡奥多摩町  ,Delaware,37843,Burkina Faso
SUP_10636,4.13,  active  ,True,True,2023-04-15 00:00:00,2024-02-21 00:00:00,West Phyllisland,Berlin,62850,Kazakhstan
SUP_10059,0.66,under review,True,True,2023-02-07 00:00:00,2026-01-13 00:00:00,Salamanca,Washington,469-0510,Lesotho
SUP_10817,2.8,under review,False,True,2023-07-30 00:00:00,2025-05-09 00:00:00,Ciudad,Zamora,870-8339,Papua-Neuguinea
SUP_10377,3.64,under review,True,True,2025-10-04 00:00:00,2028-01-21 00:00:00,江東区,Wyoming,917-2476,プエルトリコ
SUP_10629,4.01,active,False,True,2024-12-29 00:00:00,2026-11-06 00:00:00,Sainte Hortense,Baden-Württemberg,019-0139,Gibraltar
SUP_10599,3.69,inactive,True,True,2023-04-25 00:00:00,2026-03-12 00:00:00,Gautierdan,Minnesota,86467,アイルランド共和国
SUP_10561,4.09,active,False,True,2025-06-28 00:00:00,2026-03-05 00:00:00,Lippstadt,  Navarra  ,93822,  Bouvetinsel  
SUP_10823,4.45,suspended,True,False,2023-06-07 00:00:00,2025-05-29 00:00:00,Kurtshire,Washington,76366,ARGENTINIEN
SUP_10016,3.1,active,False,True,2024-02-03 00:00:00,2026-12-22 00:00:00,Salamanca,Melilla,88039,ミクロネシア連邦
SUP_10344,3.63,inactive,False,False,2024-06-08 00:00:00,2027-05-13 00:00:00,lugo,Cáceres,51800,Marshallinseln
SUP_10125,,under review&,,False,2024-02-10 00:00:00,,長生郡長南町,,  17868  ,
SUP_10788,3.47,active,False,True,2024-01-19 00:00:00,2024-09-17 00:00:00,Cuenca,Niedersachsen,96631,シンガポール
SUP_10526,3.87,under review,True,False,2024-10-07 00:00:00,2027-08-02 00:00:00,横浜市泉区,Lugo,35882,密克罗尼西亚
SUP_10749,3.88,active,True,True,2024-08-12 00:00:00,2026-01-02 00:00:00,Günzburg,Bayern,57962,リヒテンシュタイン
SUP_10132,2.16,under review,False,True,2024-02-03 00:00:00,2025-12-30 00:00:00,玉珍市,  Bayern  ,03461,グアテマラ
SUP_10277,2.82,suspended,False,False,2023-10-29 00:00:00,2026-09-14 00:00:00,武蔵村山市,Alabama,90942,Gibraltar
SUP_10766,4.85,inactive,True,False,2024-12-20 00:00:00,2025-07-14 00:00:00,Vanessaview,Hamburg,208-2685,Benin
SUP_10646,0.33,pending,False,True,2024-08-09 00:00:00,2027-05-30 00:00:00,Port Mauriceview,Missouri,115-7643,Nigeria
SUP_10032,2.71,pending,False,True,2023-12-19 00:00:00,2026-03-19 00:00:00,乌鲁木齐市,Vermont,870-9837,イギリス領インド洋地域
SUP_10608,4.08,on hold,False,True,2023-06-07 00:00:00,2024-11-01 00:00:00,Gregoryburgh,La Coruña,360-3567,Vietnam
,,,,,,,,,,
SUP_10759,4.45,active,False,True,2022-12-30 00:00:00,2023-10-29 00:00:00,  文京区  ,Guadalajara,94694,La Barbad
SUP_10932,2.02,inactive,False,True,  2023-04-07  ,2023-11-09 00:00:00,New Jason,  Bremen  ,18231,圣诞岛
SUP_10504,2.07,active,False,False,2022-12-06 00:00:00,2025-02-11 00:00:00,Barcelona,Jaén,53338,Mikronesien
SUP_10079,-0.38,pending,,True,2023-07-25 00:00:00,2023-07-25 00:00:00,立川市,,611-6367,DEU
SUP_10878%,2.34,on hold,True,False,2024-12-08 00:00:00,2027-04-25 00:00:00,Albacete,Schleswig-Holstein,155-1061,Albanie
SUP_10445,3.62,active,True,False,2024-11-07 00:00:00,2027-06-20 00:00:00,山武郡横芝光町,Vizcaya,84909,Kanada
S.C-10420,Excellent,,false,,,  2019-12-22  ,,IL,,JP
SUP_10534,4.52,under review,True,True,2024-03-13,2026-07-30 00:00:00,三鷹市,Sachsen,16467,Kokosinseln
SUP_10748,3.86,  pending  ,False,False,2024-04-24 00:00:00,2025-01-16 00:00:00,Sainte Daniel,Rheinland-Pfalz,41178,Côte d'Ivoire
  SUP_10515  ,4.9,on hold,False,True,2023-01-06 00:00:00,2023-11-12 00:00:00,港区,Bayern,305-7447,Trinité et Tobago
SUP_10253,  4.36  ,suspended,False,True,2024-05-06 00:00:00,  2026-07-28  ,  Port Sharonburgh  ,Illinois,64119,Bolivia
SUP_10072,4,inactive,True,False,2024-03-01 00:00:00,2025-03-28 00:00:00,León,Segovia,42644,Nauru
SUP_10664,1.92,  active  ,True,False,2023-04-26 00:00:00,2025-05-05 00:00:00,Badajoz,Hessen,80873,Zentralafrikanische Republik
SUP_10028,3.35,active,False,True,  2024-01-14  ,2026-09-24 00:00:00,国分寺市,Albacete,488-0096,Haiti
SUP_10937,1.72,inactive,False,False,  2022-11-11  ,2024-12-19 00:00:00,Josephfurt,  Hamburg  ,74882,Spain
,,,,,,,,,,
