customer_id,gender,date_of_birth,account_status,city,state_province,postal_code,country,account_created_at,last_login_date,is_active,order_recency_days,order_frequency,order_total_spent,customer_age,customer_tenure_days,days_since_last_login,customer_age_group,customer_activity_status,customer_segment,customer_lifetime_value,total_orders,total_revenue,avg_order_value,total_items_purchased,avg_items_per_order,total_discount_received,avg_discount_per_order,first_order_date,last_order_date,avg_days_between_orders,total_cancelled_orders,total_reviews_written,avg_review_rating,total_sessions,avg_session_duration,total_pages_viewed,total_products_viewed,session_conversion_rate,cart_abandonment_rate,preferred_device_type,preferred_referrer_source,wishlist_items_count,wishlist_conversion_rate,preferred_payment_method,days_since_last_purchase,is_repeat_customer,cancellation_rate,customer_activity_score,total_carts_created,total_abandoned_carts,total_purchased_carts,total_abandoned_value,avg_time_in_cart_days,customer_abandonment_rate,customer_purchase_rate,recency_score,frequency_score,monetary_score,rfm_segment,customer_segment_label,rfm_overall_score,rfm_category,churn_risk
276,Female,1979-10-19,Active,Bristol,ND,23489.0,US,2022-07-19 09:06:59,2025-05-12,True,,,,46,1282,254,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,9,24.833333333333332,104.0,46.0,0.0,0.4444444444444444,Mobile,Organic Search,0,,,,0,,,2,2,0.0,925.1600000000001,142.0,100.0,0.0,,,,,,,,
277,Other,1968-04-11,Active,Jacksonville,FL,45940.0,US,2019-02-27 04:19:21,2025-06-27,True,,,,57,2520,208,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.5,4,18.0,91.0,8.0,0.25,0.0,Desktop,Referral,3,0.3333333333333333,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
278,Male,1994-03-27,Active,Bristol,MS,47255.0,US,2020-04-08 01:49:42,2025-06-09,True,,,,31,2114,226,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.5,10,53.625,254.0,74.0,0.1,0.1,Mobile,Organic Search,2,0.5,,,0,,,1,1,0.0,292.53999999999996,1766.0,100.0,0.0,,,,,,,,
279,Female,1985-03-07,Active,Chicago,IL,99647.0,US,2018-03-03 18:21:40,2025-11-21,True,,,,40,2881,61,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,2,5.0,4,11.5,58.0,30.0,0.0,0.25,Mobile,Organic Search,4,0.5,,,0,,,1,0,0.0,0.0,1536.0,0.0,0.0,,,,,,,,
280,Female,1954-09-24,Inactive,Cincinnati,OH,19078.0,US,2017-02-12 04:13:19,2019-02-25,False,,,,71,3265,2522,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,18,3.888888888888889,2,20.5,72.0,20.0,0.0,1.0,Mobile,Organic Search,1,0.0,,,0,,,4,2,0.0,3406.6700000000005,3079.6666666666665,50.0,0.0,,,,,,,,
281,Male,1958-11-10,Active,Clinton,WI,25775.0,US,2017-04-22 12:37:52,2025-10-22,True,,,,67,3196,91,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.0,4,11.666666666666666,39.0,13.0,0.25,0.0,Desktop,Referral,1,0.0,,,0,,,1,0,0.0,0.0,926.0,0.0,0.0,,,,,,,,
282,Male,1979-12-28,Active,Franklin,AL,77976.0,US,2025-08-10 20:19:14,2025-12-04,True,99.0,1.0,2337.63,46,164,48,45-54,Inactive,At Risk,9350.52,1,9350.52,2337.63,6,1.5,,,2025-10-14 20:49:43,2025-10-14 20:49:43,,0.0,14,4.214285714285714,4,29.5,44.0,12.0,0.0,0.0,Tablet,Organic Search,0,,Credit Card,99.0,0,0.0,19.501040000000003,1,1,0.0,2143.54,100.0,100.0,0.0,5.0,5.0,4.0,554,Champions,4.666666666666667,High Value,Low Risk
283,Male,1997-02-20,Active,Medicine Hat,AB,,CA,2019-03-09 08:39:20,2025-12-10,True,432.0,1.0,3736.11,28,2510,42,25-34,Inactive,Lost,3736.11,1,3736.11,3736.11,2,2.0,685.35,685.35,2024-11-15 15:08:08,2024-11-15 15:08:08,,0.0,0,,2,29.0,49.0,24.0,0.0,0.0,Desktop,Organic Search,1,0.0,,432.0,0,0.0,7.964598752886837,1,1,0.0,243.06,432.0,100.0,0.0,4.0,5.0,5.0,455,Champions,4.666666666666667,High Value,Low Risk
284,Female,1992-04-15,Inactive,Austin,TX,53073.0,US,2017-03-14 04:14:32,2018-08-27,False,,,,33,3235,2704,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,0,,,,,,,,2,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
285,Prefer Not To Say,1984-10-05,Active,Riverside,NJ,25765.0,US,2023-08-29 17:29:42,2025-11-06,True,,,,41,876,76,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,1,4.0,3,3.0,15.0,4.0,0.0,0.0,Desktop,Social Media,1,0.0,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
286,Female,1988-11-14,Active,Salem,SC,36502.0,US,2019-01-25 17:14:44,2025-03-28,True,2243.0,1.0,149.72,37,2553,299,35-44,Dormant,Lost,149.72,1,149.72,149.72,2,2.0,39.03,39.03,2019-12-01 06:43:44,2019-12-01 06:43:44,,0.0,3,4.666666666666667,3,9.0,15.0,3.0,0.0,0.0,Mobile,Social Media,3,0.3333333333333333,Credit Card,2243.0,0,0.0,0.7172653119429591,1,1,0.0,156.14,2245.0,100.0,0.0,1.0,5.0,1.0,151,Others,2.3333333333333335,Low Value,Low Risk
287,Female,1950-03-31,Active,Springfield,LA,60004.0,US,2023-08-27 20:38:30,2025-08-29,True,,,,75,878,145,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,3,90.33333333333333,61.0,40.0,0.0,0.0,Desktop,Paid Search,3,0.3333333333333333,,,0,,,1,1,0.0,386.41,142.0,100.0,0.0,,,,,,,,
288,Male,1966-03-06,Active,Buffalo,NY,87474.0,US,2024-06-12 23:46:17,2025-08-19,True,,,,59,588,155,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,17.0,31.0,11.0,0.3333333333333333,0.3333333333333333,Tablet,Organic Search,4,0.25,,,0,,,0,0,,0.0,,,,,,,,,,,
289,Female,1957-04-03,Active,Georgetown,AR,70057.0,US,2015-04-09 20:21:06,2025-07-29,True,,,,68,3940,176,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,1,,3.0,2.0,0.0,0.0,Mobile,Organic Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
290,Female,1955-04-29,Pending,,,,,2025-10-04 05:20:01,1900-01-01,False,,,,70,109,46041,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
291,Male,2000-07-15,Active,Bristol,IA,15344.0,US,2019-07-16 08:09:45,2025-07-04,True,1576.0,1.0,538.49,25,2381,201,25-34,Dormant,Lost,1076.98,1,1076.98,538.49,3,1.5,,,2021-09-28 11:36:02,2021-09-28 11:36:02,,0.0,7,4.0,4,46.5,92.0,7.0,0.0,0.25,Mobile,Organic Search,0,,Credit Card,1576.0,0,0.0,2.5793246163601777,1,1,0.0,492.47,1576.0,100.0,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
292,Male,1976-11-21,Blocked,Reno,NV,,US,2022-01-13 18:56:57,2024-03-16,False,,,,49,1469,676,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,6,45.4,118.0,54.0,0.16666666666666666,0.3333333333333333,Smart TV,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
293,Female,1982-05-01,Active,Tacoma,WA,84678.0,US,2021-12-09 14:31:37,2025-05-15,True,,,,43,1504,251,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,4.0,15.0,1.0,0.0,0.0,Mobile,Paid Search,2,0.5,,,0,,,1,1,0.0,1018.4399999999999,122.0,100.0,0.0,,,,,,,,
294,Male,1993-09-09,Active,Franklin,WI,33755.0,US,2018-07-12 00:39:03,2024-12-25,True,,,,32,2750,392,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.5,6,20.25,70.0,51.0,0.0,0.0,Desktop,Social Media,3,0.0,,,0,,,1,1,0.0,0.0,,100.0,0.0,,,,,,,,
295,Female,1959-01-14,Active,Springfield,ND,10610.0,US,2017-07-17 11:41:40,2025-11-13,True,2618.0,1.0,4986.41,67,3110,69,65 and over,Inactive,Lost,4986.41,1,4986.41,4986.41,5,5.0,,,2018-11-21 07:42:43,2018-11-21 07:42:43,,0.0,1,4.0,7,14.25,70.0,46.0,0.14285714285714285,0.14285714285714285,Smart TV,Social Media,0,,,2618.0,0,0.0,10.388093004963727,1,1,0.0,0.0,,100.0,0.0,1.0,5.0,5.0,155,At Risk,3.6666666666666665,Medium Value,High Risk
296,Other,1954-12-20,Active,Joliet,IL,15451.0,US,2021-11-16 10:29:59,2025-01-22,True,271.0,1.0,1687.81,71,1527,364,65 and over,Dormant,Lost,8439.05,1,8439.05,1687.81,6,1.2,104.05,20.81,2025-04-25 23:07:26,2025-04-25 23:07:26,,0.0,15,4.266666666666667,6,10.5,36.0,23.0,0.0,0.16666666666666666,Mobile,Direct,3,0.0,Credit Card,271.0,0,0.0,17.42515882352941,3,3,0.0,2264.3300000000004,273.5,100.0,0.0,4.0,5.0,3.0,453,Loyal Customers,4.0,High Value,Low Risk
297,Male,1980-01-29,Active,Tucson,AZ,21689.0,US,2019-03-25 02:31:01,2025-04-17,True,,,,46,2494,279,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,4,9.0,18.0,10.0,0.0,0.25,Desktop,Social Media,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
298,Male,1960-04-13,Inactive,Springfield,SC,15928.0,US,2016-02-09 14:11:57,2018-08-05,False,,,,65,3634,2726,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,5,90.5,72.0,13.0,0.0,0.2,Desktop,Paid Search,3,0.0,,,0,,,1,1,0.0,781.15,1170.0,100.0,0.0,,,,,,,,
299,Female,2012-01-08,Active,Chester,ME,47544.0,US,2025-09-11 02:11:34,2025-11-13,True,49.0,2.0,3660.81,14,132,69,Under 18,Inactive,Low Value,10684.109999999999,2,10684.109999999999,2136.8219999999997,11,2.2,,,2025-09-16 02:47:05,2025-12-03 07:09:37,78.0,0.0,8,3.5,5,12.0,43.0,22.0,0.2,0.0,Tablet,Organic Search,3,0.3333333333333333,PayPal,49.0,1,0.0,22.968219999999995,3,2,0.0,3396.44,84.0,66.66666666666666,0.0,5.0,5.0,5.0,555,Champions,5.0,High Value,Low Risk
300,Male,1947-02-01,Inactive,Franklin,AL,54741.0,US,2017-09-17 13:39:23,2022-08-17,False,2654.0,1.0,891.73,79,3048,1253,65 and over,Dormant,Lost,1783.46,1,1783.46,891.73,3,1.5,,,2018-10-16 03:20:57,2018-10-16 03:20:57,,2.0,1,4.0,7,7.6,74.0,34.0,0.0,0.14285714285714285,Desktop,Social Media,4,0.25,Credit Card,2654.0,0,200.0,3.9819859133709987,1,1,0.0,808.29,2655.0,100.0,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
301,Male,1992-04-23,Blocked,Bristol,MN,72800.0,US,2022-03-26 12:18:43,2025-09-08,False,,,,33,1397,135,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,7.5,32.0,12.0,0.0,0.5,Desktop,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
302,Male,1977-06-12,Active,Rockford,IL,57633.0,US,2019-09-21 13:29:46,2025-05-08,True,501.0,1.0,370.67,48,2314,258,45-54,Dormant,Lost,1112.01,1,1112.01,370.67,3,1.0,146.34,48.78,2024-09-07 17:55:08,2024-09-07 17:55:08,,0.0,1,5.0,2,5.0,13.0,8.0,0.0,0.0,Desktop,Paid Search,3,0.3333333333333333,Credit Card,501.0,0,0.0,2.7037012749003986,1,1,0.0,376.39,502.0,100.0,0.0,3.0,5.0,1.0,351,Others,3.0,Medium Value,Low Risk
303,Male,2007-04-17,Active,Denver,CO,11136.0,US,2021-09-29 15:20:39,2025-02-15,True,195.0,1.0,2904.73,18,1575,340,18-24,Dormant,Lost,8714.19,1,8714.19,2904.73,6,2.0,656.9399999999999,218.98,2025-07-10 21:21:18,2025-07-10 21:21:18,,0.0,9,4.0,5,6.333333333333333,37.0,5.0,0.2,0.2,Mobile,Social Media,2,0.0,PayPal,195.0,0,0.0,18.032461632653064,2,2,0.0,2923.1299999999997,195.0,100.0,0.0,4.0,5.0,4.0,454,Champions,4.333333333333333,High Value,Low Risk
304,Female,1949-09-30,Active,Bristol,AK,98049.0,US,2023-06-23 01:08:56,2025-06-12,True,734.0,1.0,1344.16,76,943,223,65 and over,Dormant,Lost,2688.32,1,2688.32,1344.16,3,1.5,,,2024-01-18 00:17:28,2024-01-18 00:17:28,,0.0,2,4.0,2,40.0,62.0,7.0,0.0,0.5,Mobile,Organic Search,3,0.0,Apple Pay,734.0,0,0.0,5.8310617687074835,4,3,0.0,5346.93,650.75,75.0,0.0,3.0,5.0,3.0,353,Loyal Customers,3.6666666666666665,Medium Value,Low Risk
305,Female,1996-10-30,Inactive,Bristol,KY,66747.0,US,2024-12-28 18:26:10,2025-07-03,False,,,,29,389,202,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,3.0,12.0,2.0,0.0,0.0,Desktop,Direct,2,0.0,,,0,,,1,1,0.0,937.33,292.0,100.0,0.0,,,,,,,,
306,Other,2000-10-22,Closed,San Francisco,CA,84961.0,US,2025-03-30 10:55:32,2025-04-28,False,,,,25,297,268,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,0,,,,,,,,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
307,Female,1957-09-24,Active,Riverside,DE,34667.0,US,2020-04-05 09:46:43,2025-02-24,True,,,,68,2117,331,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,4,3.5,2,80.0,34.0,4.0,0.0,0.0,Desktop,Social Media,1,1.0,,,0,,,4,3,0.0,2899.0000000000005,478.5,75.0,0.0,,,,,,,,
308,Female,1985-05-08,Active,Montreal,QC,,CA,2018-11-10 23:03:39,2025-05-19,True,,,,40,2629,247,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,5,10.25,42.0,24.0,0.2,0.0,Mobile,Social Media,2,0.0,,,0,,,2,1,0.0,0.0,2042.0,50.0,0.0,,,,,,,,
309,Female,1942-07-06,Active,North Las Vegas,NV,30948.0,US,2019-05-22 15:09:17,2025-07-05,True,,,,83,2436,200,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,3,3.6666666666666665,6,7.0,35.0,11.0,0.0,0.16666666666666666,Tablet,Paid Search,3,0.6666666666666666,,,0,,,3,2,0.0,3243.46,1137.0,66.66666666666666,0.0,,,,,,,,
310,Prefer Not To Say,1961-07-30,Inactive,Franklin,NT,,CA,2022-12-10 18:39:15,2024-05-04,False,,,,64,1138,627,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,0,,,,,,,,3,0.0,,,0,,,1,1,0.0,1073.15,866.0,100.0,0.0,,,,,,,,
311,Male,2003-11-24,Inactive,Franklin,NJ,68547.0,US,2017-01-03 09:16:13,2018-08-16,False,409.0,1.0,438.62,22,3305,2715,18-24,Dormant,Lost,877.24,1,877.24,438.62,4,2.0,168.04,84.02,2024-12-08 10:58:29,2024-12-08 10:58:29,,0.0,6,4.166666666666667,1,4.0,14.0,11.0,0.0,1.0,Mobile,Paid Search,0,,Credit Card,409.0,0,0.0,2.252040975609756,3,3,0.0,1811.5700000000002,411.5,100.0,0.0,4.0,5.0,1.0,451,New Customers,3.3333333333333335,Medium Value,Low Risk
312,Male,1990-05-24,Blocked,Lowell,MA,84518.0,US,2015-04-15 20:27:41,2018-12-02,False,,,,35,3934,2607,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,2,5.0,28.0,18.0,0.5,0.0,Desktop,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
313,Male,1998-08-15,Active,Clinton,AR,72743.0,US,2023-11-09 12:44:09,2025-03-19,True,,,,27,804,308,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,3,13.0,25.0,5.0,0.0,0.3333333333333333,Mobile,Paid Search,0,,,,0,,,1,0,0.0,0.0,,0.0,0.0,,,,,,,,
314,Male,1981-01-04,Active,Clinton,VT,87759.0,US,2021-10-07 20:42:32,2025-06-01,True,,,,45,1567,234,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,20.5,53.0,20.0,0.0,0.25,Tablet,Email,2,0.0,,,0,,,2,0,0.0,0.0,133.0,0.0,0.0,,,,,,,,
315,Male,1955-05-08,Active,Springfield,MD,25738.0,US,2016-02-03 01:23:13,2025-01-28,True,,,,70,3640,358,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,6.5,38.0,20.0,0.0,0.2,Desktop,Paid Search,2,0.0,,,0,,,1,0,0.0,0.0,316.0,0.0,0.0,,,,,,,,
316,Male,1946-11-20,Inactive,Madison,SK,,CA,2019-06-17 21:24:01,2019-11-17,False,,,,79,2410,2257,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,11.0,25.0,17.0,0.0,0.3333333333333333,Mobile,Paid Search,1,0.0,,,0,,,1,0,0.0,0.0,,0.0,0.0,,,,,,,,
317,Female,1997-02-12,Active,London,ON,,CA,2016-08-17 19:21:34,2025-02-05,True,242.0,1.0,1762.13,28,3444,350,25-34,Dormant,Lost,1762.13,1,1762.13,1762.13,5,5.0,,,2025-05-24 06:12:07,2025-05-24 06:12:07,,0.0,8,3.0,3,182.0,29.0,14.0,0.0,0.0,Mobile,Referral,1,0.0,Credit Card,242.0,0,0.0,4.088869053497943,3,3,0.0,674.29,243.33333333333334,100.0,0.0,4.0,5.0,3.0,453,Loyal Customers,4.0,High Value,Low Risk
318,Male,1957-12-08,Inactive,Salem,WI,49696.0,US,2023-01-12 00:57:50,2025-11-10,False,,,,68,1105,72,65 and over,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,3,,10.0,5.0,0.0,0.6666666666666666,Desktop,Social Media,3,0.0,,,0,,,2,1,0.0,493.47999999999996,942.5,50.0,0.0,,,,,,,,
319,Female,1974-09-04,Active,Chester,NT,,CA,2017-05-03 09:27:39,2025-02-27,True,,,,51,3185,328,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,5,9.75,63.0,19.0,0.0,0.2,Desktop,Display Ads,0,,,,0,,,1,1,0.0,136.68,327.0,100.0,0.0,,,,,,,,
320,Female,1945-05-30,Active,Bristol,NM,42642.0,US,2017-11-03 18:07:44,2025-04-05,True,,,,80,3001,291,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,5.0,2,,7.0,,0.0,0.0,Tablet,Direct,1,0.0,,,0,,,1,0,0.0,0.0,1567.0,0.0,0.0,,,,,,,,
321,Male,1991-01-14,Active,Joliet,IL,96489.0,US,2022-11-15 13:04:04,2025-11-10,True,,,,35,1163,72,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,3,4.666666666666667,3,4.0,10.0,1.0,0.0,0.0,Mobile,Paid Search,3,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
322,Female,1978-02-19,Active,Clinton,RI,26688.0,US,2024-06-01 20:23:14,2025-08-13,True,,,,47,599,161,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,2,3.0,3,14.333333333333334,72.0,4.0,0.3333333333333333,0.0,Mobile,Organic Search,2,0.5,,,0,,,0,0,,0.0,,,,,,,,,,,
323,Male,1971-09-04,Inactive,San Diego,CA,92460.0,US,2018-05-28 17:38:20,2021-11-11,False,,,,54,2795,1532,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,7,6.0,36.0,15.0,0.14285714285714285,0.42857142857142855,Desktop,Referral,0,,,,0,,,2,1,0.0,2260.89,1784.0,50.0,0.0,,,,,,,,
324,Male,1971-04-23,Inactive,Grand Rapids,MI,43387.0,US,2017-01-19 20:51:31,2021-04-04,False,,,,54,3289,1753,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,1,3.0,7,36.0,217.0,70.0,0.0,0.14285714285714285,Desktop,Paid Search,1,1.0,,,0,,,1,1,0.0,421.47,1812.0,100.0,0.0,,,,,,,,
325,Male,1996-07-05,Active,Springfield,SC,31023.0,US,2021-10-08 18:48:17,2025-03-18,True,,,,29,1566,309,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,3,93.0,25.0,8.0,0.0,0.0,Tablet,Email,5,0.6,,,0,,,3,0,0.0,0.0,1252.3333333333333,0.0,0.0,,,,,,,,
326,Female,1981-01-24,Active,Salem,NU,,CA,2017-05-24 07:06:54,2025-11-13,True,1269.0,1.0,1435.18,45,3164,69,45-54,Inactive,Lost,2870.36,1,2870.36,1435.18,4,2.0,,,2022-08-01 04:39:20,2022-08-01 04:39:20,,0.0,1,4.0,5,20.666666666666668,75.0,46.0,0.0,0.0,Desktop,Organic Search,1,0.0,Gift Card,1269.0,0,0.0,6.172216062992127,2,2,0.0,1295.6399999999999,1269.0,100.0,0.0,2.0,5.0,3.0,253,At Risk,3.3333333333333335,Medium Value,High Risk
327,Female,1943-01-01,Active,Franklin,NU,,CA,2019-05-12 18:22:23,2025-06-12,True,,,,83,2446,223,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,1,2.0,2,18.5,25.0,14.0,0.0,0.0,Tablet,Social Media,5,0.2,,,0,,,0,0,,0.0,,,,,,,,,,,
328,Female,2005-12-03,Active,Springfield,HI,71481.0,US,2020-12-01 04:34:59,2025-09-20,True,,,,20,1877,123,18-24,Dormant,,0.0,0,0.0,,0,,,,,,,,1,4.0,5,23.6,84.0,16.0,0.0,0.6,Mobile,Direct,2,1.0,,,0,,,1,0,0.0,0.0,101.0,0.0,0.0,,,,,,,,
329,Female,2008-04-07,Active,Madison,MO,58971.0,US,2023-07-12 08:33:59,2025-05-30,True,663.0,1.0,2465.75,17,924,236,Under 18,Dormant,Lost,4931.5,1,4931.5,2465.75,5,2.5,,,2024-03-29 06:12:11,2024-03-29 06:12:11,,0.0,0,,2,3.5,25.0,15.0,0.0,1.0,Mobile,Social Media,2,0.5,Credit Card,663.0,0,0.0,10.32324096385542,1,1,0.0,2323.06,664.0,100.0,0.0,3.0,5.0,4.0,354,Loyal Customers,4.0,High Value,Low Risk
330,Male,1982-10-10,Active,Georgetown,AR,70960.0,US,2019-03-02 06:29:08,2025-05-26,True,,,,43,2517,240,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,83.33333333333333,64.0,43.0,0.0,0.0,Smart TV,Paid Search,4,0.0,,,0,,,1,1,0.0,533.88,2137.0,100.0,0.0,,,,,,,,
331,Female,1987-02-24,Inactive,Augusta,GA,35733.0,US,2015-05-29 21:49:35,2023-07-31,False,,,,38,3890,905,35-44,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,4,34.0,32.0,18.0,0.0,0.25,Mobile,Paid Search,1,0.0,,,0,,,0,0,,0.0,,,,,,,,,,,
332,Prefer Not To Say,1964-11-10,Active,Georgetown,NJ,90844.0,US,2023-02-26 15:50:04,2025-09-04,True,526.0,1.0,2270.66,61,1060,139,55-64,Dormant,Lost,6811.98,1,6811.98,2270.66,5,1.6666666666666667,394.38,131.46,2024-08-13 03:08:47,2024-08-13 03:08:47,,0.0,1,5.0,0,,,,,,,,0,,Credit Card,526.0,0,0.0,14.099861328273244,2,1,0.0,2106.59,635.5,50.0,0.0,3.0,5.0,4.0,354,Loyal Customers,4.0,High Value,Low Risk
333,Female,1954-10-15,Active,Georgetown,WY,17458.0,US,2025-05-21 03:44:34,2025-08-17,True,77.0,1.0,4710.52,71,245,157,65 and over,Dormant,Uncategorized,9421.04,1,9421.04,4710.52,3,1.5,,,2025-11-05 01:48:09,2025-11-05 01:48:09,,0.0,10,4.3,3,12.0,29.0,16.0,0.0,0.0,Tablet,Social Media,1,0.0,Gift Card,77.0,0,0.0,19.754900512820516,2,1,0.0,4293.11,77.0,50.0,0.0,5.0,5.0,5.0,555,Champions,5.0,High Value,Low Risk
334,Female,1993-05-01,Active,Sacramento,CA,89451.0,US,2015-12-04 01:39:00,2025-09-17,True,,,,32,3701,126,25-34,Dormant,,0.0,0,0.0,,0,,,,,,,,2,4.5,6,77.5,95.0,29.0,0.0,0.16666666666666666,Tablet,Social Media,3,0.0,,,0,,,2,2,0.0,2574.6,1833.0,100.0,0.0,,,,,,,,
335,Male,1968-10-15,Closed,Georgetown,WY,51936.0,US,2022-06-21 10:13:15,2025-01-20,False,,,,57,1310,366,55-64,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,26.0,44.0,3.0,0.0,0.0,Mobile,Organic Search,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
336,Male,2000-02-07,Blocked,Madison,HI,64499.0,US,2025-11-02 12:50:45,2025-11-23,False,,,,25,80,59,25-34,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,3,9.0,27.0,5.0,0.0,0.0,Mobile,Direct,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
337,Female,1959-02-19,Blocked,Springfield,YT,,CA,2017-05-14 04:21:43,2024-10-02,False,,,,66,3174,476,65 and over,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,3,5.666666666666667,25.0,6.0,0.0,0.0,Desktop,Social Media,0,,,,0,,,0,0,,0.0,,,,,,,,,,,
338,Male,1944-09-04,Active,Madison,WY,88675.0,US,2017-06-27 14:15:25,2025-12-24,True,754.0,1.0,353.59,81,3130,28,65 and over,Active,Lost,353.59,1,353.59,353.59,3,3.0,,,2023-12-29 10:26:14,2023-12-29 10:26:14,,0.0,4,3.5,4,9.0,41.0,24.0,0.0,0.25,Mobile,Paid Search,0,,PayPal,754.0,0,0.0,1.160160132450331,4,2,0.0,2291.34,1450.75,50.0,0.0,3.0,5.0,1.0,351,Others,3.0,Medium Value,Low Risk
339,Male,2006-08-15,Active,Madison,WI,50565.0,US,2022-07-04 05:42:18,2025-01-15,True,1033.0,1.0,506.77,19,1297,371,18-24,Dormant,Lost,506.77,1,506.77,506.77,1,1.0,,,2023-03-25 16:35:55,2023-03-25 16:35:55,,0.0,1,4.0,5,20.666666666666668,36.0,17.0,0.2,0.0,Wearable,Paid Search,2,0.0,Credit Card,1033.0,0,0.0,1.4522247195357834,2,2,0.0,3331.7300000000005,738.5,100.0,0.0,2.0,5.0,1.0,251,Others,2.6666666666666665,Low Value,Low Risk
340,Male,1977-02-22,Active,Salem,NJ,52233.0,US,2017-05-19 05:12:39,2025-02-01,True,,,,48,3169,354,45-54,Dormant,,0.0,0,0.0,,0,,,,,,,,0,,1,,4.0,3.0,0.0,1.0,Mobile,Referral,2,1.0,,,0,,,0,0,,0.0,,,,,,,,,,,
341,Female,1990-07-11,Active,Madison,SK,,CA,2023-02-21 10:07:39,2025-12-09,True,,,,35,1065,43,35-44,Inactive,,0.0,0,0.0,,0,,,,,,,,0,,5,16.0,52.0,31.0,0.0,0.2,Smart TV,Paid Search,3,0.0,,,0,,,1,1,0.0,361.94,197.0,100.0,0.0,,,,,,,,
342,Female,1961-10-23,Active,Salem,CT,15339.0,US,2015-07-21 08:19:53,2025-03-19,True,2844.0,1.0,1071.24,64,3837,308,55-64,Dormant,Lost,2142.48,1,2142.48,1071.24,3,1.5,,,2018-04-09 09:41:23,2018-04-09 09:41:23,,0.0,7,4.0,2,8.0,15.0,6.0,0.5,0.0,Desktop,Direct,4,0.0,Credit Card,2844.0,0,0.0,4.699019753954306,2,1,0.0,978.66,3285.0,50.0,0.0,1.0,5.0,2.0,152,Hibernating,2.6666666666666665,Low Value,High Risk
