inventory_id,product_id,supplier_id,stock_quantity,reserved_quantity,minimum_stock_level,last_restocked_date,storage_cost
7171,4361,352,0,0,5,2025-08-05,0.29
7682,4669,101,0,0,21,2025-08-05,0.76
7834,4758,485,0,0,24,2025-01-15,3.01
7928,4817,5,130,16,11,2025-10-05,3.93
8256,3039,1,0,0,28,2025-06-24,0.69
8277,614,42,0,0,9,2025-04-24,0.69
8377,3303,77,90,23,9,2025-08-20,23.94
8432,2586,81,0,0,5,2025-07-17,3.14
8616,1296,422,300,44,18,2025-07-27,4.09
8622,642,235,18,8,0,2025-08-27,2.77
8697,705,398,1,0,0,2025-08-04,7.98
8876,39,356,480,9,5,2025-11-27,3.41
8922,2677,141,0,0,30,2025-07-02,1.23
8991,3902,350,74,74,6,2025-09-21,3.69
9111,3214,43,169,4,10,2025-12-16,4.01
9505,2195,307,181,16,16,2025-10-08,0.96
9796,2155,256,12,2,14,2025-10-21,0.83
9973,4775,41,20,2,0,2025-10-20,5.7
10108,3261,174,66,10,5,2025-09-26,10.66
11095,784,299,444,7,9,2025-08-08,1.17
11186,744,375,426,3,16,2025-09-15,17.48
11408,3687,420,0,0,19,2025-03-20,41.19
11437,2311,303,330,33,11,2025-10-09,1.27
10430,2319,239,244,21,20,2025-08-27,0.84
94,56,187,201,13,27,2025-12-20,9.97
157,99,292,160,37,15,2025-07-19,2.7
306,186,442,3,0,21,2025-10-18,14.16
309,187,84,360,37,27,2025-12-22,5.58
599,361,301,0,0,10,2025-08-04,0.29
1776,1098,168,277,27,16,2025-07-05,0.39
1913,1181,242,7,3,0,2025-08-19,1.86
2685,1647,384,493,12,18,2025-10-04,10.25
2697,1654,96,388,9,9,2025-06-30,5.94
2835,1739,295,7,2,0,2025-09-20,0.39
2851,1750,123,0,0,22,2025-03-29,6.72
2949,1806,18,0,0,18,2025-04-27,3.99
3025,1857,233,4,3,0,2025-09-06,11.09
3037,1866,461,345,5,29,2025-07-22,17.15
3545,2163,289,395,24,10,2025-11-20,17.89
3785,2316,142,222,24,25,2025-10-26,1.77
4132,2517,61,149,1,8,2025-11-17,0.98
4217,2574,346,125,21,24,2025-07-13,1.87
4294,2622,109,6,1,21,2025-08-25,38.91
4622,2829,452,0,0,5,2025-01-22,6.34
4677,2860,373,347,23,20,2025-10-23,5.89
4831,2951,134,352,1,5,2025-08-22,3.2
4986,3043,73,437,8,19,2025-11-25,3.26
5240,3200,375,0,0,12,2025-06-22,0.19
5443,3327,339,0,0,9,2025-09-30,1.82
5802,3542,491,0,0,13,2025-09-17,12.69
5906,3605,383,441,38,26,2025-09-22,7.56
6356,3875,166,0,0,6,2025-09-01,5.49
6407,3904,342,341,41,20,2025-12-05,2.06
6801,4146,325,0,0,7,2025-08-22,5.51
6824,4157,131,18,8,0,2025-09-26,0.61
6830,4162,83,0,0,29,2025-06-01,11.6
6963,4240,357,101,21,23,2025-08-23,25.3
7109,4325,392,6,0,0,2025-07-23,4.6
7540,4580,471,344,36,14,2025-11-23,4.03
7622,4633,308,4,3,8,2025-07-20,2.92
7656,4653,215,0,0,26,2025-05-18,2.12
7923,4814,367,0,0,28,2025-07-30,2.3
7933,4820,486,236,50,15,2025-10-24,3.73
8143,4939,372,0,0,23,2025-10-15,2.25
8316,709,282,94,38,29,2025-10-01,0.52
8628,3705,70,0,0,25,2025-10-27,4.72
8925,1611,467,6,2,24,2025-12-10,16.23
9003,4213,424,5,0,0,2025-07-10,30.88
9052,2819,408,399,12,6,2025-10-26,6.19
9121,3043,280,40,13,24,2025-07-28,2.29
9154,1887,407,80,24,13,2025-07-31,0.38
9255,203,126,15,2,8,2025-11-15,5.16
9260,1714,372,14,3,23,2025-10-19,5.36
9615,4767,132,171,36,21,2025-07-08,2.19
9982,3173,369,381,18,27,2025-10-03,4.28
9998,558,271,131,1,24,2025-08-10,5.89
10062,2106,285,0,0,28,2025-01-14,2.5
10286,1946,62,471,33,21,2025-10-02,0.33
10395,2848,491,0,0,0,2025-05-27,28.25
10397,2698,475,184,14,21,2025-11-06,8.98
10440,3690,406,9,2,24,2025-11-14,9.37
10718,865,275,0,0,29,2025-01-16,2.37
10766,2283,280,6,2,26,2025-08-11,6.23
10953,2120,262,0,0,12,2025-03-08,2.23
11025,3815,497,10,5,5,2025-09-27,6.57
11045,545,186,14,2,16,2025-12-21,11.2
11135,4178,177,8,3,12,2025-10-28,4.7
11476,4497,25,4,2,0,2025-08-23,44.0
11554,2463,193,327,29,6,2025-11-17,1.39
11588,76,477,13,0,0,2025-11-03,0.28
11624,1396,441,42,7,8,2025-12-14,20.57
11708,1475,346,7,2,9,2025-08-11,2.56
11770,4299,315,436,6,27,2025-10-12,7.53
11782,3715,141,163,16,19,2025-11-17,3.13
11896,2084,236,289,47,19,2025-10-29,1.94
11937,4750,85,225,23,15,2025-09-27,0.35
191,118,153,11,0,0,2025-11-14,4.49
402,242,247,0,0,29,2025-04-16,2.8
759,465,261,8,4,0,2025-07-17,2.06
791,483,379,261,49,30,2025-10-20,0.85
793,484,139,18,5,0,2025-08-02,7.07
970,592,108,6,2,28,2025-08-07,1.53
1173,717,337,5,5,0,2025-09-15,1.78
1310,801,127,0,0,19,2025-10-21,3.04
2398,1468,302,11,1,0,2025-12-22,3.08
2473,1518,411,5,0,22,2025-11-08,1.42
2521,1550,38,17,5,0,2025-10-12,17.2
2710,1663,27,391,6,20,2025-09-04,7.35
3405,2084,58,375,30,30,2025-09-06,0.88
3627,2214,314,2,1,0,2025-09-27,21.52
3671,2247,90,0,0,12,2025-07-01,3.77
3814,2334,204,146,5,16,2025-09-28,3.91
3821,2337,456,279,16,29,2025-12-01,2.23
4477,2734,463,382,38,14,2025-12-08,0.57
4484,2738,37,67,6,9,2025-12-13,3.54
4513,2756,421,0,0,7,2025-11-04,0.54
5050,3086,393,241,34,7,2025-08-24,0.21
5297,3235,21,318,3,18,2025-12-20,3.35
5390,3296,260,431,13,16,2025-12-05,0.64
5554,3393,99,222,50,16,2025-11-05,1.35
6120,3733,457,0,0,14,2025-08-23,15.39
6392,3894,56,434,30,14,2025-10-10,3.84
6941,4230,268,0,0,14,2025-02-17,1.66
7031,4282,75,2,2,0,2025-10-17,4.81
7122,4331,171,3,0,6,2025-09-18,0.67
7184,4370,30,46,9,28,2025-09-06,3.57
7319,4449,266,37,2,13,2025-10-02,0.28
7506,4562,300,127,23,9,2025-10-03,2.21
7515,4567,278,0,0,15,2025-11-24,0.41
7638,4643,331,0,0,11,2025-03-19,1.73
7894,4794,80,15,3,0,2025-09-01,4.93
8167,4951,494,478,2,30,2025-11-01,3.88
8313,1976,452,77,19,7,2025-07-26,5.33
8326,1047,233,20,6,0,2025-11-17,15.81
8344,1155,56,0,0,7,2025-05-28,2.47
8554,3948,367,317,7,10,2025-07-07,49.54
8736,2351,295,93,0,25,2025-11-02,8.35
9060,526,420,0,0,9,2025-08-26,41.37
9318,501,240,282,43,27,2025-09-16,12.33
9355,2680,391,343,8,27,2025-08-27,23.64
9536,2794,406,484,34,21,2025-10-10,5.66
9933,2719,207,14,1,0,2025-11-14,1.94
10002,2582,413,6,2,13,2025-12-09,9.88
10010,2843,205,0,0,15,2025-02-19,9.44
10172,905,138,2,0,11,2025-08-05,7.84
10771,3523,33,224,5,15,2025-11-26,3.05
10830,329,425,0,0,6,2025-04-18,24.19
11101,3570,122,5,2,6,2025-09-04,8.07
11112,4073,368,11,2,0,2025-11-11,10.96
11285,4329,401,177,37,11,2025-08-27,1.62
11519,1919,7,254,21,6,2025-11-10,0.81
11271,2738,107,270,24,21,2025-08-23,6.52
112,68,31,119,37,30,2025-09-20,11.31
231,142,404,456,10,19,2025-08-22,4.97
399,240,202,214,44,24,2025-10-14,12.63
447,269,312,0,0,7,2025-02-16,1.64
495,297,64,12,4,0,2025-11-02,1.14
555,336,423,0,0,10,2025-08-12,6.6
945,576,223,19,2,0,2025-10-07,5.63
1396,855,416,250,34,24,2025-10-16,2.39
1471,905,12,5,1,5,2025-09-13,6.07
1869,1156,22,0,0,6,2025-08-27,1.12
1994,1229,151,0,0,18,2025-09-15,1.42
2027,1247,242,303,27,16,2025-08-09,2.15
2166,1331,17,0,0,24,2025-07-08,1.33
2301,1416,275,9,1,0,2025-07-10,2.77
2378,1458,43,0,0,28,2025-04-26,12.53
2501,1536,458,98,27,18,2025-07-25,20.78
2596,1598,267,47,47,7,2025-08-28,0.19
2770,1699,44,0,0,8,2025-01-20,0.37
2801,1719,401,83,21,19,2025-09-04,19.45
3048,1871,189,350,46,24,2025-07-11,5.3
3238,1978,461,116,14,25,2025-11-13,8.63
3439,2103,359,369,42,19,2025-08-10,3.66
3624,2213,362,436,46,11,2025-08-03,13.77
3942,2400,240,0,0,13,2025-11-22,0.64
4678,2860,280,384,17,17,2025-08-28,9.01
4681,2862,462,135,2,28,2025-07-31,11.06
4939,3016,185,15,4,0,2025-12-15,9.75
5038,3078,11,118,34,28,2025-11-22,13.89
5156,3147,8,125,27,25,2025-12-09,4.63
5164,3153,126,9,1,6,2025-10-22,3.35
5380,3289,274,3,0,16,2025-09-09,9.29
5755,3515,170,15,4,0,2025-11-11,26.96
5863,3580,66,457,1,22,2025-07-17,14.49
5893,3599,326,0,0,5,2025-11-14,2.26
6713,4093,453,381,39,22,2025-08-22,6.75
6859,4178,397,294,4,21,2025-07-17,3.06
7087,4312,148,231,44,11,2025-11-17,1.79
7468,4538,367,80,37,9,2025-12-12,5.94
7792,4731,32,473,27,13,2025-10-24,2.72
8248,323,134,7,2,0,2025-10-31,0.5
8254,4682,351,192,48,9,2025-11-25,23.51
8612,3962,498,474,28,26,2025-10-23,5.5
8926,3780,423,289,4,10,2025-12-03,7.46
8974,55,408,0,0,5,2025-05-13,24.22
9163,1153,8,373,7,16,2025-11-23,2.93
9239,1660,336,479,33,17,2025-11-17,5.63
9394,4857,27,374,29,6,2025-09-29,2.47
9641,4825,290,0,0,19,2025-03-12,0.29
9792,485,260,8,1,29,2025-11-08,4.6
9845,1149,416,336,35,13,2025-07-30,13.74
10325,4680,480,40,1,10,2025-12-16,3.18
10346,1949,472,310,20,28,2025-09-08,2.26
10413,3197,131,451,32,30,2025-08-14,8.02
10421,4937,227,3,2,0,2025-10-26,0.73
10528,2223,163,0,0,24,2025-08-05,2.45
10597,1547,362,64,28,7,2025-12-07,4.9
11114,2878,177,6,3,12,2025-11-02,2.57
11281,384,287,0,0,20,2025-02-20,8.92
11371,796,403,0,0,9,2025-06-24,23.44
11986,4143,86,3,2,12,2025-07-01,1.37
172,109,3,261,23,25,2025-07-08,56.79
245,149,196,0,0,9,2025-07-22,0.5
320,192,388,0,0,26,2025-01-04,42.73
404,243,164,84,23,13,2025-11-06,1.05
426,256,189,8,4,10,2025-09-28,2.42
528,318,97,0,0,19,2025-10-01,22.67
989,602,485,2,0,27,2025-09-15,20.74
1069,649,289,442,35,26,2025-10-05,12.67
1273,777,331,372,14,19,2025-11-28,1.23
1339,821,239,0,0,12,2025-07-10,1.23
1740,1078,214,1,1,27,2025-09-27,2.02
1840,1139,188,341,31,27,2025-06-28,21.27
1886,1164,401,252,13,30,2025-07-04,1.68
2056,1262,32,317,15,17,2025-10-01,24.91
2220,1363,478,152,44,17,2025-12-05,2.01
2600,1599,325,14,6,0,2025-11-26,15.42
2727,1673,13,221,26,30,2025-11-01,13.08
3070,1885,201,466,45,11,2025-09-16,8.09
3676,2250,39,0,0,13,2025-10-26,6.2
3889,2372,175,0,0,21,2025-01-13,15.49
3892,2373,356,255,6,18,2025-11-02,0.41
4449,2717,195,257,23,22,2025-10-28,56.79
4630,2834,84,490,0,12,2025-08-31,18.45
4640,2839,42,148,8,6,2025-09-18,9.58
4783,2919,21,0,0,15,2025-05-09,0.79
4960,3027,477,323,8,19,2025-10-10,9.24
5226,3192,372,145,35,6,2025-10-19,2.26
5341,3266,167,0,0,23,2025-06-20,1.49
5381,3289,303,0,0,9,2025-03-19,8.31
5522,3374,286,336,5,30,2025-11-18,10.69
5568,3400,433,455,33,23,2025-12-19,9.05
5670,3463,283,0,0,17,2025-09-25,5.4
6564,3996,481,226,34,9,2025-08-11,3.38
6570,4000,277,166,40,12,2025-12-03,3.41
7074,4304,13,199,46,23,2025-10-30,20.09
7127,4334,171,476,45,24,2025-07-01,3.54
7252,4410,359,10,5,28,2025-07-21,0.96
7330,4455,27,0,0,26,2025-05-12,28.02
7428,4513,303,0,0,30,2025-07-11,20.51
7429,4514,38,9,2,0,2025-08-21,1.27
7800,4737,275,186,9,26,2025-07-22,18.19
7946,4826,1,359,30,10,2025-11-16,4.63
8293,875,68,40,16,13,2025-11-06,0.96
8378,384,436,0,0,6,2025-09-12,8.86
8792,820,219,478,11,24,2025-09-27,4.35
9196,3902,429,1,1,18,2025-06-29,3.71
9396,1055,437,16,3,0,2025-07-29,8.37
9447,287,468,466,32,15,2025-11-27,10.58
9467,2528,452,146,45,23,2025-08-21,10.08
9968,2451,346,447,11,20,2025-09-12,7.44
10542,3600,500,486,23,9,2025-12-12,3.3
10563,2935,139,0,0,15,2025-08-25,14.64
10689,1729,179,354,41,16,2025-11-28,6.19
11140,2791,117,309,37,18,2025-06-30,16.65
11812,1574,168,0,0,9,2025-04-04,7.29
11964,4597,350,496,40,17,2025-10-14,1.15
217,132,462,152,40,11,2025-10-29,5.15
253,154,337,221,50,9,2025-09-19,1.98
706,427,102,0,0,16,2025-03-05,25.56
1341,821,283,0,0,26,2025-08-23,0.41
1513,934,426,18,3,0,2025-10-21,1.73
1807,1118,37,245,19,21,2025-08-30,16.39
1843,1140,474,0,0,24,2025-04-30,3.63
2088,1282,416,0,0,8,2025-04-22,5.41
2169,1333,438,0,0,16,2025-08-08,2.47
2181,1343,433,0,0,24,2025-03-22,0.86
2549,1568,314,90,1,17,2025-07-23,7.33
2724,1671,160,0,0,9,2025-06-22,6.85
2757,1692,457,222,4,14,2025-07-04,2.06
3132,1919,454,302,11,10,2025-10-05,2.91
3162,1935,372,0,0,13,2025-06-17,7.95
3168,1939,210,0,0,7,2025-08-31,35.0
3417,2089,119,475,38,27,2025-08-06,4.39
3505,2143,293,24,4,20,2025-11-26,11.33
3760,2301,159,45,2,13,2025-10-11,1.83
3782,2314,457,299,49,11,2025-07-25,2.0
4127,2516,21,0,0,13,2025-07-24,1.71
4489,2741,178,18,1,0,2025-12-02,6.26
4508,2753,341,239,50,21,2025-09-26,0.13
4802,2932,243,187,16,20,2025-09-29,4.43
4862,2970,500,256,41,10,2025-11-23,36.17
4968,3031,317,18,6,0,2025-07-02,1.13
5475,3344,233,403,47,28,2025-12-23,2.22
5661,3458,271,274,5,25,2025-08-08,3.8
6155,3753,456,487,39,28,2025-10-23,6.29
6366,3879,367,46,0,5,2025-10-05,3.23
6626,4038,479,26,3,8,2025-12-22,5.63
6732,4103,205,497,50,16,2025-09-02,1.27
6736,4106,326,286,20,12,2025-07-06,40.17
7016,4273,294,177,44,15,2025-07-05,27.86
7069,4302,330,0,0,18,2025-04-11,2.23
7232,4400,272,57,25,12,2025-10-17,29.19
7419,4508,394,5,0,6,2025-09-24,29.21
7867,4775,251,1,1,0,2025-07-20,2.5
7919,4811,430,158,48,29,2025-09-03,0.36
7926,4816,192,0,0,0,2025-10-04,6.99
8400,849,460,6,1,0,2025-08-31,9.58
8406,4706,304,234,40,11,2025-10-06,2.33
9248,3475,486,1,1,0,2025-11-25,1.55
9633,3041,123,19,4,0,2025-10-19,2.52
9634,4598,316,281,6,12,2025-07-31,0.97
9682,378,144,164,8,20,2025-09-04,31.07
9726,3101,422,362,17,23,2025-07-06,3.8
9782,4180,407,226,37,13,2025-12-06,5.4
9789,1656,213,109,4,8,2025-12-19,17.45
10006,2852,103,4,1,0,2025-09-21,0.31
10722,3846,492,28,8,21,2025-09-02,17.79
11079,632,219,0,0,11,2025-02-02,6.25
427,256,474,462,34,19,2025-10-31,2.01
472,281,109,0,0,23,2025-10-09,0.55
854,521,68,7,3,11,2025-06-30,8.63
1978,1219,107,204,20,21,2025-10-07,5.95
2141,1316,177,450,42,6,2025-08-27,1.99
2436,1493,196,139,14,19,2025-07-13,4.67
2477,1520,78,0,0,16,2025-01-25,5.43
2808,1723,283,453,4,29,2025-07-22,0.68
2912,1788,170,6,0,20,2025-11-05,1.84
2965,1819,311,33,12,16,2025-08-03,4.23
3266,1996,55,20,7,0,2025-11-18,3.93
3393,2079,241,174,25,19,2025-08-21,5.63
3435,2102,337,0,0,13,2025-09-02,1.29
3568,2180,216,363,35,20,2025-11-30,3.92
3672,2247,300,0,0,22,2025-10-26,2.77
3747,2293,101,176,13,13,2025-08-29,19.83
4072,2479,471,332,32,30,2025-07-19,34.1
4206,2567,446,495,0,13,2025-10-18,4.0
4234,2584,350,20,9,0,2025-10-08,1.33
4296,2623,24,139,24,18,2025-07-13,6.23
4351,2658,230,0,0,13,2025-06-13,1.36
4511,2755,154,93,17,11,2025-09-28,14.07
5087,3108,478,18,6,0,2025-12-01,4.33
5221,3188,132,9,3,8,2025-09-10,0.34
5287,3228,230,91,37,24,2025-09-04,4.75
5441,3325,159,361,6,6,2025-10-04,11.67
5455,3332,76,96,2,24,2025-07-17,1.21
5467,3339,129,268,22,15,2025-07-11,1.38
5484,3350,449,67,18,26,2025-09-20,4.7
5506,3366,206,132,11,18,2025-08-17,9.14
6144,3748,197,0,0,26,2025-11-03,1.31
7081,4309,344,469,33,11,2025-09-08,5.32
7381,4487,82,0,0,29,2025-06-01,30.44
7573,4605,334,66,3,7,2025-10-20,0.33
7785,4726,42,458,48,10,2025-07-19,4.32
7961,4833,335,42,19,11,2025-08-18,7.09
8043,4882,158,440,23,19,2025-08-26,3.96
8296,4920,380,18,4,0,2025-08-16,2.71
8576,232,490,440,6,30,2025-06-28,8.07
8596,2340,34,127,31,6,2025-08-26,1.87
8791,931,227,9,0,0,2025-10-17,0.78
9033,4543,452,441,26,21,2025-12-11,1.66
9240,3513,155,0,0,20,2025-07-21,1.72
9586,533,70,314,35,22,2025-12-23,3.19
9598,1538,62,0,0,29,2025-04-21,3.93
9613,3539,461,17,5,0,2025-10-22,13.29
9651,1463,294,89,44,18,2025-12-18,13.51
9781,4239,404,31,8,28,2025-11-28,5.61
9821,4435,56,291,46,21,2025-11-06,6.8
9897,2236,151,0,0,25,2025-03-21,0.31
9915,2093,304,0,0,12,2025-09-12,1.92
10432,1035,458,0,0,8,2025-10-14,3.92
10587,1367,44,24,0,16,2025-08-01,0.76
10603,985,484,98,31,21,2025-10-07,0.71
10962,4272,136,427,50,16,2025-12-23,0.96
11550,4215,489,14,1,0,2025-07-05,3.11
11608,1099,46,7,3,0,2025-10-19,0.61
11609,2587,109,8,2,16,2025-10-11,7.12
11934,341,295,4,3,19,2025-10-31,4.42
156,98,409,235,49,19,2025-11-02,0.19
423,255,249,2,1,0,2025-07-31,4.36
525,315,112,227,20,21,2025-10-08,0.79
752,461,103,0,0,13,2025-08-21,3.34
1176,718,45,0,0,10,2025-01-23,25.5
2006,1236,452,44,22,25,2025-08-16,1.13
2463,1511,290,0,0,24,2025-04-02,0.81
2482,1524,329,45,17,7,2025-11-29,4.54
2498,1534,117,354,25,17,2025-11-06,7.84
2562,1578,460,158,27,18,2025-10-10,49.47
2705,1660,154,2,0,17,2025-10-20,1.68
2849,1749,194,454,26,29,2025-10-17,16.55
3106,1904,458,20,2,0,2025-12-07,2.82
3496,2138,296,483,6,11,2025-11-26,20.87
3597,2198,420,0,0,25,2025-06-17,5.31
3801,2327,208,316,0,28,2025-11-16,2.01
3868,2362,201,375,25,24,2025-08-24,4.77
3921,2386,170,271,9,20,2025-09-14,0.4
3948,2403,287,268,5,7,2025-12-14,16.97
4029,2453,481,392,50,14,2025-10-16,0.84
4148,2529,486,4,3,0,2025-11-14,13.74
4340,2653,327,5,2,28,2025-09-16,7.89
4495,2744,104,0,0,28,2025-06-30,11.08
5200,3174,32,371,39,6,2025-08-18,6.27
5212,3181,134,385,15,13,2025-06-29,3.52
5242,3202,160,0,0,10,2025-10-24,14.16
5493,3358,383,228,43,28,2025-12-22,30.46
5653,3452,186,311,10,21,2025-09-23,2.73
5841,3567,278,239,47,21,2025-08-24,30.21
6153,3753,71,0,0,26,2025-02-15,7.45
6495,3954,250,208,44,6,2025-08-23,27.49
6520,3970,312,345,3,5,2025-09-11,10.24
6638,4046,81,70,20,17,2025-12-01,9.17
6705,4088,196,0,0,9,2025-11-19,0.27
7229,4398,324,0,0,20,2025-01-25,9.12
7387,4492,398,151,9,17,2025-12-14,2.35
7634,4640,251,0,0,8,2025-11-13,11.43
7676,4664,284,486,1,8,2025-12-10,0.63
8071,4898,161,230,0,7,2025-11-06,1.93
8080,4904,193,5,4,26,2025-10-24,2.05
8188,4964,235,198,33,28,2025-09-11,1.87
8426,4235,103,0,0,12,2025-04-17,0.24
8489,4842,248,0,0,14,2025-06-02,4.06
8751,2304,215,0,0,12,2025-06-06,2.72
8818,4558,68,3,1,29,2025-08-14,2.62
9055,2233,251,3,1,17,2025-08-15,4.56
9069,2574,32,461,6,20,2025-07-02,0.44
9236,4911,171,186,6,13,2025-10-29,1.19
9385,4821,278,241,1,10,2025-12-07,1.75
9552,4518,100,16,4,0,2025-08-26,3.73
9947,4871,485,429,37,27,2025-12-03,4.97
9977,414,393,187,13,6,2025-10-01,9.89
10087,3741,93,86,15,15,2025-08-19,2.65
10740,4730,452,0,0,9,2025-08-10,2.93
10959,1518,399,44,18,30,2025-09-11,0.52
11359,2438,463,73,27,27,2025-06-28,51.29
11388,2938,133,493,0,26,2025-08-27,1.98
11865,38,118,430,35,7,2025-07-20,1.22
11977,469,26,137,33,17,2025-12-07,24.87
87,53,495,0,0,30,2025-07-25,16.81
230,141,294,220,24,13,2025-07-17,10.81
639,384,410,0,0,17,2025-07-22,12.78
917,556,295,0,0,30,2025-11-06,3.11
960,585,397,397,13,6,2025-07-11,6.3
1033,628,363,290,32,22,2025-09-20,6.46
1162,710,435,4,2,10,2025-09-26,36.47
1484,915,276,225,225,12,2025-07-18,10.25
1512,933,263,0,0,14,2025-04-13,3.38
1841,1139,241,484,48,20,2025-07-31,38.83
2190,1347,417,286,46,29,2025-08-31,14.34
2280,1400,423,49,18,28,2025-11-20,1.05
2399,1469,403,120,36,20,2025-07-25,8.35
2438,1495,270,13,4,28,2025-07-13,1.47
3210,1961,92,2,1,9,2025-07-30,0.75
4010,2439,411,0,0,6,2025-09-09,0.83
4107,2502,57,375,43,25,2025-12-12,9.31
4257,2600,441,431,15,26,2025-08-16,9.22
4404,2691,365,121,0,16,2025-08-16,33.3
4534,2770,24,414,33,25,2025-10-24,18.08
4633,2835,447,289,1,25,2025-07-17,16.56
4653,2845,81,0,0,26,2025-09-28,23.27
4790,2925,188,414,1,29,2025-08-02,14.3
5396,3298,237,8,1,0,2025-10-21,0.45
5438,3323,288,73,6,14,2025-10-13,1.42
5742,3507,53,9,1,0,2025-09-16,1.64
5888,3597,298,98,27,6,2025-10-23,2.79
5939,3626,39,251,42,16,2025-10-20,10.88
6158,3755,85,0,0,28,2025-11-10,5.69
6249,3814,271,5,4,7,2025-07-19,3.49
7262,4414,90,134,29,15,2025-09-26,3.43
7396,4497,46,0,0,0,2025-10-06,29.0
7870,4778,447,4,4,10,2025-11-23,6.05
7876,4781,431,3,1,0,2025-11-26,0.27
7948,4827,212,21,9,11,2025-08-03,13.31
7957,4832,242,22,5,17,2025-12-18,3.34
8050,4887,206,0,0,21,2025-04-07,0.9
8064,4894,251,3,0,0,2025-11-16,5.08
8124,4927,171,0,0,9,2025-11-13,3.96
8379,338,250,19,9,0,2025-11-08,8.56
8654,3983,439,164,50,11,2025-08-13,25.54
9204,2993,135,0,0,7,2025-11-01,1.0
9557,2600,8,382,26,18,2025-08-26,3.77
9856,2729,375,3,0,11,2025-08-04,9.1
11052,1479,189,353,48,20,2025-07-31,4.92
11455,4930,437,46,9,11,2025-08-25,4.05
11483,38,340,125,33,27,2025-07-12,0.21
11555,2696,79,20,10,0,2025-11-19,4.3
11620,4165,52,14,1,6,2025-08-31,6.15
11646,930,220,0,0,10,2025-09-09,4.47
11658,4717,158,162,17,18,2025-07-07,8.84
11780,1370,394,20,6,0,2025-11-19,1.14
11814,3417,495,15,1,11,2025-10-08,30.31
224,137,44,89,44,7,2025-11-08,13.37
521,313,135,0,0,24,2025-05-08,24.19
1122,682,122,5,4,29,2025-09-17,12.63
1164,711,154,312,33,5,2025-12-04,32.08
1375,843,274,0,0,18,2025-05-05,2.86
1503,927,232,464,36,10,2025-12-23,4.6
1541,955,7,123,1,21,2025-11-21,7.1
1680,1037,332,435,49,10,2025-07-02,9.2
2195,1351,406,257,10,28,2025-09-24,7.16
2271,1394,323,276,29,21,2025-10-14,3.27
2734,1677,232,146,48,15,2025-10-10,5.86
2845,1748,135,229,15,11,2025-10-24,5.52
3001,1843,230,101,6,5,2025-11-14,2.53
3101,1902,325,0,0,29,2025-01-06,12.12
3163,1936,256,10,4,20,2025-11-03,0.83
3412,2086,408,0,0,0,2025-10-11,1.43
3476,2126,181,1,1,26,2025-11-17,21.97
3544,2162,279,461,22,8,2025-09-17,3.39
3909,2381,340,346,35,6,2025-11-21,2.39
3954,2407,478,361,11,11,2025-10-23,4.23
3990,2429,412,3,3,24,2025-08-03,1.38
4065,2474,35,10,3,0,2025-08-14,12.04
4254,2599,227,9,3,0,2025-09-19,0.73
4614,2824,274,0,0,30,2025-10-25,3.3
4725,2885,245,131,13,15,2025-11-29,4.99
4902,2995,315,257,35,22,2025-08-03,4.21
4991,3046,387,145,43,27,2025-11-10,3.52
5509,3368,306,85,15,29,2025-12-15,1.18
5660,3457,458,482,4,12,2025-10-23,3.81
5709,3488,358,0,0,23,2025-05-20,23.06
5782,3529,320,0,0,28,2025-08-01,1.6
5896,3600,237,337,49,14,2025-09-09,3.32
6040,3683,464,191,12,5,2025-08-01,0.26
6103,3724,439,369,43,6,2025-08-18,1.66
6376,3884,367,9,3,0,2025-08-15,8.6
6892,4200,395,405,22,14,2025-07-06,7.78
7073,4304,260,423,9,18,2025-12-20,19.8
7304,4441,359,112,7,7,2025-09-13,8.84
7338,4460,183,439,38,17,2025-12-11,6.22
7434,4517,205,287,11,30,2025-12-15,1.08
7831,4755,16,392,16,27,2025-10-31,11.3
7899,4798,295,439,6,23,2025-08-27,10.21
9134,2971,192,0,0,0,2025-03-13,3.41
9442,3349,372,0,0,29,2025-07-18,1.26
9644,473,22,3,2,15,2025-07-22,1.4
9828,4606,296,230,29,30,2025-12-09,7.94
9945,1582,238,284,47,25,2025-11-02,11.92
10943,3923,53,210,1,7,2025-07-12,1.26
11469,669,53,356,40,19,2025-08-03,2.14
11532,3181,14,108,30,30,2025-09-05,3.43
11853,3190,83,11,4,30,2025-08-11,5.18
11894,294,101,442,36,28,2025-12-23,15.46
139,89,314,120,6,28,2025-09-01,3.31
334,199,147,13,5,0,2025-09-12,8.82
487,290,474,38,9,25,2025-07-25,0.46
711,432,171,0,0,13,2025-04-18,2.84
1084,658,366,201,31,10,2025-12-03,3.08
1282,783,440,271,28,25,2025-12-22,8.96
1467,902,388,17,0,0,2025-12-11,3.26
1753,1085,418,121,37,18,2025-11-26,15.53
1774,1097,129,12,3,0,2025-11-08,17.01
2315,1423,287,0,0,25,2025-08-19,3.98
2560,1577,40,403,42,11,2025-08-04,0.87
2614,1609,49,417,41,15,2025-12-13,21.93
2771,1700,137,0,0,25,2025-05-23,8.09
3301,2019,18,3,3,29,2025-09-15,14.4
3445,2106,262,0,0,13,2025-03-20,0.47
3503,2142,411,0,0,20,2025-09-14,0.54
3518,2149,84,164,4,7,2025-12-24,2.12
4000,2435,24,0,0,30,2025-04-25,2.88
4040,2458,226,147,32,21,2025-12-08,1.27
4175,2549,420,0,0,22,2025-06-11,5.1
4256,2600,110,487,31,15,2025-12-01,5.39
